,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,34932,31050,25817,19995,19649,17280,25228,21598,29546,27186,12902,Upgrade
1,Market Cap Growth,55.29%,55.29%,31.39%,15.72%,-22.11%,-19.99%,-14.61%,-20.56%,129.00%,44.24%,-41.33%,Upgrade
2,Enterprise Value,92751,100012,77347,77433,76325,75139,81149,82555,98391,99116,84852,Upgrade
3,Last Close Price,2.88,2.56,2.98,2.17,2.14,1.88,2.75,2.35,3.22,3.17,1.51,Upgrade
4,PE Ratio,24.39,24.69,37.19,284.40,-,12.85,9.28,4.15,7.71,-54.19,-,Upgrade
5,Forward PE,8.58,8.08,12.04,8.62,9.11,7.43,5.27,4.17,8.19,21.62,-,Upgrade
6,PS Ratio,0.87,0.89,0.76,0.59,0.67,0.68,1.00,0.65,0.89,1.16,0.59,Upgrade
7,PB Ratio,1.32,0.64,0.68,0.59,0.60,0.52,0.78,0.71,1.06,1.31,0.67,Upgrade
8,P/TBV Ratio,1.68,1.68,3.04,1.61,1.62,1.38,2.09,1.99,3.40,8.99,5.65,Upgrade
9,P/FCF Ratio,6.36,5.66,3.21,2.41,5.45,8.28,-,1.40,2.15,4.16,2.61,Upgrade
10,P/OCF Ratio,2.48,2.48,1.70,1.38,2.23,2.66,2.33,1.09,1.65,2.58,1.36,Upgrade
11,EV/Sales Ratio,2.67,2.87,2.27,2.28,2.60,2.96,3.20,2.49,2.96,4.21,3.90,Upgrade
12,EV/EBITDA Ratio,5.83,6.28,6.24,6.88,6.58,6.39,5.92,4.11,5.25,9.71,9.62,Upgrade
13,EV/EBIT Ratio,11.44,12.33,15.62,19.40,16.01,13.21,10.58,6.21,8.59,29.95,-,Upgrade
14,EV/FCF Ratio,16.90,18.22,9.61,9.35,21.15,36.01,-,5.34,7.18,15.15,17.15,Upgrade
15,Debt / Equity Ratio,0.76,0.76,1.39,1.13,1.36,1.31,1.42,1.64,1.88,2.75,3.10,Upgrade
16,Debt / FCF Ratio,6.76,6.76,6.53,4.58,12.45,20.74,-,3.24,3.81,8.70,12.08,Upgrade
17,Return on Capital Employed (ROCE),8.02%,8.02%,4.83%,5.27%,5.90%,6.89%,9.00%,14.96%,12.84%,3.96%,-,Upgrade
18,Earnings Yield,3.60%,4.05%,2.69%,0.35%,1.36%,7.78%,10.78%,24.09%,12.97%,-1.85%,-18.47%,Upgrade
19,FCF Yield,15.71%,17.68%,31.18%,41.41%,18.36%,12.08%,27.32%,71.55%,46.41%,24.06%,38.35%,Upgrade
20,Buyback Yield / Dilution,-15.59%,-22.83%,-7.36%,-12.69%,0.47%,0.44%,-5.57%,-8.47%,-2.13%,-0.13%,-0.03%,Upgrade
21,Total Shareholder Return,-15.59%,-22.83%,-7.36%,-12.69%,0.47%,0.44%,-5.57%,-8.47%,-2.13%,-0.13%,-0.03%,Upgrade
