,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,192.7,621,447,523.7,372.2,497.1,1255,804.5,192.7,70.9,Upgrade
1,Cash & Short-Term Investments,192.7,621,447,523.7,372.2,497.1,1255,804.5,192.7,70.9,Upgrade
2,Cash Growth,-56.89%,18.58%,20.10%,5.35%,-70.35%,-38.21%,551.43%,1034.70%,-11.40%,-70.70%,Upgrade
3,Accounts Receivable,443.7,462.7,354.8,538.5,212.7,194.9,63.9,508.1,369.2,266.9,Upgrade
4,Other Receivables,254,234.8,167.8,329.7,170.3,208.7,208.1,173.2,159.9,143.8,Upgrade
5,Receivables,697.7,697.5,522.6,868.2,383,403.6,272,681.3,529.1,410.7,Upgrade
6,Inventory,529.4,374.6,389.5,723.8,872.6,694.4,602.9,363.4,416.5,379.1,Upgrade
7,Prepaid Expenses,71.3,-,32.9,-,20,-,28.3,25,19.4,21.8,Upgrade
8,Other Current Assets,11,16.8,3.1,18.8,12.1,66,0.9,44.2,-,-,Upgrade
9,Total Current Assets,1502,1710,1395,2135,1660,1661,2159,1918,1158,882.5,Upgrade
10,"Property, Plant & Equipment",11843,11915,9535,9500,9621,9737,9868,10023,10199,10392,Upgrade
11,Long-Term Investments,1,1.3,2.7,2,115.4,101.7,33.6,11.8,1.7,1.8,Upgrade
12,Goodwill,-,-,-,-,528.5,-,528.5,-,528.5,-,Upgrade
13,Other Intangible Assets,1044,1045,534,533.4,5.7,534.5,8.8,541.6,18,556.3,Upgrade
14,Long-Term Deferred Tax Assets,279.6,271.6,150,243.4,315.7,223.7,184.7,189.5,238.6,191.1,Upgrade
15,Other Long-Term Assets,316.5,347.8,283.8,305.1,289.7,247.4,241.4,158.1,154.8,233.8,Upgrade
16,Total Assets,14986,15290,11901,12719,12536,12506,13024,12842,12298,12258,Upgrade
17,Accounts Payable,387.2,316.3,322.5,307.9,272.3,222.7,249.8,242.1,269.1,209.2,Upgrade
18,Accrued Expenses,41.9,-,45.5,-,72.4,-,119.1,-,76.4,-,Upgrade
19,Current Portion of Long-Term Debt,888.7,1277,1331,1587,1203,885.5,659.1,622.7,872.8,960.3,Upgrade
20,Current Portion of Leases,24,22.8,22,23,21.3,16.1,18.6,18.8,20.2,20,Upgrade
21,Current Income Taxes Payable,225.7,36.4,104.2,59.2,114.2,71.1,277.6,124,22.7,15.6,Upgrade
22,Current Unearned Revenue,24.1,25.7,-,-,-,-,-,-,-,-,Upgrade
23,Other Current Liabilities,377.6,490.9,375.7,432.4,272.1,458.1,304,345.1,251.9,415.4,Upgrade
24,Total Current Liabilities,1969,2170,2201,2410,1955,1654,1628,1353,1513,1621,Upgrade
25,Long-Term Debt,3740,5319,3376,3994,4210,4831,5639,5966,6317,6599,Upgrade
26,Long-Term Leases,124.2,115.5,125.6,127.4,117.4,104.9,112.5,120.6,128.5,132.4,Upgrade
27,Long-Term Unearned Revenue,323,326.9,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,1576,1571,952.7,1124,1208,1099,1019,1008,865.2,792,Upgrade
29,Other Long-Term Liabilities,974.6,938.2,933.5,864.8,799.3,715.2,680.7,807.7,788.3,622.9,Upgrade
30,Total Liabilities,8707,10440,7589,8519,8307,8403,9096,9255,9628,9767,Upgrade
31,Common Stock,4380,3228,3225,3225,3221,3221,3220,3220,2918,2916,Upgrade
32,Retained Earnings,911.1,825.6,753.9,736.7,795.4,702.5,623,355.9,-44.2,-137.5,Upgrade
33,Comprehensive Income & Other,-1872,-1921,-1855,-1884,-1877,-1853,-1913,-1914,-1937,-1928,Upgrade
34,Total Common Equity,3419,2132,2123,2077,2139,2070,1931,1662,936.4,850.9,Upgrade
35,Minority Interest,2860,2718,2189,2122,2090,2033,1998,1926,1733,1640,Upgrade
36,Shareholders' Equity,6279,4850,4312,4200,4229,4103,3928,3587,2670,2491,Upgrade
37,Total Liabilities & Equity,14986,15290,11901,12719,12536,12506,13024,12842,12298,12258,Upgrade
38,Total Debt,4777,6735,4855,5731,5551,5837,6429,6728,7339,7712,Upgrade
39,Net Cash (Debt),-4584,-6114,-4408,-5207,-5179,-5340,-5174,-5924,-7146,-7641,Upgrade
40,Net Cash Per Share,-0.38,-0.66,-0.45,-0.60,-0.59,-0.61,-0.59,-0.72,-0.89,-0.95,Upgrade
41,Filing Date Shares Outstanding,12129,8664,8656,8656,8640,8640,8639,8639,8067,8064,Upgrade
42,Total Common Shares Outstanding,12129,8664,8656,8656,8640,8640,8639,8639,8067,8064,Upgrade
43,Working Capital,-467.1,-459.6,-806.1,-275.1,-295.4,7.6,531.2,565.7,-355.4,-738,Upgrade
44,Book Value Per Share,0.28,0.25,0.25,0.24,0.25,0.24,0.22,0.19,0.12,0.11,Upgrade
45,Tangible Book Value,2375,1087,1589,1544,1605,1536,1393,1120,389.9,294.6,Upgrade
46,Tangible Book Value Per Share,0.20,0.13,0.18,0.18,0.19,0.18,0.16,0.13,0.05,0.04,Upgrade
47,Land,-,-,-,-,937.6,-,936.5,-,931.4,-,Upgrade
48,Machinery,-,-,-,-,4994,-,4811,-,4722,-,Upgrade
49,Construction In Progress,-,-,-,-,502.5,-,436,-,357.9,-,Upgrade
