,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,36510,41819,48559,36647,51678,61783,66446,92610,113000,138316,138964,141435,126118,163167,110763,58629,38362,47875,33874,34743,-,Upgrade
1,Market Cap Growth,-32.31%,-32.31%,-26.92%,-60.43%,-54.27%,-55.33%,-52.18%,-34.52%,-10.40%,-15.23%,25.46%,141.24%,228.76%,240.82%,226.98%,68.75%,-,-,-,-,-,Upgrade
2,Enterprise Value,68333,73642,80114,61213,65311,75416,78214,102550,114907,140223,140069,147331,133188,170238,114548,62247,38197,50955,35464,38288,-,Upgrade
3,Last Close Price,16.85,19.30,22.42,16.92,23.03,27.60,29.58,41.23,49.84,61.01,61.34,62.43,56.15,75.22,51.06,27.03,17.51,21.85,15.46,15.77,-,Upgrade
4,PE Ratio,-,-,-,14.56,12.08,11.17,10.45,15.56,23.03,37.57,45.56,59.73,59.57,90.44,71.27,40.65,29.36,38.95,31.01,35.06,-,Upgrade
5,Forward PE,14.65,15.82,19.89,8.26,7.64,7.88,7.84,11.63,17.17,24.85,29.15,36.15,32.68,55.16,44.88,-,-,-,-,-,-,Upgrade
6,PS Ratio,0.46,0.52,0.51,0.34,0.47,0.54,0.62,0.94,1.24,1.63,1.95,2.36,2.46,3.67,2.72,1.58,1.18,1.63,1.28,1.38,-,Upgrade
7,PB Ratio,1.26,1.21,1.41,1.01,1.38,1.69,1.83,2.66,3.61,4.80,5.47,5.83,5.54,8.98,6.49,3.64,2.41,3.05,2.21,2.23,-,Upgrade
8,P/TBV Ratio,1.62,1.62,1.89,1.34,1.79,2.18,2.37,3.45,4.45,5.87,6.36,6.87,6.24,10.16,7.14,4.03,2.67,3.35,2.43,2.47,-,Upgrade
9,P/FCF Ratio,-,-,49.65,26.93,-,12.27,-350.18,-36.70,-,122.53,-,-55.17,-,-30.25,-,-13.76,-,-27.60,-,-,-,Upgrade
10,P/OCF Ratio,-,-,2.76,1.74,-,2.57,4.28,8.82,-,14.97,25.94,56.17,-,148.59,-,23.82,-,15.97,-,9.06,-,Upgrade
11,EV/Sales Ratio,0.85,0.92,0.84,0.57,0.59,0.67,0.72,1.04,1.26,1.65,1.96,2.45,2.60,3.83,2.81,1.68,1.18,1.73,1.34,1.53,-,Upgrade
12,EV/EBITDA Ratio,-,-,22.07,9.65,-,7.53,7.54,11.93,15.36,22.25,24.12,32.03,35.93,52.49,34.10,18.66,12.35,17.03,13.05,15.30,-,Upgrade
13,EV/EBIT Ratio,-,-,45.21,12.91,9.85,9.99,9.59,15.53,20.72,30.56,32.45,46.92,52.87,81.61,51.32,28.07,19.44,27.36,21.36,25.06,-,Upgrade
