,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,90.59,65.53,27.12,13.71,12.58,11.08,9.71,8.85,22.02,115.89
1,Revenue Growth (YoY),234.08%,377.90%,115.52%,23.74%,29.59%,25.22%,-55.91%,-92.36%,-81.33%,-0.97%
2,Cost of Revenue,64.1,44.67,14.33,13.32,5.57,10.71,7.75,14.27,18.72,87.9
3,Gross Profit,26.48,20.86,12.79,0.39,7.02,0.38,1.96,-5.43,3.3,27.98
4,"Selling, General & Admin",22.37,15.01,13.31,5.54,11.97,24.34,12.28,19.43,16.46,14.25
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,0.06
6,Operating Expenses,22.37,9.83,13.31,8.35,11.97,24.21,12.28,31.11,16.46,14.31
7,Operating Income,4.12,11.02,-0.53,-7.96,-4.96,-23.83,-10.33,-36.53,-13.17,13.67
8,Interest Expense,-0.55,-0.61,-0.63,-0.65,-0.66,-0.65,-0.75,-0.67,-0.6,-1.29
9,Interest & Investment Income,0.77,1.07,0.68,0.86,0.75,0.79,0.8,2.78,0.72,0.43
10,Earnings From Equity Investments,-,-,-,-,-,-0.02,-,0.05,-,-
11,Currency Exchange Gain (Loss),0.04,-0.06,0.21,-0.12,-0.03,-4.13,-,1.87,0.22,0.28
12,Other Non Operating Income (Expenses),1.06,0.46,0.91,-0.4,1,3.95,-3.62,5.8,-3.9,9.07
13,EBT Excluding Unusual Items,5.44,11.88,0.64,-8.26,-3.9,-23.89,-13.9,-26.71,-16.73,22.17
14,Impairment of Goodwill,-,-,-,-0.05,-,-,-,-12.47,-,-1.16
15,Gain (Loss) on Sale of Investments,-0.94,-0.06,2.04,-2.28,-,1.61,-,0.02,-,-1.71
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.04,-,0.32,-,0.07
17,Asset Writedown,-,-2.38,-,-3.69,-,-2.82,-,0.06,-,0.1
18,Other Unusual Items,-,-0.17,-,0.16,0.03,-,-,-,-,-
19,Pretax Income,4.5,9.27,2.67,-14.12,-3.87,-25.06,-13.9,-38.79,-16.73,19.47
20,Income Tax Expense,-0.08,2.8,-0.04,0.76,-0.25,3.58,-1.87,-7.24,-2.86,4.91
21,Earnings From Continuing Operations,4.58,6.48,2.72,-14.88,-3.63,-28.64,-12.03,-31.54,-13.87,14.55
22,Minority Interest in Earnings,0.02,-0.27,-,0.03,0.02,-0.02,0.1,0.1,0.02,-0.12
23,Net Income,4.6,6.21,2.72,-14.85,-3.61,-28.66,-11.93,-31.44,-13.85,14.44
24,Net Income to Common,4.6,6.21,2.72,-14.85,-3.61,-28.66,-11.93,-31.44,-13.85,14.44
25,Net Income Growth,69.22%,-,-,-,-,-,-,-,-,11.89%
26,Shares Outstanding (Basic),1000,1000,1000,1000,1000,1000,1000,1000,1000,1002
27,Shares Outstanding (Diluted),1000,1000,1000,1000,1000,1000,1000,1000,1000,1002
28,Shares Change (YoY),-,-,-,-,-,-,-,-0.20%,32.60%,33.60%
29,EPS (Basic),0.00,0.01,0.00,-0.01,-0.00,-0.03,-0.01,-0.03,-0.01,0.01
30,EPS (Diluted),0.00,0.01,0.00,-0.01,-0.00,-0.03,-0.01,-0.03,-0.01,0.01
31,EPS Growth,69.22%,-,-,-,-,-,-,-,-,-16.25%
32,Free Cash Flow,-0.02,9.3,2.75,2.62,-14.42,-8.34,0.4,-11.24,-11.66,-4.04
33,Free Cash Flow Per Share,-0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,-0.00
34,Operating Margin,4.54%,16.82%,-1.94%,-58.01%,-39.39%,-215.08%,-106.38%,-412.82%,-59.79%,11.80%
35,Profit Margin,5.07%,9.47%,10.02%,-108.32%,-28.69%,-258.60%,-122.93%,-355.28%,-62.91%,12.46%
36,Free Cash Flow Margin,-0.02%,14.19%,10.13%,19.13%,-114.65%,-75.29%,4.16%,-127.00%,-52.97%,-3.49%
37,EBITDA,6.08,12.91,1.45,-6.2,-3.03,-21.88,-8.21,-34.32,-10.76,15.39
38,D&A For EBITDA,1.96,1.88,1.98,1.75,1.93,1.95,2.12,2.22,2.41,1.71
39,EBIT,4.12,11.02,-0.53,-7.96,-4.96,-23.83,-10.33,-36.53,-13.17,13.67
