,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,64.28,8.85,63.89,14.26,52.93,40.99,191.96,41.32,245.42,103.94,116.56,12.44,241.32,65.16,149.4,19.91,250.91,53.7,103.68,14.95,Upgrade
1,Other Revenue,-,-1.82,1.82,-,4.14,-1,1,-,0.53,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,64.28,7.03,65.71,14.26,57.07,39.99,192.96,41.32,245.96,103.94,116.56,12.44,241.32,65.16,149.4,19.91,250.91,53.7,103.68,14.95,Upgrade
3,Revenue Growth (YoY),12.64%,-82.42%,-65.95%,-65.47%,-76.80%,-61.53%,65.55%,232.11%,1.92%,59.52%,-21.98%,-37.51%,-3.82%,21.35%,44.10%,33.20%,55.16%,33.41%,32.44%,429.44%,Upgrade
4,Cost of Revenue,67.08,6.98,31.71,8.79,46.01,14.25,93.35,24.1,136.99,57.3,45.8,5.62,98.92,27.25,57.9,7.96,96.99,23.84,27.12,5.54,Upgrade
5,Gross Profit,-2.79,0.05,34,5.47,11.06,25.74,99.6,17.22,108.97,46.65,70.75,6.83,142.4,37.91,91.51,11.95,153.92,29.86,76.55,9.41,Upgrade
6,"Selling, General & Admin",30.01,27.6,28.96,28.83,44.23,28.97,31.57,32.16,42.21,38.13,30.61,11.27,34.87,18.13,23.65,7.54,31.54,16.31,16.52,7.64,Upgrade
7,Research & Development,12.46,15.33,20.12,18.57,29.37,21.29,14.56,19.73,24.84,28.82,13.46,13.12,13.05,23.82,16.57,9.11,29.42,8.99,9.99,7.41,Upgrade
8,Other Operating Expenses,23.81,-18.86,10.35,-5.69,14.66,-1.27,-2.91,-7.63,12.08,-4.51,-0.41,-5.27,4.23,-1.53,-5.46,-0.32,3.61,-0.3,1.21,0.15,Upgrade
9,Operating Expenses,94.96,23.64,76.86,31.88,112.32,37.23,54.51,40.98,87.95,59.2,49.08,20.05,67.15,39.73,41.14,15.33,74.07,22.55,35.41,13.94,Upgrade
10,Operating Income,-97.75,-23.59,-42.87,-26.41,-101.26,-11.49,45.09,-23.76,21.01,-12.55,21.68,-13.22,75.25,-1.82,50.37,-3.38,79.85,7.31,41.14,-4.53,Upgrade
11,Interest Expense,-2.47,-3.94,-4.6,-3.29,-4.07,-1.9,-2.53,-1.19,-2.69,-2.79,-2.67,-,-0.69,-0.21,-0.43,-,-0.18,-0.34,-0.31,-0.32,Upgrade
12,Interest & Investment Income,11.83,0.93,1.54,-,2.77,0.56,1.22,0.19,1.52,0.92,2.7,0.84,-,1.83,5.79,5.21,0.49,0.49,0.07,0.09,Upgrade
13,Currency Exchange Gain (Loss),-,0.04,-0.04,-,-0.08,0.13,-0.13,-,1.66,-0.11,0.11,-,-1.2,0.84,-0.84,-,-4.87,0.05,-0.05,-,Upgrade
14,Other Non Operating Income (Expenses),-1.19,-0.17,-0.1,-,0.04,-0.22,-0.42,0.18,-1.41,1.61,-0.18,0,-0.2,-0.13,-0.59,0.01,0,0.06,-0.31,-0.05,Upgrade
15,EBT Excluding Unusual Items,-89.57,-26.73,-46.07,-29.71,-102.61,-12.92,43.22,-24.58,20.1,-12.92,21.63,-12.39,73.15,0.5,54.3,1.83,75.3,7.58,40.54,-4.81,Upgrade
16,Gain (Loss) on Sale of Investments,-18.08,-,-0.01,0.29,0.24,0.29,0.28,-,-0.18,0.05,0.28,-,5.89,0.17,0.21,-,1.06,1.29,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.33,0.07,-0.04,0.25,0.04,0.03,-0.06,3.63,-0,-,0.01,-,-,-0.51,0.51,-,-,-,-,-,Upgrade
18,Asset Writedown,-43.12,-64.69,-,-,0.2,-0.2,-0.14,0.14,0.08,-0.08,0.15,-0.15,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-0.16,-18.33,18.48,0.01,30.22,-7.41,7.41,-,6.16,-3.02,3.02,-,18.71,-1.15,1.15,-,4.43,-3.42,3.42,-,Upgrade
20,Pretax Income,-151.25,-109.68,-27.64,-29.17,-71.9,-20.21,50.72,-20.81,26.16,-15.96,25.09,-12.54,97.75,-0.99,56.18,1.83,80.78,5.45,43.96,-4.81,Upgrade
21,Income Tax Expense,-8.22,-24.88,-6.22,-6.91,-11.11,-2.44,-0.13,0.04,7.88,-14.92,2.33,-0.15,14.54,-4.54,9.07,0.92,8.86,3.22,5.04,1.21,Upgrade
22,Earnings From Continuing Operations,-143.03,-84.8,-21.42,-22.26,-60.79,-17.77,50.85,-20.85,18.28,-1.04,22.75,-12.38,83.21,3.55,47.11,0.92,71.92,2.22,38.92,-6.01,Upgrade
23,Minority Interest in Earnings,2.91,0.23,0.13,0.5,-7.08,-1.74,-0.29,1.36,-2.01,0.88,-0.27,-0.04,0,-0.19,-0.16,-,-,-,-,-,Upgrade
24,Net Income,-140.13,-84.57,-21.29,-21.75,-67.87,-19.52,50.56,-19.49,16.27,-0.16,22.49,-12.43,83.21,3.36,46.95,0.92,71.92,2.22,38.92,-6.01,Upgrade
25,Net Income to Common,-140.13,-84.57,-21.29,-21.75,-67.87,-19.52,50.56,-19.49,16.27,-0.16,22.49,-12.43,83.21,3.36,46.95,0.92,71.92,2.22,38.92,-6.01,Upgrade
26,Net Income Growth,-,-,-,-,-,-,124.86%,-,-80.45%,-,-52.11%,-,15.70%,50.89%,20.62%,-,41.25%,-2.76%,41.77%,-,Upgrade
27,Shares Outstanding (Basic),159,160,163,155,177,25,162,161,154,149,155,158,160,159,190,129,162,146,122,120,Upgrade
28,Shares Outstanding (Diluted),159,160,163,155,177,25,162,161,154,149,155,158,160,159,190,129,162,167,122,120,Upgrade
29,Shares Change (YoY),-10.26%,551.05%,1.11%,-3.21%,15.13%,-83.53%,4.43%,1.54%,-3.75%,-6.32%,-18.52%,22.43%,-1.09%,-5.04%,55.32%,7.41%,36.97%,35.03%,-1.03%,1.76%,Upgrade
30,EPS (Basic),-0.88,-0.53,-0.13,-0.14,-0.38,-0.80,0.31,-0.12,0.11,-0.00,0.15,-0.08,0.52,0.02,0.25,0.01,0.45,0.02,0.32,-0.05,Upgrade
31,EPS (Diluted),-0.88,-0.53,-0.13,-0.14,-0.38,-0.80,0.31,-0.12,0.11,-0.00,0.15,-0.08,0.52,0.02,0.25,0.01,0.45,0.01,0.32,-0.05,Upgrade
32,EPS Growth,-,-,-,-,-,-,115.33%,-,-79.69%,-,-41.22%,-,16.98%,58.91%,-22.34%,-,3.12%,-27.99%,43.24%,-,Upgrade
33,Free Cash Flow,-,-76.57,-5.5,-121.04,18.45,-72.71,-5,-163.55,116.96,-39.59,-80.88,-265.5,58.36,-67.03,-52.25,-54.93,107.36,-92.61,-32.89,-44.42,Upgrade
