,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,986.02,996.18,970.63,846.66,1367,1130,1208,1124,1207,1225,1210,817.81,789.33,816.24,1375,916,1124,1734,1469,1432,Upgrade
1,Short-Term Investments,5576,4029,4030,3664,3562,4142,4335,4277,3997,4991,4556,5194,4671,4419,4605,4954,4504,4483,4870,4614,Upgrade
2,Trading Asset Securities,4639,2215,4271,2314,3751,1915,3530,1934,3162,2289,2970,3419,4270,1876,4917,4989,6211,4972,9372,9996,Upgrade
3,Accounts Receivable,-,41.37,-,41.69,-,-,-,56.2,-,-,-,88.68,-,98.22,-,-,-,113.86,-,-,Upgrade
4,Other Receivables,1925,1880,2090,1988,2006,2046,2016,1740,1936,2038,2016,2084,2263,2068,1933,2086,2291,2450,2486,2513,Upgrade
5,"Property, Plant & Equipment",685.9,690.04,603.48,571.89,580.04,567.62,554.5,542.25,527.19,522.41,518.38,521.16,512.81,524.78,506.88,421.78,421.64,419.19,425.29,416.68,Upgrade
6,Goodwill,343.46,343.46,343.46,343.46,343.46,343.46,343.46,343.46,398.08,398.08,398.08,398.08,402.28,402.28,402.28,402.28,403.81,403.81,403.81,403.81,Upgrade
7,Other Intangible Assets,372.15,374.61,377.07,379.55,382.03,385.07,388.12,392.56,395.45,398.47,401.51,404.55,407.52,410.52,410.31,413.33,416.64,419.75,422.84,425.64,Upgrade
8,Investments in Debt & Equity Securities,2877,322.6,5268,22.51,4243,580.53,6791,537.1,7098,240.95,5773,863.22,5088,145.17,5596,1221,2969,165.68,2903,1425,Upgrade
9,Other Current Assets,1508,4335,1907,3933,2266,4106,2221,3578,2109,3607,2612,2429,2786,5688,3093,4095,2395,6100,1724,2239,Upgrade
10,Long-Term Deferred Tax Assets,420.09,443.85,492.58,481.95,460.38,451.06,414.57,424.12,383.7,386.11,392.54,323.27,262.83,249.61,244.33,237.4,176.51,179.59,141.13,141.5,Upgrade
11,Other Long-Term Assets,4838,7604,1138,5250,1168,6803,1147,7556,1146,7811,1130,4267,1130,6456,1127,3966,1125,3784,1128,3636,Upgrade
