,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,2435,1307,1975,574.93,3040,1358,2222,521.52,2929,1212,2119,397.31,2865,1232,1986,67.22,3157,1267,1845,282.27,Upgrade
1,Total Interest Expense,-1615,1631,3.01,3603,-1817,1842,8.08,3527,-1755,1767,2.35,3491,-1711,1735,13.66,3660,-1810,1825,-,3331,Upgrade
2,Net Interest Income,4049,-323.47,1972,-3028,4857,-483.97,2214,-3006,4684,-554.76,2117,-3093,4576,-502.92,1972,-3593,4966,-558.07,1845,-3049,Upgrade
3,Commissions and Fees,-127.56,127.56,-,544.69,-383.25,383.25,-,1142,-488.56,488.56,-,1282,-588.16,588.16,-,1149,-547.12,547.12,-,1065,Upgrade
4,Gain (Loss) on Sale of Investments,-,-,-,-,16.8,-16.8,-,-,25.99,-25.99,-,-,24.44,-24.44,-,-,-,-,-,-,Upgrade
5,Other Revenue,-389.47,389.47,-,759.25,-380.47,380.47,-,652.06,-307.04,307.04,-,471.36,-262.06,262.06,-,535.08,-289.91,289.91,-,576.34,Upgrade
6,Revenue Before Loan Losses,3532,193.55,1972,-1724,4110,262.95,2214,-1211,3914,214.84,2117,-1340,3750,322.87,1972,-1909,4129,278.96,1845,-1407,Upgrade
7,Provision for Loan Losses,567.72,-6.37,271.8,-536.23,788.08,-130.82,366.93,137.15,423.81,209.7,310.17,199.93,495.47,322,366.22,281.15,577.91,410.93,415.5,168.72,Upgrade
8,Revenue,2965,199.92,1700,-1187,3322,393.77,1847,-1348,3491,5.14,1807,-1540,3254,0.87,1606,-2190,3551,-131.98,1430,-1576,Upgrade
9,Revenue Growth (YoY),-10.75%,-49.23%,-7.96%,-,-4.84%,7555.05%,2.24%,-,7.26%,490.91%,12.53%,-,-8.36%,-,12.31%,-,14.75%,-,12.93%,-,Upgrade
10,Salaries & Employee Benefits,-400.22,400.22,-,803.58,-459.87,459.87,-,854.28,-427.85,427.85,-,738.56,-345.18,345.18,-,585.47,-307.97,307.97,-,546.4,Upgrade
11,Cost of Services Provided,3398,-1206,1209,-3928,3934,-1339,1344,-3689,3698,-1235,1239,-3730,3739,-1253,1260,-3822,3833,-1083,1088,-3090,Upgrade
12,Other Operating Expenses,-62.13,36.62,-130.38,90.75,-121.13,54.69,-101.64,145.9,-87.63,0.97,8.69,20.52,-41.89,-4.43,-84.41,19.22,14.08,-37.03,-33.18,14.75,Upgrade
13,Total Operating Expenses,2741,-574.57,1078,-2648,3162,-633.38,1242,-2319,3007,-629.8,1247,-2548,3111,-672.39,1176,-2858,3380,-652.84,1055,-2272,Upgrade
