,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,25.55,25.55,19.55,-,26.61,-,32.99,-,30.74,-,54.24,-,48.87,-,93.56,-,64.83,-,113.06,-,Upgrade
1,Trading Asset Securities,0.04,0.04,16.71,-,0.94,-,0.76,-,1.05,-,1.45,-,1.66,-,1.2,-,1.01,-,1.39,-,Upgrade
2,Cash & Short-Term Investments,25.58,25.58,36.26,27.55,27.55,33.75,33.75,-,31.79,55.69,55.69,-,50.53,94.75,94.75,-,65.84,114.44,114.44,-,Upgrade
3,Cash Growth,-7.14%,-24.18%,7.46%,-,-13.34%,-39.41%,-39.41%,-,-37.08%,-41.23%,-41.23%,-,-23.26%,-17.20%,-17.20%,-,-39.68%,-36.71%,-36.71%,-,Upgrade
4,Accounts Receivable,1.13,1.13,0.34,-,0.84,-,2.51,-,1.94,-,2.17,-,11.83,-,15.84,-,46.95,-,31.84,-,Upgrade
5,Other Receivables,3,3,3.89,-,8.44,-,8.09,-,5.56,-,5.38,-,7.11,-,5.34,-,-,-,10.83,-,Upgrade
6,Receivables,4.13,4.13,4.23,-,9.28,-,10.6,-,7.5,-,7.55,-,30.67,-,21.18,-,80.02,-,45.49,-,Upgrade
7,Inventory,0.04,0.04,0.04,-,1.35,-,0.04,-,2.02,-,0.04,-,0.14,-,0.14,-,13.98,-,52.53,-,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.97,-,-,-,Upgrade
9,Restricted Cash,5.14,5.14,5.28,-,5.3,-,5.94,-,6.11,-,6.12,-,9.7,-,16.26,-,10.36,-,5.74,-,Upgrade
10,Other Current Assets,175.64,175.64,174.55,-,151.56,-,150.97,-,189.62,-,186.49,-,161.86,-,61.57,-,-,-,21.7,-,Upgrade
11,Total Current Assets,210.53,210.53,220.35,-,195.03,-,201.29,-,237.04,-,255.88,-,252.9,-,193.9,-,210.16,-,239.91,-,Upgrade
12,"Property, Plant & Equipment",20.52,20.52,21.8,-,23.07,-,24.42,-,24.17,-,26.04,-,27.72,-,29.5,-,26.74,-,28.39,-,Upgrade
13,Long-Term Investments,0.19,0.19,0.19,-,4.89,-,5.11,-,11.35,-,11.54,-,17.36,-,17.2,-,41.96,-,41.7,-,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0.02,-,0.04,-,Upgrade
15,Other Long-Term Assets,1.9,1.9,1.94,-,1.91,-,1.98,-,2.04,-,2.11,-,2.08,-,2.07,-,2.39,-,2.83,-,Upgrade
16,Total Assets,233.13,233.13,244.28,-,224.9,-,232.8,-,274.6,-,295.57,-,300.06,-,242.67,-,281.27,-,312.87,-,Upgrade
17,Accounts Payable,6.71,6.71,5.46,-,5.57,-,6.16,-,30.48,-,69.7,-,47.14,-,16.31,-,13.72,-,5.77,-,Upgrade
18,Accrued Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.45,-,17.66,-,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19,-,1.29,-,2.38,-,Upgrade
20,Current Portion of Long-Term Debt,30,30,30,-,25,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,0.47,0.47,0.58,-,0.27,-,0.54,-,0.5,-,1.28,-,0.83,-,1.41,-,3.19,-,3.26,-,Upgrade
22,Current Unearned Revenue,77.21,77.21,73.39,-,58.4,-,46.92,-,58.14,-,19.24,-,35.9,-,-,-,4.13,-,13.56,-,Upgrade
23,Other Current Liabilities,14.13,14.13,13.98,-,13.61,-,13.31,-,13.83,-,14.16,-,14.01,-,14.15,-,28.58,-,19.67,-,Upgrade
24,Total Current Liabilities,128.52,128.52,123.41,-,102.85,-,91.93,-,102.96,-,104.38,-,97.88,-,32.06,-,56.36,-,62.29,-,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,10,-,10,-,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Leases,0.26,0.26,0.45,-,1.01,-,1.09,-,-,-,-,-,1.15,-,1.25,-,-,-,1.68,-,Upgrade
