,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,58,60,54,48,49,49,96,119,146,121,110,Upgrade
1,Market Cap Growth,25.00%,25.00%,10.81%,-2.70%,-48.61%,-58.89%,-34.55%,-1.10%,32.53%,-39.33%,-62.27%,Upgrade
2,Enterprise Value,-15,-24,-37,-1,-6,-7,88,136,155,136,185,Upgrade
3,Last Close Price,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.09,0.11,0.09,0.08,Upgrade
4,PE Ratio,-,-,-,0.91,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.24,0.24,0.23,0.37,-,4.55,-,14.86,11.94,2.97,1.01,Upgrade
6,PB Ratio,0.77,0.76,0.63,0.53,0.57,0.28,0.49,3.59,4.37,3.50,3.13,Upgrade
7,P/TBV Ratio,0.82,0.82,0.67,0.53,1.35,1.21,1.76,14.03,17.86,13.69,12.25,Upgrade
8,P/FCF Ratio,-,-,-,-,-,9.71,-,17.17,225.91,-,29.90,Upgrade
9,P/OCF Ratio,-,-,-,-,-,9.71,-,17.17,224.86,-,29.75,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,-,-,16.95,12.69,3.36,1.69,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,698.38,-143.01,-,-,Upgrade
12,EV/FCF Ratio,-,-,-,-,-,-,-,19.59,239.98,-,50.33,Upgrade
13,Debt / Equity Ratio,0.00,0.00,0.01,0.02,0.04,0.03,0.04,0.06,0.05,0.19,0.04,Upgrade
14,Debt / FCF Ratio,-,-,-,-,-,0.98,-,0.29,2.77,-,0.39,Upgrade
15,Earnings Yield,-23.37%,-22.85%,83.91%,109.83%,-,-36.17%,-,-1.40%,-1.73%,-5.33%,-15.73%,Upgrade
16,FCF Yield,-,-18.29%,-5.39%,-,10.30%,-,5.82%,0.44%,3.90%,3.34%,Upgrade,
17,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-0.02%,Upgrade,
18,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-0.02%,Upgrade,
