,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,75.33,83.65,91.74,98.11,108.95,111.64,8.7,4.78,6.41,4.25,Upgrade
1,Short-Term Investments,1.08,3,1.09,2.84,3.96,4.38,1.4,1.7,5.52,1.56,Upgrade
2,Cash & Short-Term Investments,76.41,86.64,92.83,100.94,112.91,116.02,10.1,6.49,11.93,5.81,Upgrade
3,Cash Growth,-17.69%,-14.17%,-17.79%,-12.99%,1018.39%,1688.76%,-15.38%,11.60%,70.35%,-29.02%,Upgrade
4,Accounts Receivable,1.18,0.19,-,3.89,7.45,7.13,1.8,3.41,2.86,5.78,Upgrade
5,Other Receivables,0.26,0.26,0.26,0.63,0.78,-,-,0,0,0.01,Upgrade
6,Receivables,1.44,0.45,0.26,4.52,8.23,26.14,11.33,13.95,13.35,15.68,Upgrade
7,Inventory,0.19,-,-,0.02,-,-,-,-,-,0.34,Upgrade
8,Other Current Assets,-,-,-,-,-,1.65,-,0.05,0.21,0.23,Upgrade
9,Total Current Assets,78.04,87.1,93.09,105.48,121.14,143.8,21.43,20.48,25.49,22.05,Upgrade
10,"Property, Plant & Equipment",0.19,0.69,1.23,1.58,2.35,2.35,0.49,0.67,0.88,0.8,Upgrade
11,Goodwill,-,-,-,-,18.28,18.29,7.99,7.99,7.99,7.99,Upgrade
12,Other Intangible Assets,2.49,2.67,0.01,0.01,63.68,69.48,9.64,10.38,11.11,11.86,Upgrade
13,Other Long-Term Assets,-,-,-,0.54,0.54,-,-,0.09,0.09,-,Upgrade
14,Total Assets,80.72,90.45,94.32,107.61,206,233.92,39.55,39.62,45.56,42.69,Upgrade
15,Accounts Payable,0.01,-,-,6.59,8.84,14.59,0.97,0.69,0.95,0.75,Upgrade
16,Accrued Expenses,1.48,1.37,1.81,9.42,4.25,4.65,0.83,1.16,1.48,2.99,Upgrade
17,Short-Term Debt,0.11,0.12,0.58,0.29,1.28,1.7,-,-,4.21,1.09,Upgrade
18,Current Portion of Long-Term Debt,-,-,-,0.52,0.54,5.87,1.83,0.88,1.22,-,Upgrade
19,Current Portion of Leases,-,0.48,1,1.02,1,0.71,0.19,0.2,0.21,0.34,Upgrade
20,Current Income Taxes Payable,0.32,0.23,0.42,2.57,2.6,1.56,0.45,0.35,0.22,0.2,Upgrade
21,Current Unearned Revenue,0.16,1.86,-,0.5,0.59,0.67,0.53,0.68,0.22,0.14,Upgrade
22,Total Current Liabilities,2.07,4.07,3.82,20.9,19.1,29.76,4.81,3.96,8.51,5.51,Upgrade
23,Long-Term Debt,-,-,-,0.85,1.14,-,-,0.62,0.69,-,Upgrade
24,Long-Term Leases,-,-,-,0.48,1,-,-,0.09,0.19,-,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,9.55,10.42,1.45,1.56,1.67,1.94,Upgrade
26,Total Liabilities,2.07,4.07,3.82,22.22,30.79,40.18,6.25,6.22,11.05,7.45,Upgrade
27,Common Stock,132.67,132.67,132.67,132.67,132.9,132.67,17.05,17.05,17.05,17.05,Upgrade
28,Additional Paid-In Capital,-,454.07,454.07,454.07,454.63,454.07,58.31,58.31,58.31,58.31,Upgrade
29,Retained Earnings,-,-544.79,-537.97,-590.43,-506.06,-487.21,-54.89,-54.41,-53.22,-51.88,Upgrade
30,Comprehensive Income & Other,-56.95,41.71,41.72,39.97,41.1,42.37,5.68,5.59,5.79,5.36,Upgrade
31,Total Common Equity,75.72,83.66,90.49,36.28,122.57,141.9,26.14,26.53,27.92,28.83,Upgrade
32,Minority Interest,2.92,2.73,0.02,49.11,52.63,51.83,7.16,6.86,6.59,6.4,Upgrade
33,Shareholders' Equity,78.64,86.39,90.5,85.38,175.21,193.74,33.3,33.39,34.51,35.24,Upgrade
34,Total Liabilities & Equity,80.72,90.45,94.32,107.61,206,233.92,39.55,39.62,45.56,42.69,Upgrade
35,Total Debt,0.11,0.6,1.58,3.15,4.95,8.29,2.03,1.79,6.51,1.43,Upgrade
36,Net Cash (Debt),76.3,86.04,91.24,97.79,107.96,107.73,8.07,4.7,5.42,4.38,Upgrade
37,Net Cash Growth,-16.38%,-12.01%,-15.49%,-9.23%,1237.98%,2193.19%,48.96%,7.28%,-,-,Upgrade
38,Net Cash Per Share,0.06,0.06,0.07,-,0.08,-,0.01,0.00,0.00,0.00,Upgrade
39,Filing Date Shares Outstanding,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,Upgrade
40,Total Common Shares Outstanding,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,Upgrade
41,Working Capital,75.96,83.03,89.27,84.58,102.04,114.04,16.62,16.53,16.98,16.54,Upgrade
42,Book Value Per Share,0.06,0.06,0.07,0.03,0.09,0.11,0.02,0.02,0.02,0.02,Upgrade
43,Tangible Book Value,73.23,80.98,90.48,36.27,40.61,54.14,8.51,8.17,8.82,8.99,Upgrade
44,Tangible Book Value Per Share,0.06,0.06,0.07,0.03,0.03,0.04,0.01,0.01,0.01,0.01,Upgrade
45,Machinery,-,6.51,-,11.21,-,17.16,-,2.22,-,3.21,Upgrade
46,Leasehold Improvements,-,-,-,-,-,-,-,-,-,0.42,Upgrade
