,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1449,2075,1587,2594,2652,2482,1930,1777,1521,1601,2138,1977,2444,2456,2395,2652,2995,3335,4461,3220,2617,Upgrade
1,Market Cap Growth,-16.40%,-16.40%,-17.79%,45.94%,74.38%,54.95%,-9.72%,-10.07%,-37.78%,-34.78%,-10.72%,-25.46%,-18.40%,-26.38%,-46.31%,-17.64%,14.45%,22.92%,59.28%,-14.09%,-18.65%,Upgrade
2,Enterprise Value,1465,2128,1624,2616,2673,2517,2146,1989,1732,1818,2336,2203,2671,2773,2628,2773,3116,3360,4515,3341,2738,Upgrade
3,Last Close Price,5.02,7.19,5.50,8.99,9.19,8.60,6.69,6.16,5.27,5.55,7.41,6.85,8.47,8.51,8.30,9.19,10.38,12.12,16.21,11.70,9.51,Upgrade
4,PE Ratio,-,1730.39,5660.92,13.14,-,-87.38,-21.45,-,-,-,-,-,-,-,-,-,-,-5.91,-7.32,-5.05,-,Upgrade
5,Forward PE,-,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,Upgrade
6,PS Ratio,3.26,4.71,3.64,5.80,5.56,5.71,4.88,3.93,3.89,2.74,3.22,3.75,3.44,2.64,2.27,2.16,2.52,4.13,7.53,6.93,8.63,Upgrade
7,PB Ratio,2.27,3.25,2.50,4.10,4.24,3.74,2.93,3.86,3.12,2.32,2.86,2.66,3.12,1.92,1.81,1.92,2.17,2.44,3.53,2.59,2.14,Upgrade
8,P/TBV Ratio,3.83,3.83,2.95,4.85,5.04,4.40,3.47,8.04,6.26,3.63,4.35,4.09,4.70,5.78,6.13,5.93,6.68,7.08,12.20,5.13,4.32,Upgrade
9,P/FCF Ratio,1438.60,2060.46,-,-39.53,-,-107.88,-,98.44,-52.02,-36.36,-,-,-,-,-,-,18.54,-,41.16,-56.62,-,Upgrade
10,P/OCF Ratio,69.03,69.03,-,-128.85,-,137.25,-,30.10,60.88,-1369.65,-,-,-,-,-,-,15.69,-,19.95,57.78,192.09,Upgrade
11,EV/Sales Ratio,3.33,4.84,3.72,5.84,5.61,5.80,5.43,4.40,4.44,3.11,3.52,4.18,3.76,2.98,2.49,2.26,2.62,4.16,7.62,7.19,9.03,Upgrade
12,EV/EBITDA Ratio,-,-94.50,-337.29,-1951.48,-,-24.69,-12.36,-,-,-,-,-,-,-,-,-,-,-21.02,-21.26,-13.64,-,Upgrade
13,EV/EBIT Ratio,-,-64.96,-90.68,-177.91,-,-20.80,-11.08,-,-,-,-,-,-,-,-,-,-,-18.46,-19.32,-12.55,-,Upgrade
14,EV/FCF Ratio,1455.10,2113.28,-,-39.86,-,-109.41,-,110.15,-59.25,-41.27,-,-,-,-,-,-,19.28,-,41.66,-58.75,-,Upgrade
15,Debt / Equity Ratio,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.58,0.53,0.38,0.33,0.32,0.24,0.21,0.25,0.19,0.15,0.14,0.12,0.12,0.14,Upgrade
16,Debt / EBITDA Ratio,-,4.58,1.03,1.62,-,0.96,0.89,-,-,-,14.81,-,-,-,-,-,-,1.35,1.83,1.39,-,Upgrade
17,Debt / FCF Ratio,86.29,86.29,-,-1.37,-,-3.74,-,14.71,-8.78,-5.90,-,-,-,-,-,-,1.31,-,1.38,-2.64,-,Upgrade
18,Asset Turnover,0.43,0.60,0.29,0.29,0.37,0.55,0.32,0.11,0.16,0.52,0.11,0.44,0.25,0.16,0.39,0.79,0.48,0.52,0.40,0.14,Upgrade,
19,Inventory Turnover,1.05,0.98,1.27,0.66,1.02,0.54,1.06,0.61,0.45,0.51,1.34,0.29,1.49,0.71,0.52,1.31,2.82,1.32,1.60,1.12,1.98,Upgrade
20,Quick Ratio,1.16,1.16,1.02,0.86,0.86,0.97,0.96,0.38,0.41,0.60,0.74,0.68,0.76,0.64,0.61,0.73,0.77,0.62,0.55,0.79,0.83,Upgrade
21,Current Ratio,1.82,1.82,1.70,1.62,1.60,1.68,1.61,0.99,1.02,1.23,1.30,1.29,1.26,1.20,1.19,1.29,1.29,1.31,1.16,1.61,1.61,Upgrade
22,Return on Equity (ROE),1.58%,1.90%,4.59%,-8.32%,0.97%,141.89%,-25.17%,-142.31%,-34.79%,-1.22%,-25.77%,-197.02%,-19.24%,-20.56%,-5.07%,-1.49%,6.29%,1.36%,5.87%,-157.59%,Upgrade,
23,Return on Assets (ROA),0.55%,3.63%,2.57%,-13.87%,3.67%,3.73%,-5.39%,-20.88%,-8.08%,-0.60%,-5.71%,-9.22%,-4.71%,-6.23%,-1.90%,-1.18%,3.25%,1.82%,2.85%,-28.50%,Upgrade,
24,Return on Capital (ROIC),0.79%,5.48%,3.99%,-21.37%,5.71%,6.45%,-10.08%,-37.64%,-14.30%,-1.09%,-10.72%,-15.57%,-7.05%,-9.09%,-2.78%,-1.73%,4.98%,2.71%,3.82%,-35.91%,Upgrade,
25,Return on Capital Employed (ROCE),-,-5.06%,-2.77%,-2.28%,-,-18.10%,-29.25%,-,-,-,-,-,-,-,-,-,-,-13.22%,-18.37%,-21.39%,-,Upgrade
26,Earnings Yield,-1.49%,0.06%,0.02%,7.61%,6.13%,-1.14%,-4.66%,-16.36%,-20.35%,-38.31%,-28.73%,-34.52%,-26.77%,-6.23%,-3.09%,-0.02%,1.21%,-16.92%,-13.67%,-19.80%,-26.60%,Upgrade
27,FCF Yield,0.07%,0.05%,0.51%,-2.53%,-2.27%,-0.93%,-2.96%,1.02%,-1.92%,-2.75%,-2.88%,-5.57%,-4.32%,-3.08%,-4.30%,2.35%,5.39%,2.75%,2.43%,-1.77%,-3.78%,Upgrade
28,Payout Ratio,0.00%,40.42%,34.75%,14.38%,-,69.35%,1.30%,-,-,-,-,-,-,-,-,-,-,39.71%,-,-,-,Upgrade
29,Buyback Yield / Dilution,1.20%,-21.95%,9.84%,12.33%,4.85%,-3.22%,-1.26%,4.44%,-1.30%,2.41%,-7.25%,4.39%,-15.32%,15.66%,-29.31%,3.07%,-5.98%,-18.40%,25.44%,-8.74%,14.55%,Upgrade
30,Total Shareholder Return,1.20%,-21.95%,9.84%,12.33%,4.85%,-3.22%,-1.26%,4.44%,-1.30%,2.41%,-7.25%,4.39%,-15.32%,15.66%,-29.31%,3.07%,-5.98%,-18.40%,25.44%,-8.74%,14.55%,Upgrade
