,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,184.64,334.48,281.24,286.68,306.03,262.35,260.13,173.67,499.14,152.18,Upgrade
1,Trading Asset Securities,-,-,-,-,-,12.45,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,184.64,334.48,281.24,286.68,306.03,274.8,260.13,173.67,499.14,152.18,Upgrade
3,Cash Growth,-34.35%,16.67%,-8.10%,4.32%,17.65%,58.23%,-47.88%,14.13%,-13.44%,-73.88%,Upgrade
4,Accounts Receivable,8.09,20.59,5.08,15.66,50.74,7.73,6.47,6.85,5.8,5.43,Upgrade
5,Other Receivables,2.38,3.04,3.56,7.7,7.39,3.97,7.1,6.23,14.24,4.18,Upgrade
6,Receivables,10.47,23.63,8.64,23.36,58.13,11.71,13.57,13.08,20.04,9.61,Upgrade
7,Inventory,1.49,1.76,2.39,1.5,1.38,1.32,1.29,1.21,1.17,1.35,Upgrade
8,Other Current Assets,14.96,12.63,14.65,15.67,394.89,12.18,11.99,17.11,14.95,12.73,Upgrade
9,Total Current Assets,211.56,372.5,306.92,327.21,760.43,300,286.97,205.07,535.29,175.88,Upgrade
10,"Property, Plant & Equipment",4720,4799,4815,4845,3504,3972,4026,3636,3713,3799,Upgrade
11,Long-Term Investments,45.32,44.87,68.54,68.09,56.59,57.65,56.62,64.19,71.98,113.23,Upgrade
12,Other Long-Term Assets,4803,4685,4773,4733,4842,4793,4777,5224,5154,5367,Upgrade
13,Total Assets,9779,9902,9963,9973,9162,9123,9146,9130,9475,9454,Upgrade
14,Accounts Payable,4.51,4.13,5.51,2.61,4.81,5.35,4.76,2.95,2.07,2.7,Upgrade
15,Accrued Expenses,24.68,39.44,22.37,40.92,-,25.02,-,-,-,-,Upgrade
16,Short-Term Debt,125.06,106.08,15.73,28.38,176.53,104.8,134.8,143.69,526.48,148.15,Upgrade
17,Current Portion of Long-Term Debt,33.2,33.2,33.2,33.2,593.6,644.28,309.08,61.56,59.47,60.85,Upgrade
18,Current Income Taxes Payable,41.07,34.4,23.36,18.11,29.48,5.11,16.85,14.2,15.41,39.93,Upgrade
19,Current Unearned Revenue,8.72,7.38,7.02,8.28,63.78,34.68,27.66,22.92,3.57,2.07,Upgrade
20,Other Current Liabilities,26.64,24.58,25.35,63.42,77.9,33.35,49.56,44.45,87.77,58.34,Upgrade
21,Total Current Liabilities,263.89,249.21,132.54,194.91,946.1,852.59,542.71,289.76,694.76,312.03,Upgrade
22,Long-Term Debt,873.39,891.97,995.07,1001,-,-,371.43,645.24,650.25,697.68,Upgrade
23,Long-Term Deferred Tax Liabilities,176.97,178.82,150.53,157.64,164.48,162.13,159.33,157.56,157.32,165.73,Upgrade
24,Other Long-Term Liabilities,22.51,22.03,23.36,15.03,6.19,21.15,30.42,30.16,35.7,35.41,Upgrade
25,Total Liabilities,1337,1342,1302,1369,1117,1036,1104,1123,1538,1211,Upgrade
26,Common Stock,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,Upgrade
27,Retained Earnings,5678,5771,5853,5844,5423,5361,5308,5293,5323,5465,Upgrade
28,Treasury Stock,-12.27,-12.27,-12.27,-12.27,-12.27,-12.27,-12.27,-12.27,-12.27,-12.27,Upgrade
29,Comprehensive Income & Other,484.1,493.57,502.79,464.61,466.19,560.13,576.32,567.46,484.65,568.02,Upgrade
30,Total Common Equity,7234,7337,7428,7381,6961,6994,6957,6933,6880,7105,Upgrade
31,Minority Interest,1208,1223,1233,1223,1084,1093,1086,1074,1057,1138,Upgrade
32,Shareholders' Equity,8443,8560,8661,8604,8045,8087,8042,8007,7937,8244,Upgrade
33,Total Liabilities & Equity,9779,9902,9963,9973,9162,9123,9146,9130,9475,9454,Upgrade
34,Total Debt,1032,1031,1044,1063,770.13,749.07,815.31,850.48,1236,906.68,Upgrade
35,Net Cash (Debt),-847.01,-696.77,-762.77,-775.99,-464.1,-474.27,-555.19,-676.81,-737.06,-754.5,Upgrade
36,Net Cash Per Share,-1.66,-1.36,-1.49,-1.52,-0.91,-0.93,-1.09,-1.32,-1.44,-1.47,Upgrade
37,Filing Date Shares Outstanding,511.61,511.61,511.61,511.61,511.61,511.61,511.61,511.61,511.61,511.61,Upgrade
38,Total Common Shares Outstanding,511.61,511.61,511.61,511.61,511.61,511.61,511.61,511.61,511.61,511.61,Upgrade
39,Working Capital,-52.34,123.29,174.38,132.3,-185.67,-552.59,-255.74,-84.69,-159.47,-136.15,Upgrade
40,Book Value Per Share,14.14,14.34,14.52,14.43,13.61,13.67,13.60,13.55,13.45,13.89,Upgrade
41,Tangible Book Value,7234,7337,7428,7381,6961,6994,6957,6933,6880,7105,Upgrade
42,Tangible Book Value Per Share,14.14,14.34,14.52,14.43,13.61,13.67,13.60,13.55,13.45,13.89,Upgrade
43,Land,-,174.76,-,173.18,-,176.49,-,177.95,-,242.95,Upgrade
44,Machinery,-,162.08,-,130.75,-,140.56,-,136.61,-,132.28,Upgrade
