,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,319.58,355,250.99,249.09,363.55,282.06,232.35,217.23,170.62,246.98,Upgrade
1,Other Revenue,-,-,0.05,-,0.04,-,-,-,0.05,0.14,Upgrade
2,Revenue,319.58,355,251.03,249.09,363.59,282.06,232.35,217.23,170.68,247.11,Upgrade
3,Revenue Growth (YoY),27.30%,42.52%,-30.96%,-11.69%,56.49%,29.84%,36.13%,-12.09%,-53.90%,-41.90%,Upgrade
4,Cost of Revenue,181.88,177.65,113.77,123.64,108.53,146.31,92.98,69.29,95.52,141.9,Upgrade
5,Gross Profit,137.7,177.36,137.26,125.45,255.07,135.76,139.37,147.95,75.16,105.22,Upgrade
6,"Selling, General & Admin",28.54,26.69,55.1,28.97,25.19,24.33,20.01,22.13,20.96,24.04,Upgrade
7,Operating Expenses,111.38,102,104.81,80.09,78.89,78.06,73.28,76.18,76.74,80.23,Upgrade
8,Operating Income,26.32,75.36,32.45,45.37,176.18,57.7,66.09,71.77,-1.58,24.99,Upgrade
9,Interest Expense,-31.73,-33.53,-26.51,-19.89,-4.91,-4.04,-4.29,-6.27,-10.08,-12.03,Upgrade
10,Interest & Investment Income,2.98,4.62,3.15,10.38,0.2,0.42,0.14,0.56,0.42,3.29,Upgrade
11,Currency Exchange Gain (Loss),-,-0.03,-,-0.01,-,0.01,-,5.76,-,24.32,Upgrade
12,Other Non Operating Income (Expenses),0.8,-1.22,-0.06,-4.96,4.81,-2.79,1.04,-9.11,9.72,0.27,Upgrade
13,EBT Excluding Unusual Items,-1.64,45.2,9.03,30.89,176.29,51.3,62.97,62.71,-1.52,40.83,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,0.13,-,-0.07,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-2.5,-0.28,0.01,521.85,-0.45,-0,0.71,0.81,-0.01,0.18,Upgrade
16,Asset Writedown,-92.23,-65.79,-,13.38,-53.7,29.27,-34.47,-102.28,-184.23,-115.8,Upgrade
17,Other Unusual Items,-,-,-,4.18,-,1.3,-,4.48,-,-,Upgrade
18,Pretax Income,-96.37,-20.86,9.04,570.42,122.14,81.8,29.21,-34.29,-185.76,-74.8,Upgrade
19,Income Tax Expense,7.69,67.55,5.5,9.44,31.78,13.94,14.83,12,3.4,9.01,Upgrade
20,Earnings From Continuing Operations,-104.05,-88.41,3.54,560.98,90.36,67.86,14.38,-46.3,-189.16,-83.81,Upgrade
21,Minority Interest in Earnings,11.22,6.28,5.62,-139.92,-29.26,-14.01,-0.01,16.99,46.83,9.65,Upgrade
22,Net Income,-92.84,-82.13,9.16,421.05,61.09,53.85,14.37,-29.3,-142.33,-74.16,Upgrade
23,Net Income to Common,-92.84,-82.13,9.16,421.05,61.09,53.85,14.37,-29.3,-142.33,-74.16,Upgrade
24,Net Income Growth,-,-,-85.00%,681.87%,325.02%,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),512,512,512,512,512,512,512,512,512,512,Upgrade
26,Shares Outstanding (Diluted),512,512,512,512,512,512,512,512,512,512,Upgrade
27,EPS (Basic),-0.18,-0.16,0.02,0.82,0.12,0.11,0.03,-0.06,-0.28,-0.14,Upgrade
28,EPS (Diluted),-0.18,-0.16,0.02,0.82,0.12,0.11,0.03,-0.06,-0.28,-0.14,Upgrade
29,EPS Growth,-,-,-85.00%,681.87%,325.02%,-,-,-,-,-,Upgrade
30,Free Cash Flow,94.53,95.35,39.16,69.39,206,87.98,113.85,123.09,-17.24,85.75,Upgrade
31,Free Cash Flow Per Share,0.18,0.19,0.08,0.14,0.40,0.17,0.22,0.24,-0.03,0.17,Upgrade
32,Operating Margin,8.23%,21.23%,12.93%,18.21%,48.46%,20.46%,28.44%,33.04%,-0.93%,10.11%,Upgrade
33,Profit Margin,-29.05%,-23.14%,3.65%,169.03%,16.80%,19.09%,6.19%,-13.49%,-83.39%,-30.01%,Upgrade
34,Free Cash Flow Margin,29.58%,26.86%,15.60%,27.86%,56.66%,31.19%,49.00%,56.66%,-10.10%,34.70%,Upgrade
35,EBITDA,108.78,150.27,81.77,96.1,229.46,110.97,118.93,125.36,53.81,80.79,Upgrade
36,D&A For EBITDA,82.46,74.92,49.32,50.74,53.28,53.27,52.84,53.59,55.39,55.8,Upgrade
37,EBIT,26.32,75.36,32.45,45.37,176.18,57.7,66.09,71.77,-1.58,24.99,Upgrade
38,Revenue as Reported,319.58,355,251.03,249.09,363.59,282.06,232.35,217.23,170.68,247.11,Upgrade
