,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,73.82,113.98,209.46,206.33,93.51,152.12,125.05,306.52,254.5,21.37,Upgrade
1,Trading Asset Securities,60.56,9.35,12.94,14.7,20.15,33.04,26.3,34.22,18.38,4.19,Upgrade
2,Cash & Short-Term Investments,134.38,123.33,222.4,221.03,113.66,185.16,151.34,340.74,272.88,25.56,Upgrade
3,Cash Growth,-39.58%,-44.20%,95.67%,19.37%,-24.90%,-45.66%,-44.54%,1233.19%,452.76%,-60.97%,Upgrade
4,Other Receivables,303.55,317.54,40.02,153.39,88.87,189.03,873.14,372.79,129.81,202.79,Upgrade
5,Receivables,1107,1088,804.98,1826,1708,1880,2546,2418,2094,2028,Upgrade
6,Inventory,1365,1379,1754,1825,1806,2262,1204,1115,893.82,640.98,Upgrade
7,Total Current Assets,2607,2590,2782,3872,3627,4327,3901,3873,3261,2695,Upgrade
8,"Property, Plant & Equipment",10.48,12.69,11.43,14.21,16.18,17.85,19.49,24.84,30.72,32.51,Upgrade
9,Long-Term Deferred Tax Assets,24.05,25.62,41.36,41.36,55.51,54.79,46.2,39.57,48.67,43.4,Upgrade
10,Other Long-Term Assets,15.75,15.76,16.12,17.3,17.21,16.75,18.61,18.64,18.48,17.69,Upgrade
11,Total Assets,2657,2644,2851,3945,3716,4416,3985,3956,3359,2788,Upgrade
12,Accounts Payable,2.79,2.95,0.63,1.82,443.35,5.85,2.9,3.53,2.22,1.59,Upgrade
13,Accrued Expenses,17.58,15.05,12.58,50.71,39.37,27.59,13.74,33.75,17.97,67.33,Upgrade
14,Short-Term Debt,-,-,-,-,-,5.64,285.01,5.39,5,5,Upgrade
15,Current Portion of Long-Term Debt,980,980,980,1260,1216,1173,-,327.97,292.57,367.59,Upgrade
16,Current Portion of Leases,1.63,2.16,1.71,2.97,3.49,2.42,3.11,7.74,10.17,8.05,Upgrade
17,Current Income Taxes Payable,249.79,275.8,251.4,239.98,181.07,156.28,158.61,137.74,98.58,83.62,Upgrade
18,Current Unearned Revenue,71.15,105.23,355.83,1033,624.84,1522,1225,741.02,333.3,16.72,Upgrade
19,Other Current Liabilities,42.93,66.08,21.69,100.15,10.5,44.31,6.17,25,99.29,74.44,Upgrade
20,Total Current Liabilities,1366,1447,1624,2688,2519,2937,1695,1282,859.1,624.36,Upgrade
21,Long-Term Debt,-,-,-,-,-,-,852.47,1197,1090,937.54,Upgrade
22,Long-Term Leases,0.28,1.1,-,0.59,1.73,1.36,0.37,-,2.52,5.53,Upgrade
23,Long-Term Deferred Tax Liabilities,-,-,-,-,3.22,3.27,2.99,2.94,5.23,5.01,Upgrade
24,Total Liabilities,1366,1448,1624,2689,2523,2942,2551,2482,1957,1572,Upgrade
25,Common Stock,85.07,73.57,73.57,73.57,73.57,73.57,73.57,73.57,73.57,73.57,Upgrade
26,Additional Paid-In Capital,3356,3314,3314,3314,3314,3314,3314,3314,3314,3314,Upgrade
27,Retained Earnings,-1142,-1298,-1232,-1338,-2057,-2095,-2199,-2136,-2256,-2424,Upgrade
28,Comprehensive Income & Other,-1008,-892.95,-927.95,-792.1,-137.38,182.81,246.14,222.8,270.84,252.7,Upgrade
29,Total Common Equity,1291,1196,1227,1257,1193,1475,1435,1474,1402,1216,Upgrade
30,Shareholders' Equity,1291,1196,1227,1257,1193,1475,1435,1474,1402,1216,Upgrade
31,Total Liabilities & Equity,2657,2644,2851,3945,3716,4416,3985,3956,3359,2788,Upgrade
32,Total Debt,981.9,983.26,981.71,1263,1221,1182,1141,1538,1400,1324,Upgrade
33,Net Cash (Debt),-847.53,-859.92,-759.31,-1042,-1107,-997.08,-989.62,-1198,-1127,-1298,Upgrade
34,Net Cash Per Share,-1.10,-1.16,-1.04,-1.41,-1.51,-1.36,-1.35,-1.63,-1.53,-1.77,Upgrade
35,Filing Date Shares Outstanding,850.68,735.68,735.68,735.68,735.68,735.68,735.68,735.7,735.7,735.7,Upgrade
36,Total Common Shares Outstanding,850.68,735.68,735.68,735.68,735.68,735.68,735.68,735.7,735.7,735.7,Upgrade
37,Working Capital,1241,1143,1158,1184,1109,1390,2206,2591,2402,2070,Upgrade
38,Book Value Per Share,1.52,1.63,1.67,1.71,1.62,2.00,1.95,2.00,1.91,1.65,Upgrade
39,Tangible Book Value,1291,1196,1227,1257,1193,1475,1435,1474,1402,1216,Upgrade
40,Tangible Book Value Per Share,1.52,1.63,1.67,1.71,1.62,2.00,1.95,2.00,1.91,1.65,Upgrade
41,Buildings,-,17.9,-,18.54,-,20.01,-,19.2,-,17.77,Upgrade
42,Machinery,-,25.13,-,25.53,-,26.6,-,26.13,-,25.17,Upgrade
43,Leasehold Improvements,-,7.5,-,7.5,-,7.65,-,7.65,-,7.4,Upgrade
