,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1365,1340,1266,1862,2482,3277,3922,4096,3823,3500,4716,Upgrade
1,Market Cap Growth,-28.00%,-28.00%,-49.00%,-43.18%,-36.71%,-20.00%,2.60%,17.02%,-18.95%,-29.15%,-5.94%,Upgrade
2,Enterprise Value,-964,-1016,-174,-2109,-2287,919,901,654,111,-2826,-1808,Upgrade
3,Last Close Price,0.55,0.54,0.51,0.75,1.00,1.32,1.44,1.51,1.31,1.20,1.47,Upgrade
4,PE Ratio,-,-,-,-47.07,-,12.94,9.92,9.98,10.69,14.03,12.21,Upgrade
5,Forward PE,-,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,Upgrade
6,PS Ratio,0.34,0.33,0.32,0.53,0.68,0.69,0.66,0.61,0.63,0.70,0.89,Upgrade
7,PB Ratio,0.17,0.16,0.15,0.22,0.28,0.36,0.40,0.43,0.40,0.41,0.52,Upgrade
8,P/TBV Ratio,0.17,0.17,0.16,0.24,0.30,0.38,0.42,0.46,0.43,0.44,0.56,Upgrade
9,P/FCF Ratio,16.70,-,-2.41,-,-,19.49,-,-6.62,-,12.67,7.40,Upgrade
10,P/OCF Ratio,6.08,-,-3.33,-,-,8.84,-,-10.69,-,8.32,6.09,Upgrade
11,PEG Ratio,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,Upgrade
12,EV/Sales Ratio,-,-,-,-,-,0.19,0.15,0.10,0.02,-,-,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,-,-,5.55,1.55,-,-,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,-,23.10,-8.29,-,-,Upgrade
15,EV/FCF Ratio,-11.79,-,-,-,-,5.46,-,-1.06,-,-,-,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,Upgrade
17,Debt / FCF Ratio,0.37,-,-0.08,-,-,0.09,-,-0.05,-,0.29,0.16,Upgrade
18,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,0.30%,-0.14%,-,2.49%,Upgrade
19,Earnings Yield,-5.78%,-5.89%,-4.72%,-2.12%,-0.66%,7.73%,10.08%,10.02%,9.35%,7.13%,8.19%,Upgrade
20,FCF Yield,5.99%,6.10%,-41.43%,-52.36%,6.14%,5.13%,-3.96%,-15.10%,-11.58%,7.89%,13.52%,Upgrade
