,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1012,1028,750.11,972.92,1295,1674,2081,1042,1609,1909,Upgrade
1,Short-Term Investments,1528,1486,957.94,2916,3123,599.08,782.34,2241,2171,4153,Upgrade
2,Cash & Short-Term Investments,2540,2514,1708,3889,4418,2273,2863,3282,3779,6062,Upgrade
3,Cash Growth,48.69%,-35.35%,-61.34%,71.08%,54.32%,-30.75%,-24.25%,-45.86%,-37.56%,4.73%,Upgrade
4,Accounts Receivable,1585,1057,1425,962.72,1108,2186,2359,2565,2001,2229,Upgrade
5,Other Receivables,243.52,346.78,267.19,436.27,264.74,280.05,88.59,126.54,39.36,28.94,Upgrade
6,Receivables,1828,1404,1692,1399,1372,2466,2447,2692,2040,2258,Upgrade
7,Inventory,1247,1459,1431,1590,1440,1178,1005,884.33,742.99,676.92,Upgrade
8,Restricted Cash,-,-,-,-,-,-,-,-,137.63,137.63,Upgrade
9,Total Current Assets,5615,5376,4831,6878,7230,5917,6316,6858,6700,9135,Upgrade
10,"Property, Plant & Equipment",1295,1266,1249,1214,1153,1092,1077,1036,910.61,921.68,Upgrade
11,Long-Term Investments,2947,3095,3621,2029,1708,3673,3144,2786,2831,601.71,Upgrade
12,Other Intangible Assets,165.51,119.91,136.97,155,172.56,189.66,208.85,228.58,248.32,261.3,Upgrade
13,Long-Term Accounts Receivable,282.68,48.63,3.03,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,59.27,59.82,64.14,53.78,21.98,13.94,27.15,18.19,17.34,21.99,Upgrade
15,Other Long-Term Assets,19.61,18.87,19.18,19.14,20.44,19.24,38.16,39.38,61.12,53.65,Upgrade
16,Total Assets,10384,9984,9924,10349,10306,10906,10810,10966,10768,10996,Upgrade
17,Accounts Payable,2109,1471,1495,1570,1734,1666,1944,1875,1923,1730,Upgrade
18,Accrued Expenses,228.12,195.16,163.85,266.79,191.44,319,211.72,359.84,229.33,348.69,Upgrade
19,Current Portion of Leases,16.78,16.46,13.15,14.81,13.4,22.82,16.56,30.5,28.65,29.36,Upgrade
20,Current Income Taxes Payable,1.99,1.81,2.71,4.26,2.84,3.05,2.27,2.67,1.83,3.19,Upgrade
21,Current Unearned Revenue,121.85,357.33,195.35,478.96,277.85,594.75,299.88,372.14,251.1,438.02,Upgrade
22,Other Current Liabilities,162.15,181.42,228.25,195.4,252.37,223.61,441.36,299.3,498.29,297.56,Upgrade
23,Total Current Liabilities,2639,2224,2098,2531,2472,2830,2916,2939,2933,2847,Upgrade
24,Long-Term Leases,11.28,19.4,23.54,27.36,-,1.92,7.92,31.88,44.73,58.98,Upgrade
25,Long-Term Unearned Revenue,3.92,4.28,4.65,5.13,5.59,7.15,7.57,7.98,8.43,8.69,Upgrade
26,Total Liabilities,2655,2247,2126,2563,2477,2839,2932,2979,2986,2915,Upgrade
27,Common Stock,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,Upgrade
28,Additional Paid-In Capital,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,Upgrade
29,Retained Earnings,2565,2579,2641,2634,2677,2921,2734,2847,2641,2944,Upgrade
30,Comprehensive Income & Other,573.3,571.76,571.2,571.2,571.2,571.2,571.2,571.2,571.2,571.2,Upgrade
31,Total Common Equity,7386,7398,7459,7452,7496,7740,7553,7666,7459,7762,Upgrade
32,Minority Interest,343.61,339.46,339.03,333.93,333.16,327.53,326.29,321.58,323.24,318.83,Upgrade
33,Shareholders' Equity,7729,7737,7798,7786,7829,8067,7879,7987,7783,8081,Upgrade
34,Total Liabilities & Equity,10384,9984,9924,10349,10306,10906,10810,10966,10768,10996,Upgrade
35,Total Debt,28.06,35.86,36.69,42.17,13.4,24.74,24.47,62.38,73.38,88.34,Upgrade
36,Net Cash (Debt),2512,2478,1671,3847,4405,2248,2838,3220,3706,5974,Upgrade
37,Net Cash Growth,50.28%,-35.57%,-62.05%,71.09%,55.18%,-30.18%,-23.41%,-46.10%,-38.74%,3.20%,Upgrade
38,Net Cash Per Share,1.01,1.00,0.67,1.55,1.77,0.91,1.14,1.30,1.49,2.41,Upgrade
39,Filing Date Shares Outstanding,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,Upgrade
40,Total Common Shares Outstanding,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,Upgrade
41,Working Capital,2975,3153,2733,4347,4758,3088,3399,3919,3767,6288,Upgrade
42,Book Value Per Share,2.98,2.98,3.00,3.00,3.02,3.12,3.04,3.09,3.01,3.13,Upgrade
43,Tangible Book Value,7220,7278,7322,7297,7323,7550,7344,7437,7211,7501,Upgrade
44,Tangible Book Value Per Share,2.91,2.93,2.95,2.94,2.95,3.04,2.96,3.00,2.91,3.02,Upgrade
45,Buildings,-,693.31,-,687.52,-,679.34,-,671.93,-,662.33,Upgrade
46,Machinery,-,3948,-,3849,-,3824,-,3782,-,3786,Upgrade
47,Construction In Progress,-,357.17,-,357.29,-,234.52,-,253.25,-,97.75,Upgrade
