,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,242.86,193.35,189.39,304.01,472.45,695.87,455.89,176.85,97.45,128.18,Upgrade
1,Revenue,242.86,193.35,189.39,304.01,472.45,695.87,455.89,176.85,97.45,128.18,Upgrade
2,Revenue Growth (YoY),28.23%,-36.40%,-59.91%,-56.31%,3.63%,293.48%,367.80%,37.97%,-83.31%,-84.71%,Upgrade
3,Cost of Revenue,206.19,162.94,163,260.18,369.15,552.08,273.98,109.05,62.91,91.24,Upgrade
4,Gross Profit,36.68,30.41,26.39,43.83,103.3,143.79,181.91,67.8,34.54,36.95,Upgrade
5,"Selling, General & Admin",24.57,23.71,19.88,17.52,35.06,26.99,57.24,25.9,16.38,28.47,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-29.67,29.67,20.84,19.68,94.64,Upgrade
7,Operating Expenses,24.57,23.71,19.88,17.52,35.06,-8.36,92.59,69.62,43.4,141.04,Upgrade
8,Operating Income,12.11,6.69,6.51,26.31,68.24,152.15,89.33,-1.82,-8.86,-104.09,Upgrade
9,Interest Expense,-0.48,-0.13,-0.12,-0.13,-0.15,-0.27,-0.66,-0.17,-0.53,-4.08,Upgrade
10,Interest & Investment Income,8.01,7.52,8.78,4.34,3.47,1.14,4.59,1.25,6.13,4.45,Upgrade
11,Earnings From Equity Investments,0.77,0.74,0.78,0.57,0.64,0.66,0.3,0.92,1.14,-0.26,Upgrade
12,Currency Exchange Gain (Loss),2.58,2.14,-2.64,-6.09,-2.03,1.18,1.07,5.75,-1.45,-2.38,Upgrade
13,Other Non Operating Income (Expenses),0.76,-2.05,2,-4.64,-0.06,4.93,0.38,0.01,-,65.71,Upgrade
14,EBT Excluding Unusual Items,23.75,14.9,15.32,20.35,70.12,159.79,95.01,5.93,-3.56,-40.65,Upgrade
15,Gain (Loss) on Sale of Investments,-0.07,0.06,-,0.02,0.05,29.19,0.1,-0.04,0,-1.21,Upgrade
16,Gain (Loss) on Sale of Assets,-0,0.09,-0.04,0.56,-0.03,-0.82,-0.16,8.2,0.03,7.67,Upgrade
17,Asset Writedown,-1.39,-2.66,-0.03,-0.98,-0.16,-0.45,-3.58,-2.12,-0.88,-17.16,Upgrade
18,Other Unusual Items,0.25,-,-,-,-,-,-,0.32,-,-,Upgrade
19,Pretax Income,22.54,12.39,15.25,19.95,69.98,187.71,91.36,12.28,-4.41,-51.35,Upgrade
20,Income Tax Expense,5.31,1.49,3.66,8.68,24.68,45.75,24.86,2.03,1.09,8.8,Upgrade
21,Earnings From Continuing Operations,17.22,10.9,11.59,11.27,45.3,141.96,66.51,10.25,-5.5,-60.15,Upgrade
22,Minority Interest in Earnings,-0.02,-1.24,-1.81,-2.93,-7.3,-14.45,-7.21,-0.35,0.17,0.25,Upgrade
23,Net Income,17.2,9.66,9.78,8.34,38,127.51,59.29,9.91,-5.33,-59.9,Upgrade
24,Net Income to Common,17.2,9.66,9.78,8.34,38,127.51,59.29,9.91,-5.33,-59.9,Upgrade
25,Net Income Growth,75.93%,15.88%,-74.28%,-93.46%,-35.91%,1187.06%,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),2382,2382,2382,2406,2417,2417,2417,2417,2417,2417,Upgrade
27,Shares Outstanding (Diluted),2382,2382,2382,2406,2417,2417,2417,2417,2417,2417,Upgrade
28,Shares Change (YoY),-,-0.98%,-1.44%,-0.46%,-,-,-,-,-,-,Upgrade
29,EPS (Basic),0.01,0.00,0.00,0.00,0.02,0.05,0.02,0.00,-0.00,-0.02,Upgrade
30,EPS (Diluted),0.01,0.00,0.00,0.00,0.02,0.05,0.02,0.00,-0.00,-0.02,Upgrade
31,EPS Growth,75.94%,17.03%,-73.90%,-93.43%,-35.91%,1187.05%,-,-,-,-,Upgrade
32,Free Cash Flow,-82.11,21.04,-46.37,63.78,-7.31,203.47,-8.78,-27.86,-1.66,-44.88,Upgrade
33,Free Cash Flow Per Share,-0.03,0.01,-0.02,0.03,-0.00,0.08,-0.00,-0.01,-0.00,-0.02,Upgrade
34,Dividend Per Share,0.004,0.005,0.001,0.003,0.005,0.014,0.009,-,-,-,Upgrade
35,Dividend Growth,201.10%,97.27%,-74.97%,-81.54%,-43.45%,-,-,-,-,-,Upgrade
36,Operating Margin,4.99%,3.46%,3.44%,8.65%,14.44%,21.86%,19.59%,-1.03%,-9.09%,-81.20%,Upgrade
37,Profit Margin,7.08%,5.00%,5.16%,2.74%,8.04%,18.32%,13.01%,5.60%,-5.47%,-46.73%,Upgrade
38,Free Cash Flow Margin,-33.81%,10.88%,-24.48%,20.98%,-1.55%,29.24%,-1.93%,-15.75%,-1.70%,-35.01%,Upgrade
39,EBITDA,16.65,10.96,10.7,30.26,72.07,156.05,93.08,3.04,-4.63,-96.09,Upgrade
40,D&A For EBITDA,4.55,4.27,4.19,3.95,3.83,3.9,3.75,4.86,4.23,8,Upgrade
41,EBIT,12.11,6.69,6.51,26.31,68.24,152.15,89.33,-1.82,-8.86,-104.09,Upgrade
