,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,173.69,127.83,213.84,329.77,374.35,438.17,111.86,48.79,108.95,119.03,Upgrade
1,Short-Term Investments,92.72,173.13,116.29,40,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,0.04,Upgrade
3,Cash & Short-Term Investments,266.41,300.96,330.13,369.77,374.35,438.17,111.86,48.79,108.95,119.07,Upgrade
4,Cash Growth,-19.30%,-18.61%,-11.81%,-15.61%,234.67%,798.13%,2.67%,-59.03%,83.88%,-0.67%,Upgrade
5,Accounts Receivable,71.89,71.12,72.33,80.14,105.58,79.08,178.24,68.8,41.94,41.77,Upgrade
6,Other Receivables,5.54,5.6,1.24,1.7,1.66,0.35,0.26,0.8,0.74,0.72,Upgrade
7,Receivables,77.43,76.73,73.56,81.83,107.24,79.44,181,69.61,42.68,42.49,Upgrade
8,Inventory,120.87,106.59,129.1,105.66,143.97,209.81,111.38,59.91,64.31,76.14,Upgrade
9,Prepaid Expenses,-,-,36.79,24.32,48.59,41.82,77.62,89.63,30.06,38.15,Upgrade
10,Other Current Assets,72.61,25.28,-,-,-,0.2,53.37,0.11,13.23,-,Upgrade
11,Total Current Assets,537.32,509.56,569.57,581.59,674.16,769.44,535.22,268.04,259.22,275.85,Upgrade
12,"Property, Plant & Equipment",137.95,133.22,125.39,126.12,125.62,116.57,108.29,122.94,112.99,128.19,Upgrade
13,Long-Term Investments,49.74,51.14,49.97,53.48,45.68,53.78,66.14,81.68,69.14,70.13,Upgrade
14,Long-Term Accounts Receivable,65.13,30.09,9.16,10.8,11.37,-,-,120.12,138.92,137.87,Upgrade
