,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,16.58,0.9,10.71,22.88,34.88,90.64,82.11,-,80.12,-
1,Revenue Growth (YoY),54.83%,-96.07%,-69.29%,-74.76%,-57.52%,-,2.49%,-,-48.34%,-
2,Cost of Revenue,6.45,1.46,1.11,22.97,35.66,134.12,95.68,-,151.86,-
3,Gross Profit,10.14,-0.56,9.6,-0.09,-0.78,-43.48,-13.57,-,-71.74,-
4,"Selling, General & Admin",8.44,10.87,8.64,7.36,6.87,2.35,15.67,-,5.32,-
5,Other Operating Expenses,-,-,-,-,-,-,-,-,8.05,-
6,Operating Expenses,8.44,42.62,8.64,7.36,11.72,24.09,16.56,-,13.37,-
7,Operating Income,1.7,-43.18,0.96,-7.45,-12.51,-67.57,-30.13,-,-85.1,-
8,Interest Expense,-1.28,-1.91,-2.03,-2.15,-2.95,-1.18,-2.56,-,-2.69,-
9,Interest & Investment Income,-,0.01,-,-,-,0.01,-,-,0.01,-
10,Currency Exchange Gain (Loss),-,-,-,-,-,0,-,-,-,-
11,Other Non Operating Income (Expenses),0.03,-0.42,0.06,-0.28,-0.23,1.09,-0,-,-,-
12,EBT Excluding Unusual Items,0.45,-45.5,-1.01,-9.88,-15.68,-67.66,-32.7,-,-87.79,-
13,Gain (Loss) on Sale of Investments,-,-1.24,-,-,-,-,-,-,-,-
14,Gain (Loss) on Sale of Assets,-,1.79,-,-,-,0.16,-,-,-,-
15,Asset Writedown,-,-1.86,-,-,-,-18.92,-,-,-28.17,-
16,Legal Settlements,-,-4.25,-,-,-,-,-,-,-,-
17,Other Unusual Items,-,-2.3,-,14.76,-,-,-,-,-4.24,-
18,Pretax Income,0.45,-53.35,-1.01,4.88,-15.68,-86.42,-32.7,-,-120.19,-
19,Income Tax Expense,-,-,-,-,0.08,0.04,-,-,-36.69,-
20,Earnings From Continuing Operations,0.45,-53.35,-1.01,4.88,-15.77,-86.46,-32.7,-,-83.5,-
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-12.89,-
22,Net Income to Company,0.45,-53.35,-1.01,4.88,-15.77,-86.46,-32.7,-,-96.39,-
23,Minority Interest in Earnings,0.32,0.59,0.79,-,-,-,-,-,-,-
24,Net Income,0.76,-52.77,-0.21,4.88,-15.77,-86.46,-32.7,-,-96.39,-
25,Net Income to Common,0.76,-52.77,-0.21,4.88,-15.77,-86.46,-32.7,-,-96.39,-
26,Shares Outstanding (Basic),1096,993,846,750,678,621,678,-,487,-
27,Shares Outstanding (Diluted),1096,993,846,750,678,621,678,-,487,-
28,Shares Change (YoY),29.56%,32.40%,24.76%,20.73%,-,-,39.13%,-,7.97%,-
29,EPS (Basic),0.00,-0.05,-0.00,0.01,-0.02,-0.14,-0.05,-,-0.20,-
30,EPS (Diluted),0.00,-0.05,-0.00,0.01,-0.02,-0.14,-0.05,-,-0.20,-
31,Free Cash Flow,0.9,-7.48,-7.76,-7.6,-2.75,-4.12,-2.75,-,-20.73,-
32,Free Cash Flow Per Share,0.00,-0.01,-0.01,-0.01,-0.00,-0.01,-0.00,-,-0.04,-
33,Operating Margin,10.26%,-4797.33%,8.98%,-32.59%,-35.85%,-74.55%,-36.70%,-,-106.22%,-
34,Profit Margin,4.60%,-5862.89%,-1.98%,21.33%,-45.20%,-95.39%,-39.82%,-,-120.32%,-
35,Free Cash Flow Margin,5.45%,-831.00%,-72.44%,-33.23%,-7.90%,-4.55%,-3.35%,-,-25.87%,-
36,EBITDA,2.74,-41.97,2.51,-5.71,-10.73,-64.96,-28.79,-,-82.73,-
37,D&A For EBITDA,1.04,1.21,1.55,1.74,1.78,2.61,1.34,2.55,2.38,1.11
38,EBIT,1.7,-43.18,0.96,-7.45,-12.51,-67.57,-30.13,-,-85.1,-
