,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019"
0,Revenue,613.43,543.45,876.32,316.2,290.04,59.77,51.77,47.45,72.64,74.49
1,Revenue Growth (YoY),-30.00%,71.87%,202.14%,429.05%,460.22%,25.96%,-28.73%,-36.30%,0.03%,22.12%
2,Cost of Revenue,526.68,592.93,621.09,229.79,224.83,18.49,14.63,15.77,22.62,27.2
3,Gross Profit,86.75,-49.49,255.23,86.41,65.2,41.28,37.15,31.69,50.02,47.29
4,"Selling, General & Admin",80.1,-1.16,185.59,111.42,51.43,41.11,30.08,28.13,35.38,32.07
5,Operating Expenses,80.81,13.66,187.44,111.42,51.45,41.11,29.95,28.01,35.62,32.07
6,Operating Income,5.94,-63.15,67.8,-25.01,13.76,0.17,7.19,3.68,14.4,15.22
7,Interest Expense,-0.69,-2.18,-2.24,-0.48,-0.45,-0.49,-0.33,-0.41,-0.51,-0.48
8,Interest & Investment Income,1.09,2.69,1.9,1.7,0.68,1.85,0.15,0.09,0.08,0.05
9,Earnings From Equity Investments,1.08,6.28,0.77,-,-,-,-,-,-,-
10,Currency Exchange Gain (Loss),-,-,-,-,0.26,1.08,0.21,-,0.09,0.06
11,Other Non Operating Income (Expenses),-0.43,10.53,-3.96,1.53,1.57,0.54,0.68,-0.74,0.73,0.53
12,EBT Excluding Unusual Items,6.99,-45.83,64.26,-22.26,15.82,3.15,7.91,2.62,14.78,15.37
13,Impairment of Goodwill,-,-88.27,-,-,-,-,-,-,-,-
14,Gain (Loss) on Sale of Investments,0.27,-,-,-,-,-,-,-,-,-
15,Gain (Loss) on Sale of Assets,0.09,0.06,0.03,0.52,0.19,0.08,-0.04,1.45,0.08,0.31
16,Legal Settlements,-,-,-,-35,-,-,-,-,-,-
17,Other Unusual Items,-,0.13,-,0.43,2.4,4.8,1.99,3.57,-5.5,-4.27
18,Pretax Income,7.34,-133.91,64.29,-56.31,18.41,8.03,9.86,7.63,9.37,11.41
19,Income Tax Expense,3.94,0.39,4.37,7.32,4.65,2.88,3.17,2.06,3.38,3.58
20,Earnings From Continuing Operations,3.4,-134.3,59.92,-63.63,13.76,5.14,6.69,5.57,5.99,7.83
21,Minority Interest in Earnings,-2.06,17.83,-19.02,-3.57,-2.91,-0.69,-0.75,-1.58,-1.26,-1.67
22,Net Income,1.34,-116.46,40.9,-67.2,10.85,4.45,5.93,3.99,4.73,6.17
23,Net Income to Common,1.34,-116.46,40.9,-67.2,10.85,4.45,5.93,3.99,4.73,6.17
24,Net Income Growth,-96.73%,-,277.12%,-,82.76%,11.56%,25.40%,-35.34%,-60.07%,-29.83%
25,Shares Outstanding (Basic),745,647,633,514,500,500,501,490,375,375
26,Shares Outstanding (Diluted),745,647,633,514,500,500,501,490,375,375
27,Shares Change (YoY),17.71%,25.98%,26.56%,2.70%,-0.12%,2.08%,33.49%,30.62%,-,-
28,EPS (Basic),0.00,-0.18,0.06,-0.13,0.02,0.01,0.01,0.01,0.01,0.02
29,EPS (Diluted),0.00,-0.18,0.06,-0.13,0.02,0.01,0.01,0.01,0.01,0.02
30,EPS Growth,-97.22%,-,197.97%,-,82.99%,9.30%,-6.06%,-50.50%,-,-
31,Free Cash Flow,-12.88,-16.87,-36.5,-2.92,21.07,0.65,14.91,11.06,4.51,18.93
32,Free Cash Flow Per Share,-0.02,-0.03,-0.06,-0.01,0.04,0.00,0.03,0.02,0.01,0.05
33,Operating Margin,0.97%,-11.62%,7.74%,-7.91%,4.74%,0.28%,13.89%,7.74%,19.82%,20.43%
34,Profit Margin,0.22%,-21.43%,4.67%,-21.25%,3.74%,7.44%,11.46%,8.40%,6.51%,8.28%
35,Free Cash Flow Margin,-2.10%,-3.10%,-4.16%,-0.92%,7.26%,1.08%,28.80%,23.30%,6.20%,25.41%
36,EBITDA,12.16,-57.67,73.44,-22.77,15.78,2.07,8.64,5.26,15.88,16.66
37,D&A For EBITDA,6.22,5.48,5.64,2.24,2.03,1.9,1.45,1.59,1.48,1.44
38,EBIT,5.94,-63.15,67.8,-25.01,13.76,0.17,7.19,3.68,14.4,15.22
