,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,1593,1.76,1751,0.9,1580,1.64,2064,16.68,1790,1.68,1864,1.19,-,3.16,1712,0.95,0.95,1839,-,1675,Upgrade
1,Short-Term Investments,-,2336,-,2260,-,2176,-,1873,-,1928,-,1871,-,1679,-,1759,1759,-,-,2.27,Upgrade
2,Trading Asset Securities,655.81,-,553.28,-,553.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2249,2338,2304,2261,2133,2177,2064,1889,1790,1930,1864,1872,-,1682,1712,1760,1760,1839,1677,1677,Upgrade
4,Cash Growth,5.42%,7.36%,11.65%,19.67%,19.15%,12.83%,10.72%,0.92%,-,14.74%,8.85%,6.39%,-,-8.53%,2.10%,4.92%,4.92%,-11.71%,-19.46%,74.95%,Upgrade
5,Accounts Receivable,363.29,308.62,253.77,226.22,214.81,291.91,247.63,207.45,197.3,164.88,149.01,144.71,-,193.7,107.9,68.62,68.62,144.74,-,51.61,Upgrade
6,Other Receivables,64.65,51.61,48.33,77.26,29.59,19.76,59.65,52.77,65.17,40.82,26.94,59.69,-,13.53,17.22,12.53,12.53,14.52,-,260.05,Upgrade
7,Receivables,427.94,360.22,302.1,303.47,244.4,311.67,307.28,260.21,262.48,205.69,175.95,204.41,-,207.23,125.12,81.58,81.58,159.26,-,313.05,Upgrade
8,Inventory,28.64,24.21,27.55,20.67,26.46,21.22,19.78,17.32,18.57,21,32.34,46.13,-,65.24,33.13,54.56,54.56,-,-,32.31,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,-,0.13,Upgrade
10,Restricted Cash,-,-,-,-,-,-,-,-,-,15.27,-,-,-,-,-,-,-,-,-,-,Upgrade
