,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,3842,3544,3362,3478,3196,3097,3113,3213,3180,3147,3196,3412,3544,3643,3610,3478,3511,3561,3296,3147,3412,Upgrade
1,Market Cap Growth,14.44%,14.44%,7.98%,8.25%,0.52%,-1.58%,-2.59%,-5.83%,-10.28%,-13.64%,-11.47%,-1.90%,0.94%,2.33%,9.55%,10.53%,2.91%,0.47%,-8.72%,-15.93%,-,Upgrade
2,Enterprise Value,5303,4865,4898,5064,4901,4781,5112,5484,5375,5433,5726,6024,6354,6454,6162,6372,5279,5329,5628,5450,2846,Upgrade
3,Last Close Price,2.32,2.14,2.03,1.93,1.77,1.72,1.73,1.61,1.59,1.57,1.60,1.57,1.63,1.68,1.66,1.49,1.51,1.53,1.42,1.27,1.37,Upgrade
4,PE Ratio,5.83,5.38,5.30,5.32,4.69,5.19,5.57,5.72,5.74,5.33,4.66,4.50,4.70,4.52,5.04,5.17,8.66,9.42,9.35,-,6.29,Upgrade
5,Forward PE,-,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,Upgrade
6,PS Ratio,1.22,1.12,1.08,1.10,1.00,1.02,1.10,1.09,1.08,1.09,1.00,0.98,1.07,1.12,1.14,1.24,1.45,1.38,1.21,1.27,1.33,Upgrade
7,PB Ratio,0.76,0.58,0.59,0.59,0.55,0.56,0.58,0.55,0.57,0.59,0.59,0.58,0.63,-,0.70,0.68,0.71,0.75,0.82,0.61,0.64,Upgrade
8,P/FCF Ratio,4.61,4.25,3.58,3.59,2.94,3.14,4.34,3.83,4.25,3.75,2.88,3.56,4.11,4.33,4.90,2.79,2.99,3.03,2.81,-,2.92,Upgrade
