,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,178.99,120.83,113.16,98.95,161.19,169.02,124.72,154.43,94.08,141.8
1,Revenue Growth (YoY),58.17%,22.11%,-29.80%,-41.46%,29.24%,9.45%,32.57%,8.90%,-21.91%,15.16%
2,Cost of Revenue,129.52,82.75,76.12,69.61,110.74,120.01,87.4,103.68,62.97,91.4
3,Gross Profit,49.47,38.08,37.05,29.34,50.46,49.02,37.32,50.75,31.11,50.41
4,"Selling, General & Admin",26.17,23.58,23.89,24.27,30.18,31.34,25.2,36.27,24.25,37.66
5,Other Operating Expenses,-0.24,-0.14,-0.63,-0.59,-2.08,-0.6,0.53,-1.61,-0.87,-0.57
6,Operating Expenses,25.93,23.44,23.26,23.68,28.11,30.74,25.74,34.67,23.38,37.09
7,Operating Income,23.53,14.64,13.79,5.66,22.35,18.28,11.59,16.08,7.73,13.32
8,Interest Expense,-0.45,-0.37,-0.29,-0.43,-0.28,-0.33,-0.28,-0.31,-0.27,-0.51
9,Interest & Investment Income,2.28,2.45,2.27,1.1,0.43,0.21,0.22,0.18,0.33,0.42
10,Earnings From Equity Investments,-1.24,-5.43,-3.21,-4.75,-3.53,-3,-2.09,-,-,-
11,Currency Exchange Gain (Loss),0.7,-0.45,0.6,-0.3,-,-0.48,-,-1.39,-,-0.1
12,Other Non Operating Income (Expenses),-,-0,-,-,-,-,-,-,-,-
13,EBT Excluding Unusual Items,24.82,10.84,13.15,1.29,18.97,14.68,9.44,14.56,7.79,13.14
14,Gain (Loss) on Sale of Assets,-,0.01,-,-0.04,-,-0.15,-,-0.37,-,-0.27
15,Pretax Income,24.82,10.85,13.15,1.25,18.97,14.53,9.44,14.19,7.79,12.87
16,Income Tax Expense,5.85,3.63,4.09,0.39,6.02,5.69,2.87,5.52,2.46,3.95
17,Net Income,18.97,7.22,9.06,0.86,12.95,8.84,6.57,8.67,5.33,8.92
18,Net Income to Common,18.97,7.22,9.06,0.86,12.95,8.84,6.57,8.67,5.33,8.92
19,Net Income Growth,109.28%,741.38%,-30.00%,-90.29%,97.00%,1.94%,23.33%,-2.78%,44.07%,239.55%
20,Shares Outstanding (Basic),200,200,200,200,200,200,200,200,200,200
21,Shares Outstanding (Diluted),200,200,200,200,200,200,200,200,200,200
22,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-0.00%
23,EPS (Basic),0.09,0.04,0.05,0.00,0.06,0.04,0.03,0.04,0.03,0.04
24,EPS (Diluted),0.09,0.04,0.05,0.00,0.06,0.04,0.03,0.04,0.03,0.04
25,EPS Growth,109.28%,741.38%,-30.00%,-90.29%,97.00%,1.94%,23.33%,-2.78%,44.07%,239.58%
26,Free Cash Flow,9.33,-19.93,24.99,1.17,19.86,4.27,22.79,20.87,22.5,8.47
27,Free Cash Flow Per Share,0.05,-0.10,0.12,0.01,0.10,0.02,0.11,0.10,0.11,0.04
28,Dividend Per Share,0.030,-,-,-,-,-,-,-,-,-
29,Operating Margin,13.15%,12.12%,12.18%,5.72%,13.86%,10.82%,9.29%,10.41%,8.22%,9.39%
30,Profit Margin,10.60%,5.97%,8.01%,0.87%,8.03%,5.23%,5.27%,5.62%,5.66%,6.29%
31,Free Cash Flow Margin,5.21%,-16.49%,22.08%,1.19%,12.32%,2.52%,18.27%,13.51%,23.91%,5.98%
32,EBITDA,26.14,17.17,16.38,8.53,26.11,22.71,15.95,20.43,11.96,17.64
33,D&A For EBITDA,2.61,2.54,2.59,2.87,3.76,4.43,4.36,4.35,4.23,4.32
34,EBIT,23.53,14.64,13.79,5.66,22.35,18.28,11.59,16.08,7.73,13.32
