,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3844,3642,3536,4105,4572,4178,3229,5176,3990,3129,3498,5166,4444,4133,4994,5366,3174,3093,4727,3438,Upgrade
1,Trading Asset Securities,918.86,935.28,925.16,944.69,902.31,918.21,912.32,957.79,553.04,945.3,548.32,934.48,548.39,548.3,593.36,593.36,592.85,592.85,592.87,592.87,Upgrade
2,Cash & Short-Term Investments,4763,4577,4462,5050,5474,5097,4141,6134,4543,4074,4047,6100,4992,4681,5587,5959,3767,3685,5320,4031,Upgrade
3,Cash Growth,-12.99%,-10.20%,7.74%,-17.68%,20.49%,25.09%,2.33%,0.56%,-8.99%,-12.96%,-27.57%,2.37%,32.51%,27.02%,5.02%,47.82%,16.56%,-21.09%,57.85%,2.76%,Upgrade
4,Accounts Receivable,10614,10400,10250,9560,9912,9971,9522,8274,9164,8701,8241,7488,8119,7837,7422,6775,7513,7983,7846,7574,Upgrade
5,Other Receivables,405.47,-,502.83,503.2,517.73,-,510.5,423.51,812.22,519.44,1998,599.01,1057,1057,1070,843.32,1221,1159,1211,1245,Upgrade
6,Receivables,11020,10400,10753,10063,10430,9971,10033,8698,9976,9220,10239,8087,9176,8893,8491,7618,8734,9142,9056,8819,Upgrade
7,Inventory,3923,3878,3807,3619,3396,3380,3322,3421,3163,3238,3159,3127,2802,2712,2586,2622,3370,3862,3955,3410,Upgrade
8,Prepaid Expenses,-,26.63,-,-,-,-,-,-,-,0.9,-,1.86,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,781.96,1189,979.92,903.31,899.87,1318,1078,1176,739.25,778.14,827.22,833.81,755.53,802.49,785.48,774.17,923.02,1028,1300,1002,Upgrade
10,Total Current Assets,20487,20071,20002,19635,20200,19764,18574,19428,18421,17312,18272,18149,17726,17089,17450,16973,16795,17718,19631,17263,Upgrade
11,"Property, Plant & Equipment",10546,10549,10580,10486,8688,8444,8325,8104,7093,7315,6791,6891,6226,5946,5731,5664,6040,6028,5825,5822,Upgrade
12,Long-Term Investments,1847,1553,1664,1270,1911,2920,2712,2320,3173,4855,4762,5356,5399,5343,5050,4990,4312,4296,4277,3564,Upgrade
13,Goodwill,948.04,948.33,948.25,948.22,974.6,974.71,973.87,974.09,868.14,1087,929.22,1086,972.23,972.17,972.44,972.33,3408,3832,3839,3795,Upgrade
14,Other Intangible Assets,2027,2043,2046,1915,1709,1698,1917,1950,1907,1872,1751,1745,1538,1531,1421,1407,2444,2487,2459,2463,Upgrade
15,Long-Term Accounts Receivable,-,23.81,-,23.81,-,41.39,-,41.39,-,63.91,-,63.91,-,85.81,-,86.81,-,108.11,-,273.36,Upgrade
16,Long-Term Deferred Tax Assets,79.99,89.03,89.23,86.89,70.1,73.49,68.35,63.57,57.23,56.41,64.89,58.96,58.73,58.54,59.43,55.85,71.67,68.61,64.95,62.75,Upgrade
17,Long-Term Deferred Charges,678.93,673.41,690.07,703.62,896.5,859.71,863.25,839.99,815.19,984.01,972.13,951.54,885.16,430.9,484.77,483.67,493.85,482.05,455.68,466.42,Upgrade
18,Other Long-Term Assets,732.78,629.63,760.39,1136,2259,2141,1983,2302,2169,2118,2222,1104,1081,1217,1205,994.46,1361,1277,1585,1304,Upgrade
19,Total Assets,37346,36581,36781,36204,36708,36916,35417,36023,34504,35664,35764,35406,33886,32673,32372,31627,34925,36296,38138,35013,Upgrade
20,Accounts Payable,3103,3037,3415,3213,3312,3865,3606,3449,2915,2885,2667,2687,2697,2602,2321,2311,2497,3171,3216,3350,Upgrade
