,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3035,2571,2023,2089,2734,2452,2558,2474,2522,2624,2293,2456,2580,2200,1944,1789,2302,2156,2085,2089,2271,Upgrade
1,Market Cap Growth,4.86%,4.86%,-20.90%,-15.54%,8.41%,-6.57%,11.56%,0.72%,-2.23%,19.28%,17.95%,37.28%,12.09%,2.05%,-6.78%,-14.38%,1.36%,-4.13%,-23.00%,-32.14%,21.51%,Upgrade
2,Enterprise Value,4194,3751,3197,3159,3804,3395,3497,3366,3414,3464,3165,3462,3586,3323,3015,2792,3304,3160,3009,3020,3201,Upgrade
3,Last Close Price,6.87,5.82,4.58,4.73,6.19,5.55,5.79,5.60,5.71,5.94,5.19,5.56,5.84,4.98,4.40,4.05,5.21,4.88,4.72,4.72,5.13,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-36.64,-,-,-,-,-,-,-,181.59,175.56,178.65,193.52,Upgrade
5,PS Ratio,1.76,1.49,1.12,1.03,1.29,1.16,1.16,1.09,1.17,1.15,1.09,1.22,1.25,1.06,0.93,0.85,1.11,1.04,1.02,1.08,1.18,Upgrade
6,PB Ratio,2.35,1.95,1.48,1.47,1.88,1.62,1.66,1.58,1.59,-,1.36,1.44,1.49,1.24,1.07,0.97,1.24,1.03,1.00,1.00,1.09,Upgrade
7,P/TBV Ratio,2.15,2.15,1.64,1.62,2.07,1.75,1.79,1.71,1.73,-,1.48,1.57,1.62,1.39,1.20,1.08,1.39,1.20,1.17,1.17,1.27,Upgrade
8,P/FCF Ratio,-,-244.28,-,-,-43.21,-,-,-12.30,-,-,-,-,-,20.43,-,-,-8.51,-15.62,-,-,20.65,Upgrade
