,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,512.91,337,386.6,454.11,596.85,558.69,481.08,414.59,734.56,588,365.45,566.83,505.72,533.39,423.82,592.78,522.83,528.97,393.52,566.66,Upgrade
1,Other Revenue,-16.86,16.86,-,29.86,-20.3,20.3,-,58.42,-61.42,61.42,-,36.26,-17.13,17.13,-,26.63,-24.4,24.4,-,58.41,Upgrade
2,Revenue,496.05,353.86,386.6,483.97,576.54,578.99,481.08,473.01,673.14,649.42,365.45,603.09,488.6,550.52,423.82,619.41,498.42,553.37,393.52,625.07,Upgrade
3,Revenue Growth (YoY),-13.96%,-38.88%,-19.64%,2.32%,-14.35%,-10.85%,31.64%,-21.57%,37.77%,17.97%,-13.77%,-2.64%,-1.97%,-0.52%,7.70%,-0.91%,5.11%,24.22%,5.58%,45.12%,Upgrade
4,Cost of Revenue,432.32,296.14,317.53,435.62,489.24,484.87,407.85,352.25,550.57,555.88,312.02,604.66,446.36,482.17,354.06,704.73,394,459.17,301.74,491.52,Upgrade
5,Gross Profit,63.73,57.72,69.07,48.35,87.31,94.12,73.22,120.76,122.57,93.54,53.42,-1.57,42.24,68.35,69.76,-85.32,104.42,94.2,91.78,133.55,Upgrade
6,"Selling, General & Admin",70.37,60.17,68.09,79.4,72.04,71.18,65.7,76.41,78.95,65.24,49.77,98.76,51.68,56.7,54.76,74.1,63.3,43.37,65.27,105.9,Upgrade
7,Research & Development,24.14,17.85,18.77,11.25,30.65,26.21,17.37,30.66,22.64,31.36,9.58,22.6,22.4,22.38,9.32,43.12,20.78,16.86,11.2,10.34,Upgrade
8,Other Operating Expenses,-17.74,7.38,1.25,-9.38,-20.85,18.41,-10.07,14.04,-1.09,4.15,-0.32,-9.07,-5.89,4.39,0.33,17.17,-1.53,4.35,-0.22,20.44,Upgrade
9,Operating Expenses,77.81,107.52,88.12,78.14,100.54,118.57,73.29,245.91,99.75,102.29,59.03,149.12,69.91,86.75,64.41,168.25,82.79,71.17,76.25,167.99,Upgrade
