,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,1861,3794,3883,3798,4074,4138,3511,5171,4396,3174,2048,3464,2644,2577,1335,2521,1308,609.92,216.24,626.87,Upgrade
1,Other Revenue,-2.66,2.66,-,7.31,-2.58,2.58,-,4.59,-1.68,1.68,-,1.33,-0.56,0.56,-,1.84,-1.04,1.04,-,4.98,Upgrade
2,Revenue,1858,3797,3883,3805,4072,4141,3511,5176,4395,3175,2048,3465,2643,2578,1335,2522,1307,610.96,216.24,631.85,Upgrade
3,Revenue Growth (YoY),-54.36%,-8.31%,10.60%,-26.49%,-7.35%,30.42%,71.42%,49.37%,66.26%,23.17%,53.44%,37.37%,102.17%,321.94%,517.38%,299.21%,106.35%,-20.34%,-52.38%,-4.00%,Upgrade
4,Cost of Revenue,1723,3586,3729,3569,3882,3909,3356,4922,4217,2966,1926,3270,2468,2406,1216,2342,1199,523.34,187.59,550.49,Upgrade
5,Gross Profit,135.21,210.74,154.13,235.81,189.34,232.05,155.58,253.36,178.2,208.9,122.26,194.96,175.42,171.75,118.69,180.58,108.55,87.62,28.65,81.36,Upgrade
6,"Selling, General & Admin",58.81,43.34,58.22,63.87,63.93,48.81,51.98,65.71,57.81,59.28,47.79,59.48,45.39,50.98,46.01,51.07,35.5,28.47,26.24,38.71,Upgrade
7,Research & Development,20.8,31.19,11.97,39.82,13.38,21.84,9.56,13.55,14.28,14.88,7,17.33,14.89,11.27,8.11,12.86,22.39,14.68,6.43,17.7,Upgrade
8,Other Operating Expenses,6.38,6.5,6.36,7.44,6.96,9.8,14.14,13.8,14.34,7.89,7.57,22.75,-6.55,6.92,3.68,12.27,0.3,1.06,1.07,2.59,Upgrade
9,Operating Expenses,85.86,159.68,81.13,221.1,91.93,99.85,108.89,200.41,100.97,95.65,67.46,162.66,49.68,91.24,57.64,73.75,74.8,50.8,29.81,73.07,Upgrade
10,Operating Income,49.34,51.06,73,14.7,97.41,132.2,46.69,52.95,77.22,113.26,54.8,32.3,125.74,80.51,61.05,106.83,33.75,36.82,-1.16,8.29,Upgrade
11,Interest Expense,-21.25,-26.01,-42.62,-67.99,-47.64,-53.68,-43.75,-41.49,-50.27,-39.49,-51.2,-62.59,-44.81,-40.22,-34.18,-31.95,-18.85,-4.39,-5.13,-4.57,Upgrade
12,Interest & Investment Income,2.1,2.13,2.97,11,3.81,1.17,6.4,10.06,7.76,4.13,3.62,4.68,1.26,7.26,2.7,2.15,1.3,2.03,0.76,1.03,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,Upgrade
14,Other Non Operating Income (Expenses),-0.88,-2.14,-0.13,-2.67,-0.92,-0.46,-0.73,2.18,-2.08,-2.15,-0.71,9.08,-7.64,-1.9,-0.94,1.5,-2.29,-0.98,0.04,-1.53,Upgrade
15,EBT Excluding Unusual Items,29.32,25.04,33.23,-44.96,52.67,79.22,8.61,23.7,32.63,75.75,6.52,-16.54,74.55,45.65,28.64,78.53,13.91,33.48,-5.49,3.19,Upgrade
16,Impairment of Goodwill,-,-,-,-33.6,33.6,-33.6,-,-18.65,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-0.19,Upgrade
18,Gain (Loss) on Sale of Assets,0.48,0.05,0.03,-0.14,-0,-0.03,-0.33,0.12,0.13,0.21,-,0.35,-,-,0,-,-,-,-,-,Upgrade
19,Asset Writedown,-10.1,15.12,-15.12,49.22,-49.22,-6.34,6.34,24.98,-24.98,-2.91,2.91,27.13,-27.17,0.25,-0.25,-,-,-,-,-0,Upgrade
20,Other Unusual Items,0.56,-9.01,0.08,3.22,-0.83,1.84,-,7.64,2.88,-2.88,-,15.91,-2.92,2.92,-,0.73,2.12,-2.12,-,9.74,Upgrade
21,Pretax Income,20.26,31.21,18.22,-26.26,36.22,41.08,14.62,37.78,10.67,70.17,9.43,26.84,44.46,48.82,28.39,79.37,16.03,31.36,-5.49,12.73,Upgrade
22,Income Tax Expense,16.85,25.68,13.85,-9.79,18.55,24.55,11.98,14.6,13.08,16.14,6.5,9.46,13.81,12.13,7.61,20.85,4.47,3.85,1.3,3.24,Upgrade
23,Earnings From Continuing Operations,3.41,5.53,4.37,-16.47,17.67,16.54,2.64,23.18,-2.41,54.03,2.93,17.38,30.65,36.69,20.78,58.52,11.56,27.51,-6.79,9.49,Upgrade
24,Minority Interest in Earnings,-,-,-,1.88,0.58,-2.45,-12.43,-18.39,-19.25,-27.45,-7.09,-14.43,-25.3,-17.93,-11.02,-16.26,-6.92,0.5,-1.17,1.05,Upgrade
25,Net Income,3.41,5.53,4.37,-14.6,18.25,14.09,-9.79,4.79,-21.66,26.58,-4.16,2.95,5.35,18.76,9.76,42.26,4.64,28.02,-7.96,10.53,Upgrade
26,Net Income to Common,3.41,5.53,4.37,-14.6,18.25,14.09,-9.79,4.79,-21.66,26.58,-4.16,2.95,5.35,18.76,9.76,42.26,4.64,28.02,-7.96,10.53,Upgrade
27,Net Income Growth,-81.31%,-60.75%,-,-,-,-47.00%,-,62.39%,-,41.70%,-,-93.02%,15.15%,-33.04%,-,301.15%,-72.61%,-11.47%,-,-,Upgrade
28,Shares Outstanding (Basic),270,177,219,181,185,235,196,167,166,200,208,183,219,221,195,600,200,219,199,226,Upgrade
29,Shares Outstanding (Diluted),270,177,219,181,185,235,196,167,166,200,208,183,219,221,195,600,200,219,199,226,Upgrade
30,Shares Change (YoY),45.91%,-24.38%,11.67%,8.68%,10.99%,17.64%,-5.97%,-9.06%,-23.86%,-9.78%,6.63%,-69.47%,9.51%,1.02%,-1.89%,165.24%,-5.79%,7.97%,-2.77%,13.69%,Upgrade
31,EPS (Basic),0.01,0.03,0.02,-0.08,0.10,0.06,-0.05,0.03,-0.13,0.13,-0.02,0.02,0.02,0.08,0.05,0.07,0.02,0.13,-0.04,0.05,Upgrade
32,EPS (Diluted),0.01,0.03,0.02,-0.08,0.10,0.06,-0.05,0.03,-0.13,0.13,-0.02,0.02,0.02,0.08,0.05,0.07,0.02,0.13,-0.04,0.05,Upgrade
33,EPS Growth,-87.19%,-48.10%,-,-,-,-54.95%,-,78.57%,-,57.07%,-,-77.14%,5.15%,-33.71%,-,51.24%,-70.93%,-18.01%,-,-,Upgrade
34,Free Cash Flow,-276.76,425.45,-457.04,397.31,-754.41,230.79,-58.24,137.14,814.28,556.34,-64.01,237.35,61.48,16.57,-38.42,325.86,129.09,-0.59,-64.94,51.58,Upgrade
35,Free Cash Flow Per Share,-1.03,2.40,-2.09,2.20,-4.08,0.98,-0.30,0.82,4.89,2.79,-0.31,1.30,0.28,0.07,-0.20,0.54,0.65,-0.00,-0.33,0.23,Upgrade
36,Dividend Per Share,-,-,-,0.010,-,-,-,-,-,-,-,0.027,-,-,-,0.035,-,-,-,0.070,Upgrade
37,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-22.86%,-,-,-,-50.00%,-,-,-,-12.50%,Upgrade
38,Gross Margin,7.28%,5.55%,3.97%,6.20%,4.65%,5.60%,4.43%,4.89%,4.05%,6.58%,5.97%,5.63%,6.64%,6.66%,8.89%,7.16%,8.30%,14.34%,13.25%,12.88%,Upgrade
39,Operating Margin,2.66%,1.34%,1.88%,0.39%,2.39%,3.19%,1.33%,1.02%,1.76%,3.57%,2.68%,0.93%,4.76%,3.12%,4.57%,4.24%,2.58%,6.03%,-0.54%,1.31%,Upgrade
40,Profit Margin,0.18%,0.15%,0.11%,-0.38%,0.45%,0.34%,-0.28%,0.09%,-0.49%,0.84%,-0.20%,0.09%,0.20%,0.73%,0.73%,1.68%,0.36%,4.59%,-3.68%,1.67%,Upgrade
41,Free Cash Flow Margin,-14.89%,11.21%,-11.77%,10.44%,-18.53%,5.57%,-1.66%,2.65%,18.53%,17.52%,-3.12%,6.85%,2.33%,0.64%,-2.88%,12.92%,9.87%,-0.10%,-30.03%,8.16%,Upgrade
42,EBITDA,54.2,56.22,77.86,19.56,100.72,137.08,50,56.25,80.52,116.63,58.09,35.59,128.59,83.72,63.9,109.68,36.21,39.45,1.3,10.75,Upgrade
43,EBITDA Margin,2.92%,1.48%,2.00%,0.51%,2.47%,3.31%,1.42%,1.09%,1.83%,3.67%,2.84%,1.03%,4.86%,3.25%,4.79%,4.35%,2.77%,6.46%,0.60%,1.70%,Upgrade
44,D&A For EBITDA,4.86,5.16,4.86,4.86,3.31,4.88,3.31,3.31,3.29,3.38,3.29,3.29,2.85,3.2,2.85,2.85,2.46,2.63,2.46,2.46,Upgrade
45,EBIT,49.34,51.06,73,14.7,97.41,132.2,46.69,52.95,77.22,113.26,54.8,32.3,125.74,80.51,61.05,106.83,33.75,36.82,-1.16,8.29,Upgrade
46,EBIT Margin,2.66%,1.34%,1.88%,0.39%,2.39%,3.19%,1.33%,1.02%,1.76%,3.57%,2.68%,0.93%,4.76%,3.12%,4.57%,4.24%,2.58%,6.03%,-0.54%,1.31%,Upgrade
47,Effective Tax Rate,83.16%,82.28%,76.01%,-,51.21%,59.75%,81.94%,38.64%,122.57%,23.00%,68.96%,35.25%,31.05%,24.85%,26.80%,26.27%,27.89%,12.27%,-,25.48%,Upgrade
48,Revenue as Reported,1858,3797,3883,3805,4072,4141,3511,5176,4395,3175,2048,3465,2643,2578,1335,2522,1307,610.96,216.24,631.85,Upgrade
