,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,5264,3283,4691,3845,3877,3888,3165,2426,2437,2935,2881,3824,3020,3170,2672,3202,3759,2360,2921,3158,3476,Upgrade
1,Market Cap Growth,10.64%,-15.56%,48.22%,58.50%,59.12%,32.48%,9.85%,-36.55%,-19.33%,-7.43%,7.82%,19.40%,-19.66%,34.32%,-8.50%,1.41%,8.16%,-28.95%,-27.62%,11.58%,-3.70%,Upgrade
2,Enterprise Value,5389,3447,4782,3936,3964,3923,3158,2463,2482,3004,2951,3894,3062,3195,2720,3250,3837,2403,3041,3278,3519,Upgrade
3,Last Close Price,9.83,6.13,8.76,7.18,7.24,7.26,5.91,4.53,4.55,5.48,5.38,7.14,5.64,5.92,4.99,5.98,7.02,4.38,5.42,5.86,6.45,Upgrade
4,PE Ratio,-,-56.56,-,-,-,139.53,133.61,114.32,-,-245.42,-313.40,-,815.38,1388.68,70.22,-,-18.92,-12.62,-,-,-16.40,Upgrade
5,PS Ratio,7.51,4.70,6.36,4.60,5.19,4.73,3.90,3.02,3.65,4.53,4.57,6.51,4.96,5.52,4.26,5.88,6.72,4.29,6.91,6.31,7.49,Upgrade
6,PB Ratio,6.60,4.12,5.98,4.83,4.50,4.47,3.69,2.87,2.93,3.53,3.48,4.65,3.53,3.72,3.18,3.82,4.37,2.67,3.50,3.70,3.09,Upgrade
7,P/TBV Ratio,6.98,5.18,7.56,6.13,5.63,5.62,4.64,3.61,3.78,4.56,4.52,6.07,4.62,4.91,4.19,5.08,5.90,3.61,4.81,5.09,5.20,Upgrade
8,P/FCF Ratio,-,-239.67,-,-,-31.56,-,-,-,35.94,118.77,-,-200.32,-,1076.07,-,-1969.88,110.81,-,-,69.31,2236.84,Upgrade
9,P/OCF Ratio,19467.10,-395.08,-,-,-32.05,-,-,-,35.30,113.25,-,-212.65,-,780.96,-,20834.21,101.68,-,-,65.24,-1986.96,Upgrade
10,EV/Sales Ratio,7.70,4.94,6.48,4.71,5.31,4.77,3.89,3.07,3.72,4.63,4.68,6.63,5.03,5.56,4.34,5.96,6.85,4.37,7.20,6.55,7.58,Upgrade
11,EV/EBITDA Ratio,-,-256.44,-,-,95.18,81.51,70.03,-,184.01,196.92,147.70,-,132.67,232.13,54.80,-,-131.44,-329.78,-,-,-112.59,Upgrade
12,EV/EBIT Ratio,-,-99.11,-,-,-,150.35,142.71,-,-252.23,-341.54,-732.64,-,-1300.65,-276.00,105.29,-,-,-78.45,-,-,-63.96,Upgrade
13,EV/FCF Ratio,-1116.41,-251.67,-,-,-32.27,-,-,-,36.62,121.56,-,-203.99,-,1084.43,-,-1999.27,113.09,-,-,71.95,2264.42,Upgrade
