,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5.33,26.72,40.91,57.27,84.81,-,116.4,-,185.15,-,Upgrade
1,Revenue Growth (YoY),-86.96%,-53.35%,-51.77%,-,-27.14%,-,-37.13%,-,-33.91%,-,Upgrade
2,Cost of Revenue,1.19,3.56,5.22,13.21,17.25,-,11.21,-,14.06,-,Upgrade
3,Gross Profit,4.15,23.16,35.69,44.06,67.56,-,105.2,-,171.09,-,Upgrade
4,"Selling, General & Admin",32.31,55.74,55.95,104.77,84.92,-,101.97,-,101.57,-,Upgrade
5,Research & Development,3.82,5.57,11.98,22.01,19.25,-,37.06,-,35.53,-,Upgrade
6,Other Operating Expenses,-7.93,-54.25,-15.42,176.26,15.39,-,4.31,-,-1.39,-,Upgrade
7,Operating Expenses,28.2,7.29,52.51,303.76,119.55,-,143.35,-,135.72,-,Upgrade
8,Operating Income,-24.05,15.87,-16.82,-259.7,-51.99,-,-38.15,-,35.37,-,Upgrade
9,Interest Expense,-4.17,-2.83,-6.18,-8.19,-2.77,-,-2.35,-,-0.4,-,Upgrade
10,Interest & Investment Income,13.96,12.29,5.4,2.6,4.54,-,4.88,-,12.78,-,Upgrade
11,Earnings From Equity Investments,-1.62,3.23,7.93,6.9,8.59,-,-0.41,-,2.57,-,Upgrade
12,Currency Exchange Gain (Loss),-0.21,-1.89,-0.06,-3.66,-12.08,-,1.31,-,0.14,-,Upgrade
13,Other Non Operating Income (Expenses),-,-5.18,-,-9.4,-,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-16.1,21.5,-9.72,-271.46,-53.72,-,-34.72,-,50.45,-,Upgrade
15,Impairment of Goodwill,-,-,-,21.33,-21.33,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,48.81,-135.5,17.95,31.53,-232.73,-,173.9,-,-6.14,-,Upgrade
17,Gain (Loss) on Sale of Assets,10.29,0.18,-,-0.9,-,-,-,-,1.28,-,Upgrade
18,Asset Writedown,-,-18.19,-,-,-,-,-5.57,-,-0.97,-,Upgrade
19,Pretax Income,43,-132.01,8.23,-219.5,-307.78,-,133.61,-,44.62,-,Upgrade
20,Income Tax Expense,-0.99,10.62,0.65,0.76,5.4,-,11.47,-,13.23,-,Upgrade
21,Earnings From Continuing Operations,43.99,-142.63,7.58,-220.26,-313.18,-,122.14,-,31.39,-,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-,51.64,-,5.56,-,Upgrade
23,Net Income to Company,43.99,-142.63,7.58,-220.26,-313.18,-,173.78,-,36.96,-,Upgrade
24,Minority Interest in Earnings,0.09,0.18,0.2,0.79,0.01,-,-1.85,-,-1.04,-,Upgrade
25,Net Income,44.08,-142.45,7.78,-219.48,-313.17,-,171.93,-,35.91,-,Upgrade
26,Net Income to Common,44.08,-142.45,7.78,-219.48,-313.17,-,171.93,-,35.91,-,Upgrade
27,Net Income Growth,466.42%,-,-,-,-,-,378.72%,-,-21.42%,-,Upgrade
28,Shares Outstanding (Basic),1163,1178,1179,1198,1212,-,1273,-,1261,-,Upgrade
29,Shares Outstanding (Diluted),1171,1178,1179,1198,1212,-,1280,-,1272,-,Upgrade
30,Shares Change (YoY),-0.65%,-1.69%,-2.76%,-,-5.31%,-,0.62%,-,-0.15%,-,Upgrade
31,EPS (Basic),0.04,-0.12,0.01,-0.18,-0.26,-,0.14,-,0.03,-,Upgrade
32,EPS (Diluted),0.04,-0.12,0.01,-0.18,-0.26,-,0.14,-,0.03,-,Upgrade
33,EPS Growth,473.83%,-,-,-,-,-,382.34%,-,-22.22%,-,Upgrade
34,Free Cash Flow,-47.06,-36.35,-21.12,-35.45,-60.32,-,-103.36,-,-6.55,-,Upgrade
35,Free Cash Flow Per Share,-0.04,-0.03,-0.02,-0.03,-0.05,-,-0.08,-,-0.01,-,Upgrade
36,Dividend Per Share,0.009,0.009,0.009,0.009,0.239,-,-,-,-,-,Upgrade
37,Dividend Growth,0.56%,2.95%,-96.13%,-,-,-,-,-,-,-,Upgrade
38,Operating Margin,-451.02%,59.40%,-41.12%,-453.50%,-61.30%,-,-32.78%,-,19.11%,-,Upgrade
39,Profit Margin,826.53%,-533.23%,19.02%,-383.27%,-369.27%,-,147.70%,-,19.40%,-,Upgrade
40,Free Cash Flow Margin,-882.41%,-136.08%,-51.63%,-61.91%,-71.13%,-,-88.80%,-,-3.54%,-,Upgrade
41,EBITDA,-19.66,21.83,-9.42,-214.25,-45.81,-,-33.58,-,43.81,-,Upgrade
42,D&A For EBITDA,4.4,5.96,7.4,45.45,6.18,5.3,4.57,6.77,8.44,8.03,Upgrade
43,EBIT,-24.05,15.87,-16.82,-259.7,-51.99,-,-38.15,-,35.37,-,Upgrade
44,Advertising Expenses,-,-,-,-,20.13,-,32.18,-,41,-,Upgrade
