,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8551,7650,4681,4309,5351,5373,5038,5410,4562,4912,6020,5708,7040,6794,7338,6918,7076,7453,6583,5669,5991,Upgrade
1,Market Cap Growth,42.38%,42.38%,-7.09%,-20.36%,17.29%,9.39%,-16.32%,-5.22%,-35.20%,-27.71%,-17.95%,-17.50%,-0.52%,-8.84%,11.46%,22.04%,18.12%,26.51%,12.77%,-6.73%,31.04%,Upgrade
2,Enterprise Value,8603,7805,4771,4534,5576,5595,5272,5734,4886,5269,6276,5919,7251,6932,7208,7193,7351,7739,6730,6144,6466,Upgrade
3,Last Close Price,11.49,10.28,6.29,5.79,7.19,7.22,6.77,7.27,6.13,6.60,8.09,7.66,9.44,9.11,9.84,9.27,10.33,10.97,9.69,8.36,8.85,Upgrade
4,PE Ratio,-,-17.71,-10.15,-,-,-,-29.19,-,-,-,-,46.09,148.82,-,63.00,60.29,82.38,-67.92,-42.43,-,-,Upgrade
5,Forward PE,-,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,47.60,Upgrade
6,PS Ratio,8.24,7.37,4.56,3.87,4.51,3.99,3.76,4.29,3.46,3.25,3.96,3.32,3.92,3.45,3.57,3.54,3.99,4.93,4.53,3.79,3.70,Upgrade
7,PB Ratio,5.17,4.79,2.96,2.72,3.28,2.43,2.25,2.40,1.98,1.88,2.17,2.05,2.62,2.55,2.78,2.68,3.44,3.43,3.13,2.78,2.90,Upgrade
8,P/TBV Ratio,5.34,5.34,3.33,3.08,3.74,3.02,2.82,3.07,2.54,2.44,2.91,2.77,3.58,3.35,3.59,3.49,4.85,4.75,4.45,4.02,4.22,Upgrade
