,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,608.16,562.29,536.06,486.34,538.23,730.08,1624,1725,1189,1314,Upgrade
1,Trading Asset Securities,168.06,141.81,66.98,147.74,154.24,205.51,535.16,164.58,289.02,109.22,Upgrade
2,Cash & Short-Term Investments,776.22,704.1,603.04,634.08,692.48,935.58,2159,1889,1478,1423,Upgrade
3,Cash Growth,28.72%,11.04%,-12.92%,-32.23%,-67.93%,-50.48%,46.09%,32.78%,-45.67%,-26.24%,Upgrade
4,Accounts Receivable,306.2,95.89,145.37,191.35,203.53,212.3,726.78,517.87,550.58,626.04,Upgrade
5,Other Receivables,30.85,614.49,32.69,1.91,3.49,14.27,92.49,40.54,8.76,187.77,Upgrade
6,Receivables,477.51,842.72,771.89,2122,2425,2717,2984,1504,1724,2005,Upgrade
7,Inventory,2705,2933,2869,607.78,747.59,838.74,13186,11947,9214,9025,Upgrade
8,Prepaid Expenses,910.12,-,911.45,87.01,162.4,179.39,5293,5166,4367,4108,Upgrade
9,Other Current Assets,373.03,910.17,129.37,171.08,255.9,350.02,1183,1243,1485,1286,Upgrade
10,Total Current Assets,5242,5390,5285,3622,4283,5020,24806,21750,18268,17847,Upgrade
11,"Property, Plant & Equipment",352.91,479.88,395.32,410.82,454.81,454.48,574.81,564.35,369.93,322.67,Upgrade
12,Long-Term Investments,34.02,135.61,204.02,258.56,384.62,573.36,699.88,796.21,737.9,1183,Upgrade
13,Goodwill,-,147.96,-,147.96,-,147.96,-,147.96,-,147.96,Upgrade
14,Other Intangible Assets,151.18,3.24,151.22,3.29,162.54,17.75,259.88,125.88,563.96,578.78,Upgrade
15,Long-Term Accounts Receivable,0.25,0.84,1.39,2.87,6.45,18.31,32.94,59.55,45.16,61.48,Upgrade
16,Long-Term Deferred Tax Assets,18.6,19.66,19.51,20.14,22.14,13.01,47.62,49.3,31.97,40.02,Upgrade
17,Other Long-Term Assets,5494,5466,5489,3475,3356,3639,10612,9631,9310,9181,Upgrade
18,Total Assets,11293,11643,11545,7941,8669,9884,37033,33124,29326,29439,Upgrade
19,Accounts Payable,1061,1120,1033,510.64,749.3,632.62,4095,3730,3987,4314,Upgrade
20,Accrued Expenses,94.92,90.58,165.76,102.51,63.24,104.5,517.16,379.4,610.66,630.35,Upgrade
21,Short-Term Debt,-,-,6.82,8.77,18.19,440.74,837.2,932.65,1430,1216,Upgrade
22,Current Portion of Long-Term Debt,618.76,1091,1298,1375,1590,1566,7166,5516,3695,4975,Upgrade
23,Current Portion of Leases,3.27,1.28,1.38,2.38,11.46,11.13,18.31,16.28,12.66,5.41,Upgrade
24,Current Income Taxes Payable,186.54,189.3,192.31,173.87,70.09,175.95,354.22,309.41,291.11,466.63,Upgrade
25,Current Unearned Revenue,947.6,530.47,562.93,23.28,41.59,52.66,3783,2006,876.49,798.59,Upgrade
26,Other Current Liabilities,198.11,382.66,416.38,374.8,311.92,271.88,914.77,1070,826.66,1206,Upgrade
27,Total Current Liabilities,3110,3404,3676,2571,2855,3255,17685,13961,11730,13611,Upgrade
28,Long-Term Debt,918.93,632.83,6.2,24.8,-,-,6417,6943,5734,3691,Upgrade
29,Long-Term Leases,2.83,1.44,1.38,1.96,36.31,43.01,100.21,103.63,84.74,28.7,Upgrade
30,Long-Term Deferred Tax Liabilities,378.66,491.21,508.47,221.04,174.14,234.12,1166,1073,1040,1212,Upgrade
31,Other Long-Term Liabilities,13.82,13.92,14.92,10.13,14.16,17.91,198.01,181.41,141.54,136.02,Upgrade
32,Total Liabilities,4425,4544,4207,2829,3080,3550,25567,22262,18729,18678,Upgrade
33,Common Stock,26.8,26.8,18.8,3139,3139,3139,3139,3139,3139,2979,Upgrade
34,Additional Paid-In Capital,3586,3586,3369,3267,3267,3267,5071,5071,5071,4831,Upgrade
35,Retained Earnings,4392,4510,5115,1343,1665,1899,2298,2123,2512,2547,Upgrade
36,Treasury Stock,-,-,-,-,-,-,-,-,-70.19,-70.19,Upgrade
37,Comprehensive Income & Other,-3079,-3045,-3180,-2943,-2778,-2364,-2392,-2365,-2885,-2660,Upgrade
38,Total Common Equity,4927,5078,5322,4805,5293,5940,8116,7967,7767,7627,Upgrade
39,Minority Interest,1942,2022,2016,306.54,296.22,394.09,3350,2895,2830,3134,Upgrade
40,Shareholders' Equity,6868,7099,7338,5111,5590,6334,11466,10862,10597,10761,Upgrade
41,Total Liabilities & Equity,11293,11643,11545,7941,8669,9884,37033,33124,29326,29439,Upgrade
