,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,71.35,93.31,60.96,123.56,88.37,165.16,372.4,3060,2217,2766,2487,891.52,796.97,464.39,676.96,318.93,279.6,332.01,28.55,41.4,Upgrade
1,Other Revenue,-,-,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,71.35,93.31,60.96,123.61,88.37,165.16,372.4,3060,2217,2766,2487,891.52,796.97,464.39,676.96,318.93,279.6,332.01,28.55,41.4,Upgrade
3,Revenue Growth (YoY),-19.26%,-43.50%,-83.63%,-95.96%,-96.01%,-94.03%,-85.03%,243.27%,178.14%,495.63%,267.41%,179.53%,185.03%,39.87%,2270.97%,670.30%,637.90%,506.14%,-39.36%,-5.75%,Upgrade
4,Cost of Revenue,39.5,32.85,36.41,-14.01,41.91,73.6,208.22,1694,680.02,968.82,649.07,243.48,194.07,111.87,157.98,91.18,59.6,50.86,8.32,14.94,Upgrade
5,Gross Profit,31.84,60.46,24.55,137.61,46.46,91.56,164.19,1366,1537,1797,1838,648.04,602.9,352.51,518.97,227.75,220,281.15,20.23,26.47,Upgrade
6,"Selling, General & Admin",38.7,49.02,42.92,25.16,61.24,58.48,74.09,340.65,87.58,94.63,68.58,115.15,51.25,55.5,51.32,56.83,30.15,24.43,11.43,20.89,Upgrade
7,Research & Development,31.02,28.04,27.18,34.78,34.7,38.75,33.18,233.05,98.41,28.11,28.8,54.02,29.49,26.76,22.47,34.95,15.63,13.14,6.21,11.72,Upgrade
8,Other Operating Expenses,0.29,0.4,0.31,-1.23,-3.24,-7.16,-4.13,24.91,10.02,12.99,11.86,4.49,3.13,1.9,3.28,16.24,-10.93,0.17,0.04,-0.56,Upgrade
9,Operating Expenses,45.61,68.13,77.29,215.67,61.38,52.3,100.42,889.84,208.35,157.2,147.72,176.72,91.51,89.46,81.89,108.47,37.41,40.69,18.01,32.78,Upgrade
10,Operating Income,-13.76,-7.67,-52.74,-78.06,-14.92,39.26,63.76,476.38,1328,1640,1690,471.32,511.38,263.05,437.08,119.28,182.59,240.47,2.22,-6.31,Upgrade
11,Interest Expense,-0.21,-0.26,-,-9.32,-,-3.01,-,-1.51,-0.46,-0.97,-0.48,-0.53,-0.09,-0.72,-0.77,-,-0.83,-1.85,-0.03,-,Upgrade
12,Interest & Investment Income,26.62,30.56,29.48,24.06,33.51,35.18,34.02,25.29,11.63,7.71,8.21,2.61,4.19,3.28,2.28,0.99,4.2,-,3.05,0.44,Upgrade
13,Currency Exchange Gain (Loss),0.08,-0.08,-,1.22,-1.72,1.72,-,21.52,-15.16,15.16,-,-3.13,1.79,-1.79,-,-1.44,-0.29,0.29,-,0.01,Upgrade
14,Other Non Operating Income (Expenses),-0.56,-0.43,-,9.25,-1.69,-5.95,-1.88,-25.95,20.67,-0.82,-1.36,3.02,-3.22,-0.86,-0.02,5.88,-0.24,-2.87,-3.16,0.05,Upgrade
15,EBT Excluding Unusual Items,12.17,22.12,-23.25,-52.85,15.17,67.2,95.9,495.74,1345,1661,1697,473.29,514.05,262.96,438.57,124.71,185.43,236.04,2.07,-5.81,Upgrade
16,Gain (Loss) on Sale of Investments,-,0.64,-,4.59,-,-,-,2.76,-,-,-,-,-,0.25,-0.25,-,0.24,-0.24,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.23,0.35,-0.04,0.72,-0.14,-0.27,-,0.01,-,-,-,-,-,-,-,0.16,0,-0.01,-,-,Upgrade
18,Asset Writedown,-,-,-,-74.35,36.33,-,-,-147.03,-,-,-,-,-,21.34,-21.34,-,-,-,-,0.69,Upgrade
19,Other Unusual Items,-1.58,10.49,57.41,47.59,-3.84,3.84,-,22.02,-,-,-,5.69,-,-,-,8.29,-,-,-,-,Upgrade
20,Pretax Income,10.36,33.59,34.12,-74.3,47.52,70.78,95.9,373.5,1345,1661,1697,478.98,514.05,284.55,416.98,133.16,185.68,235.79,2.07,-5.12,Upgrade
21,Income Tax Expense,2.77,6.93,6.01,39.14,6.86,10.23,14.44,-20.74,193.87,255.39,267.32,67.06,73.87,39.74,67.2,17.98,26.59,36.56,-0.06,-1.76,Upgrade
22,Earnings From Continuing Operations,7.59,26.66,28.11,-113.45,40.66,60.55,81.46,394.24,1151,1406,1429,411.92,440.18,244.81,349.78,115.18,159.09,199.23,2.14,-3.37,Upgrade
23,Minority Interest in Earnings,8.18,6.45,3.94,43.07,-7.93,-23.42,-6.01,-24.14,-73.15,-34.33,-40.44,-4.13,-14.3,-6.5,-8.53,-2.48,-3.03,-1,-0.19,0.11,Upgrade
24,Net Income,15.78,33.11,32.05,-70.37,32.73,37.12,75.45,370.1,1078,1371,1389,407.79,425.88,238.31,341.25,112.7,156.06,198.22,1.94,-3.25,Upgrade
25,Net Income to Common,15.78,33.11,32.05,-70.37,32.73,37.12,75.45,370.1,1078,1371,1389,407.79,425.88,238.31,341.25,112.7,156.06,198.22,1.94,-3.25,Upgrade
26,Net Income Growth,-51.80%,-10.81%,-57.52%,-,-96.96%,-97.29%,-94.57%,-9.24%,153.12%,475.44%,307.05%,261.84%,172.89%,20.22%,17448.97%,-,3353.44%,720.30%,-87.92%,-,Upgrade
27,Shares Outstanding (Basic),228,237,229,216,232,230,229,228,227,229,228,220,210,203,214,213,208,213,200,210,Upgrade
28,Shares Outstanding (Diluted),228,237,229,216,232,235,234,228,231,233,230,220,210,215,214,213,208,213,200,210,Upgrade
29,Shares Change (YoY),-1.77%,0.72%,-2.26%,-5.02%,0.46%,0.58%,1.98%,3.65%,10.36%,8.81%,7.33%,2.93%,0.93%,0.76%,6.76%,1.87%,3.42%,2.02%,-3.85%,2.72%,Upgrade
30,EPS (Basic),0.07,0.14,0.14,-0.33,0.14,0.16,0.33,1.63,4.75,5.98,6.09,1.86,2.03,1.17,1.59,0.53,0.75,0.93,0.01,-0.02,Upgrade
31,EPS (Diluted),0.07,0.14,0.14,-0.33,0.14,0.16,0.32,1.63,4.66,5.87,6.05,1.86,2.03,1.11,1.59,0.53,0.75,0.93,0.01,-0.02,Upgrade
32,EPS Growth,-50.93%,-11.45%,-56.54%,-,-96.98%,-97.31%,-94.67%,-12.44%,129.36%,428.84%,279.24%,251.52%,170.38%,19.32%,16338.14%,-,3239.25%,704.05%,-87.44%,-,Upgrade
33,Free Cash Flow,2.74,-256.68,-15.75,204.64,340.12,100.72,-362.95,2045,781.59,648.61,224,295.24,423.66,71.7,232.84,152.28,30.27,142.5,6.36,1.38,Upgrade
34,Free Cash Flow Per Share,0.01,-1.09,-0.07,0.95,1.46,0.43,-1.55,8.98,3.38,2.78,0.98,1.34,2.02,0.33,1.09,0.71,0.15,0.67,0.03,0.01,Upgrade
35,Dividend Per Share,-,0.030,-,0.120,-,-,-,2.483,-,1.007,-,1.351,-,0.676,-,0.643,-,-,-,0.032,Upgrade
36,Dividend Growth,-,-,-,-95.17%,-,-,-,83.76%,-,49.01%,-,109.99%,-,-,-,1898.45%,-,-,-,-66.63%,Upgrade
37,Gross Margin,44.63%,64.80%,40.28%,111.33%,52.58%,55.44%,44.09%,44.64%,69.32%,64.97%,73.90%,72.69%,75.65%,75.91%,76.66%,71.41%,78.68%,84.68%,70.84%,63.92%,Upgrade
38,Operating Margin,-19.29%,-8.22%,-86.50%,-63.15%,-16.88%,23.77%,17.12%,15.57%,59.92%,59.29%,67.96%,52.87%,64.17%,56.64%,64.57%,37.40%,65.30%,72.43%,7.77%,-15.25%,Upgrade
39,Profit Margin,22.11%,35.49%,52.58%,-56.93%,37.04%,22.48%,20.26%,12.09%,48.63%,49.58%,55.85%,45.74%,53.44%,51.32%,50.41%,35.34%,55.81%,59.70%,6.81%,-7.86%,Upgrade
40,Free Cash Flow Margin,3.84%,-275.10%,-25.84%,165.55%,384.89%,60.98%,-97.46%,66.83%,35.26%,23.45%,9.01%,33.12%,53.16%,15.44%,34.39%,47.75%,10.83%,42.92%,22.26%,3.34%,Upgrade
41,EBITDA,2.84,8.06,-36.13,-61.45,-3.66,54.09,75.02,487.64,1334,1688,1696,476.65,515.69,268.01,441.39,123.59,186.78,244.65,6.41,-2.12,Upgrade
42,EBITDA Margin,3.98%,8.64%,-59.27%,-49.72%,-4.14%,32.75%,20.15%,15.93%,60.16%,61.02%,68.18%,53.46%,64.71%,57.71%,65.20%,38.75%,66.80%,73.69%,22.46%,-5.12%,Upgrade
43,D&A For EBITDA,16.6,15.73,16.6,16.6,11.26,14.82,11.26,11.26,5.32,47.94,5.32,5.32,4.31,4.97,4.31,4.31,4.19,4.18,4.19,4.19,Upgrade
44,EBIT,-13.76,-7.67,-52.74,-78.06,-14.92,39.26,63.76,476.38,1328,1640,1690,471.32,511.38,263.05,437.08,119.28,182.59,240.47,2.22,-6.31,Upgrade
45,EBIT Margin,-19.29%,-8.22%,-86.50%,-63.15%,-16.88%,23.77%,17.12%,15.57%,59.92%,59.29%,67.96%,52.87%,64.17%,56.64%,64.57%,37.40%,65.30%,72.43%,7.77%,-15.25%,Upgrade
46,Effective Tax Rate,26.71%,20.63%,17.63%,-,14.43%,14.45%,15.06%,-,14.41%,15.38%,15.75%,14.00%,14.37%,13.96%,16.12%,13.50%,14.32%,15.51%,-,-,Upgrade
47,Revenue as Reported,71.35,93.31,60.96,123.61,88.37,165.16,372.4,3060,2217,2766,2487,891.52,796.97,464.39,676.96,318.93,279.6,332.01,28.55,41.4,Upgrade
