,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,494.49,778.45,985.87,1016,2366,2179,3196,2556,1314,1346,1465,1190,667.12,860.54,670.76,669.11,475.9,433.45,261.02,170.51,Upgrade
1,Short-Term Investments,-,50.43,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,63.23,63.23,122.59,122.59,65,55,1053,1953,1720,1150,700,700,470,170,350,200,240,200,200,200,Upgrade
3,Cash & Short-Term Investments,557.71,892.1,1108,1138,2431,2234,4249,4578,3034,2496,2165,1890,1137,1031,1021,869.11,715.9,633.45,461.02,370.51,Upgrade
4,Cash Growth,-77.06%,-60.08%,-73.91%,-75.14%,-19.85%,-10.46%,96.25%,142.23%,166.80%,142.17%,112.12%,117.48%,58.84%,62.69%,121.41%,134.57%,139.65%,51.84%,32.59%,-13.34%,Upgrade
5,Accounts Receivable,902.01,990.73,1065,1254,1657,2193,2548,2736,2968,2576,1830,740.42,602.47,463.18,335.71,185.03,176.35,99.59,41.54,32.93,Upgrade
6,Other Receivables,9.38,77.7,10.19,70.28,88.93,19.01,257.94,17.52,26.43,38.43,20.17,11.97,15.27,16.6,5.65,5.46,10.29,7.52,14.53,12.94,Upgrade
7,Receivables,911.39,1068,1075,1324,1746,2212,2806,2754,2994,2614,1850,752.39,617.74,479.78,341.36,190.49,186.64,107.11,56.07,45.88,Upgrade
8,Inventory,120.51,123.5,125.43,128.77,104.8,123.83,225.62,258.44,466.55,601.51,424.26,284.59,200.13,198.92,210.05,117.73,120.86,77.79,43.79,39.16,Upgrade
9,Prepaid Expenses,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,531.26,299.71,222.72,158.83,248.3,279.93,72.32,91.09,340.05,237.55,349.43,72.98,72.14,48.91,75.17,40.77,26.82,31.58,23.02,16.36,Upgrade
11,Total Current Assets,2121,2384,2532,2750,4530,4850,7353,7682,6835,5949,4789,3000,2027,1758,1647,1218,1050,849.93,583.91,471.9,Upgrade
12,"Property, Plant & Equipment",767.05,612.4,585.89,538.37,576.74,565,543.88,521.59,406.88,301.34,262.43,243.47,187.51,166.42,137.95,123.26,104.04,102.28,96.11,97.26,Upgrade
13,Long-Term Investments,155.46,155.46,161.01,156.36,208.73,118.23,85.24,83.49,80.34,60.3,60.62,60.62,43.45,43.45,45.06,46.4,49.37,50.97,30,30,Upgrade
14,Other Intangible Assets,16.94,17.15,17.37,22.92,17.91,17.36,16.88,21.24,16.79,16.46,16.62,16.59,16.75,16.87,17.02,16.93,17.08,17.24,17.39,17.39,Upgrade
15,Long-Term Deferred Tax Assets,204.33,209.43,210.36,210.18,158.93,166.61,172.35,173.95,29.39,27.37,22.46,16.63,18.11,13.56,5.98,7.6,1.42,2.12,0.77,1.05,Upgrade
16,Long-Term Deferred Charges,12.91,12.75,13.78,14.87,22.7,19.65,16.02,17.21,11.44,9.12,9.28,1.45,1.64,1.83,2.08,1.74,1.96,2.17,2.39,2.61,Upgrade
17,Other Long-Term Assets,3552,3542,3721,3694,2194,2239,682.72,695.33,103.48,115.4,115.36,78.24,-,-,13.01,12.61,25.08,18.1,18.33,18.22,Upgrade
18,Total Assets,6830,6933,7241,7387,7710,7976,8870,9195,7483,6479,5276,3417,2295,2000,1868,1427,1249,1043,748.88,638.42,Upgrade
19,Accounts Payable,409.44,493.31,599.09,681.58,757.97,939.51,1219,1294,709.59,543.14,353.61,174.31,144.48,119.75,126.57,30.94,44.09,30.45,13.69,6.91,Upgrade
20,Accrued Expenses,106.12,109.09,128.87,154.94,247.92,255.59,296.35,364.68,24.66,38.15,42.84,83.18,15.09,23.56,16.38,29.78,6.35,5.73,4.73,7.45,Upgrade
21,Short-Term Debt,3,3,3,23.61,138.55,190.01,180.01,164.67,23.42,23.42,53.42,30,30,-,60,141.5,141.5,141.5,81.28,-,Upgrade
