,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,19.04,19.04,25.99,8.63,6.47,7.46,3.38,10.63,13.33,9.67,12.37,11.22,13.3,8.75,14.8,9.92,11.01,4.53,3.72,13.12,Upgrade
1,Revenue Growth (YoY),194.46%,155.33%,668.65%,-18.78%,-51.51%,-22.87%,-72.66%,-5.21%,0.29%,10.55%,-16.42%,13.09%,20.74%,92.96%,298.30%,-24.39%,-51.04%,-77.04%,-91.29%,-37.46%,Upgrade
2,Cost of Revenue,18.64,18.64,26.08,8.16,6.22,6.64,1.68,9.54,12.73,8.98,6.04,10.48,12.04,8.12,9.7,7.51,9.41,4.25,9.31,12.95,Upgrade
3,Gross Profit,0.4,0.4,-0.09,0.47,0.25,0.82,1.71,1.09,0.6,0.69,6.33,0.73,1.26,0.63,5.1,2.41,1.6,0.29,-5.6,0.16,Upgrade
4,"Selling, General & Admin",2.38,2.38,9.62,2.25,1.68,2.33,5.87,3.58,4.43,2.95,1.07,6.43,5.19,4.05,5.44,8.51,4.73,2.31,5.36,3.59,Upgrade
5,Operating Expenses,2.38,2.38,18.43,2.25,1.68,2.33,12.56,3.58,4.43,2.95,1.07,6.43,5.19,4.05,5.44,8.51,4.73,2.31,5.36,3.59,Upgrade
6,Operating Income,-1.98,-1.98,-18.52,-1.78,-1.43,-1.51,-10.85,-2.48,-3.83,-2.26,5.26,-5.7,-3.93,-3.42,-0.35,-6.11,-3.13,-2.02,-10.96,-3.43,Upgrade
7,Interest Expense,-0.83,-0.83,-1.92,-0.38,-0.38,-0.38,-0.54,-0.78,-1.72,-1.64,-5.01,-0.94,-1.41,-1.42,-2.47,-2.54,-1.08,-0.75,-0.76,-0.78,Upgrade
8,Interest & Investment Income,-,-,-,0,-,-,0,0,-,-,0.01,-,-,-,0.01,0,0.01,-,0,0,Upgrade
9,Other Non Operating Income (Expenses),-,-,-1.14,-,-,-,-0.93,1.19,-,0.01,1.96,0.53,0.07,0.02,-1.79,0.34,0.17,0.03,-11.32,0.26,Upgrade
10,EBT Excluding Unusual Items,-2.81,-2.81,-21.58,-2.16,-1.81,-1.9,-12.32,-2.08,-5.55,-3.9,2.21,-6.11,-5.28,-4.82,-4.6,-8.31,-4.03,-2.74,-23.03,-3.95,Upgrade
11,Gain (Loss) on Sale of Investments,-2.79,-2.79,0.83,1.03,0.54,-1.99,-1.27,-1.1,-1.1,-1.6,4.76,2.4,1.51,-,-,-,-,-,-,-,Upgrade
12,Gain (Loss) on Sale of Assets,0.03,0.03,-,-,-,-,-,-,-,-,2.28,-,-,0.83,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-75.12,-,-,-,-52.67,-,-,-,-4.28,-,-,-,0.4,-,Upgrade
14,Pretax Income,-5.57,-5.57,-20.75,-1.14,-1.27,-3.88,-88.71,-3.18,-6.65,-5.5,-43.43,-3.7,-3.76,-4,-8.88,-8.31,-4.03,-2.74,-22.63,-3.95,Upgrade
15,Income Tax Expense,-,-,-,-,-,-,-,-,-,-,-0.19,-,-,-,-1.04,-,-,-,0.05,-0.09,Upgrade
