,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,21,16,20,30,29,34,30,21,23,37,33,36,27,26,272,12,8,20,30,30,32,Upgrade
1,Market Cap Growth,-52.83%,-52.83%,-32.98%,46.15%,24.14%,-9.40%,-9.62%,-41.96%,-13.69%,42.68%,-87.76%,187.18%,216.98%,31.20%,794.74%,-58.40%,-73.83%,-56.52%,-49.33%,-48.28%,-59.09%,Upgrade
2,Enterprise Value,134,112,102,112,111,123,147,138,147,179,174,182,173,172,418,70,63,77,88,77,81,Upgrade
3,Last Close Price,0.13,0.10,0.13,0.19,0.18,0.21,0.19,0.13,0.29,0.41,0.36,0.39,0.29,0.29,2.98,0.55,0.29,0.69,1.04,1.03,1.11,Upgrade
4,PS Ratio,0.27,0.20,0.31,0.57,1.03,1.12,0.76,0.50,0.46,0.69,0.58,0.64,0.46,0.47,5.15,0.26,0.25,0.56,0.63,0.45,0.30,Upgrade
5,PB Ratio,-0.15,-0.15,-0.19,-0.32,-,-0.47,-0.43,-0.30,-,3.97,1.48,1.60,-,0.45,3.85,0.18,-,0.26,0.37,0.35,-,Upgrade
6,P/TBV Ratio,-,-,-,-,-,-,-,-,-,3.97,1.48,1.60,-,0.45,3.85,0.18,-,0.26,0.37,0.35,-,Upgrade
7,EV/Sales Ratio,1.71,1.44,1.56,2.10,3.99,4.09,3.69,3.29,2.90,3.29,3.03,3.25,2.97,3.07,7.93,1.45,1.90,2.15,1.84,1.17,0.76,Upgrade
8,EV/EBITDA Ratio,-,-,-,-,-13.93,-14.13,-11.43,-,-,-,-,-47.56,-,-,-,-7.56,-,-,-,-,-,Upgrade
9,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-19.05,-,-,-,-,-,-,-,-,-,Upgrade
10,Debt / Equity Ratio,-1.23,-1.23,-1.23,-1.38,-,-1.66,-1.86,-1.86,-,15.47,7.52,7.52,-,2.96,2.50,2.50,-,0.76,0.70,0.70,-,Upgrade
11,Debt / EBITDA Ratio,-,-,-,-,-,40.75,57.10,-,-,-,-,4.69,-,-,-,60.77,-,-,-,-,-,Upgrade
12,Asset Turnover,0.80,0.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Inventory Turnover,3.52,2.88,3.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,0.40,0.40,0.40,0.60,-,0.73,-,0.67,-,0.50,-,0.57,-,0.60,-,0.66,-,0.51,-,0.56,-,Upgrade
15,Current Ratio,0.74,0.74,0.74,0.84,-,0.95,-,0.96,-,1.02,-,1.07,-,1.04,-,1.05,-,1.36,-,1.39,-,Upgrade
16,Return on Equity (ROE),-,-,-,-,-,-,-,-,-202.15%,-120.55%,-,-,-27.91%,-26.87%,-,-,-22.07%,-14.43%,-,-,Upgrade,
17,Return on Assets (ROA),-5.18%,-4.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-21.73%,-17.61%,-119.27%,-,-7.36%,-7.14%,-,-,-6.64%,-3.64%,-,-,-4.91%,-4.10%,-,-,-6.22%,-3.92%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-7.32%,-,-,-,-,-,-,-,-,-,Upgrade
20,Earnings Yield,-170.57%,-221.74%,-154.41%,-97.98%,-353.99%,-309.13%,-389.09%,-565.44%,-278.57%,-184.88%,-208.64%,-187.35%,-86.79%,-109.62%,-10.55%,-218.20%,-507.98%,-182.61%,-115.47%,-107.77%,-24.68%,Upgrade
21,FCF Yield,-89.68%,-96.77%,-38.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-15.30%,-,-,-3.17%,-100.00%,-100.00%,-100.00%,-73.73%,-,-,-13.38%,-43.83%,-300.00%,-300.00%,-252.81%,-210.31%,-,-,-,-,-,Upgrade
23,Total Shareholder Return,-15.30%,-,-,-3.17%,-100.00%,-100.00%,-100.00%,-73.73%,-,-,-13.38%,-43.83%,-300.00%,-300.00%,-252.81%,-210.31%,-,-,-,-,-,Upgrade
