,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Market Capitalization,8255,5644,5077,4121,6378,8115,8492,8839,7598,6799,8627,7434,11206,10817,9006,6304,6155,7466,5591,3701,4683,Upgrade
1,Market Cap Growth,-30.46%,-30.46%,-40.21%,-53.38%,-16.06%,19.37%,-1.57%,18.91%,-32.19%,-37.15%,-4.21%,17.91%,82.05%,44.89%,61.09%,70.32%,31.44%,-,-,-,-,Upgrade
2,Enterprise Value,11898,9185,8508,7464,9721,11141,11351,11483,10242,8868,10403,8674,12446,11669,9943,7052,6902,8000,5951,4271,5253,Upgrade
3,Last Close Price,18.21,12.45,11.20,9.07,14.04,17.85,18.68,19.40,16.68,15.93,20.19,17.34,26.14,25.23,21.00,14.70,14.35,17.40,13.20,8.72,11.03,Upgrade
4,PE Ratio,323.67,221.29,209.61,75.60,-,96.32,59.94,51.83,-,27.75,37.05,33.52,53.37,52.19,45.48,30.77,33.89,50.34,39.53,-,42.11,Upgrade
5,Forward PE,107.12,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,39.87,42.80,33.71,26.47,36.24,48.05,-,-,-,Upgrade
6,PS Ratio,3.47,2.29,2.18,1.92,3.24,4.59,4.65,4.70,4.05,3.15,4.18,3.60,5.65,5.83,4.96,3.79,4.00,5.01,3.88,2.59,3.27,Upgrade
7,PB Ratio,3.36,2.54,2.31,1.88,2.93,3.62,3.84,4.05,3.52,4.09,5.49,4.91,7.50,7.69,6.80,4.94,4.89,6.33,4.87,3.48,4.33,Upgrade
8,P/TBV Ratio,2.76,2.76,2.51,2.04,3.19,3.94,4.19,4.42,3.85,4.61,6.23,5.61,8.59,8.87,7.93,5.72,5.66,7.08,5.46,3.69,4.59,Upgrade
9,P/FCF Ratio,-,-,-,-,-12.76,-,-,-,-,-,-,-,-,-,-30.55,-,-,-,-,-,-45.23,Upgrade
