,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,164099,169712,145675,136232,132798,177438,167071,180344,214287,208343,236475,246908,252785,211182,234132,233592,212323,189132,157831,129782,158437,Upgrade
1,Market Cap Growth,-4.35%,-4.35%,-12.81%,-24.46%,-38.03%,-14.83%,-29.35%,-26.96%,-15.23%,-1.34%,1.00%,5.70%,19.06%,11.66%,48.34%,79.99%,34.01%,33.29%,25.01%,17.31%,87.54%,Upgrade
2,Last Close Price,24.85,25.70,21.45,20.06,19.55,26.13,24.10,26.02,30.91,30.06,33.60,35.09,35.92,31.53,34.46,34.38,31.25,27.84,22.87,20.07,24.50,Upgrade
3,PE Ratio,6.37,6.49,5.72,5.41,5.36,7.25,6.96,7.77,9.60,9.61,11.51,12.49,13.45,12.18,14.66,15.54,14.85,13.99,11.30,9.56,12.22,Upgrade
4,PS Ratio,3.04,3.10,2.68,2.55,2.52,3.43,3.31,3.66,4.52,4.48,5.34,5.92,6.25,5.56,6.54,6.82,6.54,6.28,5.29,4.48,5.74,Upgrade
5,PB Ratio,0.83,0.76,0.66,0.65,0.66,0.90,0.91,1.03,1.27,1.26,1.46,1.58,1.69,1.59,1.81,1.89,1.78,1.63,1.34,1.22,1.57,Upgrade
6,P/FCF Ratio,1.13,-,0.60,1.15,0.78,0.88,-,2.07,2.33,-,-,2.57,-,-,-,32.77,3.60,-,3.09,0.95,-,Upgrade
7,P/OCF Ratio,1.14,-,0.59,1.11,0.77,0.86,-,2.00,2.26,-,-,2.50,-,-,-,25.71,3.49,-,2.92,0.93,-,Upgrade
8,Debt / Equity Ratio,3.54,3.54,3.66,3.45,3.97,3.84,3.88,3.50,4.40,4.35,4.08,3.70,4.41,4.08,4.02,3.65,3.57,3.34,3.17,2.76,3.74,Upgrade
9,Debt / FCF Ratio,5.45,-,3.31,6.14,4.73,3.73,-,7.05,8.07,-,-,6.00,-,-,-,63.30,7.21,-,7.28,2.16,-,Upgrade
10,Return on Equity (ROE),12.78%,12.36%,13.61%,12.46%,13.51%,14.20%,15.40%,14.14%,14.49%,13.99%,14.95%,14.89%,14.59%,15.23%,15.62%,12.85%,11.90%,13.86%,15.51%,12.15%,Upgrade,
11,Return on Assets (ROA),0.93%,0.90%,1.00%,0.92%,0.97%,0.99%,1.08%,1.01%,1.04%,1.00%,1.08%,1.07%,1.02%,1.08%,1.13%,0.95%,0.91%,1.05%,1.17%,0.94%,Upgrade,
12,Earnings Yield,15.93%,15.85%,18.01%,19.05%,19.23%,14.22%,14.82%,13.28%,10.77%,10.77%,9.01%,8.32%,7.73%,8.56%,7.14%,6.76%,7.09%,7.55%,9.32%,11.04%,8.66%,Upgrade
13,FCF Yield,88.54%,85.61%,166.87%,87.11%,127.76%,113.99%,27.93%,48.23%,42.88%,7.49%,21.11%,38.92%,-18.65%,-1.67%,-14.49%,3.05%,27.76%,6.77%,32.41%,104.94%,23.81%,Upgrade
14,Dividend Yield,2.46%,-,-,-,3.07%,-,-,-,1.62%,-,-,-,1.39%,-,-,-,1.60%,-,-,-,2.04%,Upgrade
15,Payout Ratio,55.31%,101.84%,64.12%,19.49%,33.37%,106.56%,41.74%,33.65%,11.54%,108.61%,35.51%,28.34%,1.53%,115.25%,49.12%,37.42%,12.62%,127.19%,39.34%,34.66%,27.24%,Upgrade
16,Buyback Yield / Dilution,-1.45%,-5.88%,0.73%,-0.27%,-0.37%,0.83%,-0.11%,-0.35%,-9.71%,-11.20%,-9.09%,-9.69%,0.11%,0.48%,-3.17%,-6.33%,-7.01%,-10.37%,-11.84%,-1.49%,8.73%,Upgrade
17,Total Shareholder Return,1.01%,-5.88%,0.73%,-0.27%,2.70%,0.83%,-0.11%,-0.35%,-8.09%,-11.20%,-9.09%,-9.69%,1.50%,0.48%,-3.17%,-6.33%,-5.41%,-10.37%,-11.84%,-1.49%,10.77%,Upgrade
