,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020",+2 Quarters
0,Revenue,149.59,195.61,205.82,202.15,211.08,289.49,279.54,333.5,260.71,359.66,Upgrade
1,Revenue Growth (YoY),-27.32%,-3.23%,-2.49%,-30.17%,-24.49%,-13.20%,7.22%,-7.27%,-30.79%,-19.78%,Upgrade
2,Cost of Revenue,70.18,79.72,70.91,69.92,74.07,99.67,111.51,141.97,96.93,144.38,Upgrade
3,Gross Profit,79.42,115.89,134.91,132.22,137.01,189.82,168.03,191.54,163.79,215.28,Upgrade
4,"Selling, General & Admin",125.18,133.86,149.65,151.65,157.78,173.92,171.21,185.35,161.68,228.64,Upgrade
5,Other Operating Expenses,-1.06,-1.5,-0.78,-1.83,-3.62,-4.63,-,-0.03,-0.04,-3.53,Upgrade
6,Operating Expenses,124.11,131.97,148.87,149.83,154.16,170.35,171.21,184.1,161.63,227.36,Upgrade
7,Operating Income,-44.7,-16.08,-13.96,-17.6,-17.15,19.48,-3.18,7.44,2.15,-12.08,Upgrade
8,Interest Expense,-0.57,-0.52,-0.57,-0.54,-1.03,-1.14,-0.8,-0.68,-0.61,-0.78,Upgrade
9,Interest & Investment Income,5.85,7.6,4.15,5.01,3.64,3.75,4.38,3.46,2.8,2.13,Upgrade
10,Currency Exchange Gain (Loss),1.43,-0.26,-2.23,-0.12,-8.08,9.32,-0.11,8.01,1.38,-0.2,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,1.79,Upgrade
12,EBT Excluding Unusual Items,-37.99,-9.26,-12.6,-13.26,-22.63,31.41,0.3,18.22,5.73,-9.14,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.4,-37,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,174.75,-,5.64,Upgrade
15,Asset Writedown,-,-5.3,-,-17.62,-,-8.16,-,-2.63,-,-27.92,Upgrade
16,Other Unusual Items,-,5.7,-,0.36,-,-2.1,2.1,2.16,7.25,0.22,Upgrade
17,Pretax Income,-37.99,-8.86,-12.6,-30.53,-22.63,21.16,2.39,192.1,-24.03,-31.19,Upgrade
18,Income Tax Expense,1.63,1.22,1.65,-3.02,1.13,16.03,4.88,56.06,5.87,1.49,Upgrade
19,Earnings From Continuing Operations,-39.62,-10.08,-14.25,-27.51,-23.76,5.12,-2.48,136.04,-29.89,-32.68,Upgrade
20,Minority Interest in Earnings,1.58,0.39,0.4,0.6,0.4,0.09,0.25,-0.09,0.1,-0.22,Upgrade
21,Net Income,-38.04,-9.69,-13.85,-26.91,-23.36,5.21,-2.23,135.95,-29.8,-32.91,Upgrade
22,Net Income to Common,-38.04,-9.69,-13.85,-26.91,-23.36,5.21,-2.23,135.95,-29.8,-32.91,Upgrade
23,Net Income Growth,-,-,-,-,-,-96.17%,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),706,706,706,706,706,706,706,706,706,706,Upgrade
25,Shares Outstanding (Diluted),706,706,706,706,706,706,706,706,706,706,Upgrade
26,EPS (Basic),-0.05,-0.01,-0.02,-0.04,-0.03,0.01,-0.00,0.19,-0.04,-0.05,Upgrade
27,EPS (Diluted),-0.05,-0.01,-0.02,-0.04,-0.03,0.01,-0.00,0.19,-0.04,-0.05,Upgrade
28,EPS Growth,-,-,-,-,-,-96.17%,-,-,-,-,Upgrade
29,Free Cash Flow,13.06,2.39,30.38,-46.14,16.9,-43.62,17.96,15.47,71.78,34.83,Upgrade
30,Free Cash Flow Per Share,0.02,0.00,0.04,-0.07,0.02,-0.06,0.03,0.02,0.10,0.05,Upgrade
31,Dividend Per Share,-,-,-,-,-,-,-,0.125,-,-,Upgrade
32,Operating Margin,-29.88%,-8.22%,-6.78%,-8.71%,-8.13%,6.73%,-1.14%,2.23%,0.83%,-3.36%,Upgrade
33,Profit Margin,-25.43%,-4.95%,-6.73%,-13.31%,-11.07%,1.80%,-0.80%,40.76%,-11.43%,-9.15%,Upgrade
34,Free Cash Flow Margin,8.73%,1.22%,14.76%,-22.83%,8.01%,-15.07%,6.43%,4.64%,27.53%,9.68%,Upgrade
35,EBITDA,-40.29,-14.23,-7.94,-27.99,6.42,14.24,13.99,14.37,10,-1.58,Upgrade
36,D&A For EBITDA,4.41,1.85,6.02,-10.38,23.57,-5.24,17.17,6.93,7.85,10.49,Upgrade
37,EBIT,-44.7,-16.08,-13.96,-17.6,-17.15,19.48,-3.18,7.44,2.15,-12.08,Upgrade
38,Advertising Expenses,5.85,-,7.73,-,7.06,-,8.58,-,8.17,-,Upgrade
