,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,1048,1086,874.19,1228,1207,743.83,1492,943.97,2375,2014,1534,794.41,472.95,382.99,419.11,520.71,285.31,592.64,813.05,1280,Upgrade
1,Short-Term Investments,-,351.71,-,1083,-,734.27,-,445.27,-,-,-,-,-,-,-,-,-,287,-,-,Upgrade
2,Trading Asset Securities,100,2.67,-,-,341.67,773.74,468.28,1036,722.92,1016,655.94,1564,40.66,70.15,133.35,160.04,175.99,19.68,49.57,-,Upgrade
3,Cash & Short-Term Investments,1148,1441,874.19,2311,1549,2252,1960,2425,3098,3030,2190,2358,513.61,453.14,552.46,680.75,461.29,899.32,862.62,1280,Upgrade
4,Cash Growth,-25.92%,-36.03%,-55.41%,-4.72%,-49.99%,-25.69%,-10.46%,2.85%,503.12%,568.73%,296.34%,246.42%,11.34%,-49.61%,-35.96%,-46.83%,302.39%,505.54%,466.22%,436.08%,Upgrade
5,Accounts Receivable,2108,1942,2101,1880,2227,2142,2012,2157,2319,2526,2006,1938,1848,1789,2203,1729,1870,1507,1497,1389,Upgrade
6,Other Receivables,26.44,28.27,31.72,31.86,11.23,226,14.94,19.2,7.6,21.91,5.08,15.25,7.27,128.07,43.21,16.83,18.39,51.22,19.32,12.35,Upgrade
7,Receivables,2135,1970,2132,1912,2238,2368,2027,2176,2326,2548,2011,1953,1856,1917,2246,1745,1888,1558,1516,1401,Upgrade
8,Inventory,3348,3156,3123,2777,2926,2998,2654,2055,1961,1684,1738,1925,1868,1413,1210,1337,1461,1384,1142,1008,Upgrade
9,Prepaid Expenses,-,0.16,-,0.73,-,26.15,-,39.94,-,-,-,-,-,0.07,-,-,-,0.04,-,0.01,Upgrade
10,Other Current Assets,1614,999.01,2076,705.66,1270,198.41,947.6,272.55,317.34,256.67,299.99,214.34,288.46,288.73,174.12,207.64,510.61,311.72,145.31,179.4,Upgrade
11,Total Current Assets,8245,7566,8206,7706,7983,7842,7588,6969,7702,7519,6239,6451,4526,4072,4182,3971,4320,4154,3666,3870,Upgrade
12,"Property, Plant & Equipment",11505,10535,9159,7865,5785,4951,4395,3999,3475,3183,3089,2889,2770,2722,2696,2610,2521,2385,2265,2150,Upgrade
13,Long-Term Investments,1156,1106,1056,1012,1091,1004,960.55,918.43,982.12,958.08,921.4,889.41,846.79,767.62,779.68,727.77,678.19,649.28,687.15,671.68,Upgrade
14,Goodwill,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,Upgrade
15,Other Intangible Assets,958.29,957.93,962.96,967.91,864.51,861.37,866.57,772.83,673.16,518.4,516.49,516.46,508.38,511.21,496.75,499.49,490.84,470.16,472.7,475.25,Upgrade
16,Long-Term Deferred Tax Assets,121.56,104.6,95.07,88.94,83.43,72.89,69.92,75.49,61.7,67.95,63.21,62.37,52.65,49.55,51.37,51.35,53.18,47.48,45.84,42.54,Upgrade
17,Long-Term Deferred Charges,18.57,20.74,23.08,24.09,25.03,26.02,26.39,22.93,22.83,23.65,7.29,7.91,3.63,3.58,3.63,-,4.45,4.47,4.76,5.11,Upgrade
18,Other Long-Term Assets,436.96,471.53,975.48,1196,1707,1235,750.11,497.1,337.29,314.21,214.35,223.75,211.6,188.2,89.98,94.87,67,111,102.95,154.47,Upgrade
19,Total Assets,22450,20771,20487,18870,17549,16002,14666,13264,13264,12594,11060,11049,8928,8324,8309,7964,8145,7830,7253,7378,Upgrade
20,Accounts Payable,2586,2133,2183,2408,2359,2635,1923,2022,2160,1863,1365,1408,1413,1204,1161,1150,1186,1125,974.46,946.16,Upgrade
21,Accrued Expenses,111.52,195.95,57.56,651.72,100.77,162.7,48.38,200.63,87.29,190.84,44.77,242.32,75.13,173.55,39.56,195.92,58.41,128.21,29.51,189.73,Upgrade
22,Short-Term Debt,1906,1819,2802,2372,2554,2691,2860,1771,1739,1271,540.7,690.1,781.61,680.01,741.9,797.19,1171,1154,739.81,1004,Upgrade
23,Current Portion of Long-Term Debt,207.95,358.33,386.38,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,91.6,41.25,66.05,41.91,133.24,5.89,107.21,11.35,139.07,38.08,165.59,61.43,173.75,62.94,194.93,47.14,151.88,33.1,140.95,49.29,Upgrade
25,Current Unearned Revenue,212.94,143.63,138.71,115.87,172.41,98.65,134.83,55.04,132.97,103.7,62.95,50.12,41.43,61.42,160.47,48.76,72.48,79.13,71.54,-,Upgrade
26,Other Current Liabilities,99.43,220.25,95.22,22.86,191.33,193.56,25.33,14.08,23.95,267.13,13.17,10.01,9.06,11.67,228.69,11.01,4.74,21.96,3.59,67.01,Upgrade
27,Total Current Liabilities,5216,4911,5730,5613,5510,5787,5099,4074,4282,3735,2193,2462,2494,2194,2526,2250,2644,2542,1960,2257,Upgrade
28,Long-Term Debt,8691,7586,6577,5359,4474,2847,2041,1864,1846,1922,1898,1775,-,-,-,-,-,1057,1041,1024,Upgrade
29,Long-Term Unearned Revenue,578.12,579.63,514.57,503.53,455.57,459.7,457.81,376.75,365.13,382.53,374.26,363.62,368.42,358.31,345.11,334.27,339.02,322.12,304.58,252.55,Upgrade
30,Long-Term Deferred Tax Liabilities,30.01,30.15,31.77,32,36.72,37.02,36.17,37.49,3.19,2.71,1.52,0.87,0.05,0.05,0.01,-,0.03,3.96,-,-,Upgrade
31,Total Liabilities,14514,13107,12853,11508,10477,9130,7634,6352,6496,6042,4467,4602,2862,2552,2871,2585,2984,3925,3305,3534,Upgrade
32,Common Stock,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.97,705.97,705.97,705.97,705.97,705.97,705.97,705.97,612.01,612,612,Upgrade
33,Additional Paid-In Capital,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,3064,1885,1885,1885,Upgrade
34,Retained Earnings,3864,3598,3563,3294,3012,2811,2971,2849,2706,2493,2532,2386,2273,1978,1649,1588,1366,1154,1220,1116,Upgrade
35,Comprehensive Income & Other,259.23,257.26,262.84,261.53,254.31,256.93,257.26,259.89,260.22,258.91,263.18,262.85,-4.73,-4.08,-7.68,-5.06,0.19,236.87,215.28,217.21,Upgrade
36,Total Common Equity,7894,7625,7596,7326,7037,6838,6999,6880,6737,6522,6566,6419,6038,5745,5412,5354,5136,3888,3933,3830,Upgrade
37,Minority Interest,41.71,39.49,37.47,35.67,34.78,33.44,32.68,32.19,31.31,29.22,28.11,27.67,27.93,27.01,26.16,25.42,25.25,16.47,14.59,14.31,Upgrade
38,Shareholders' Equity,7936,7665,7634,7362,7072,6872,7032,6912,6768,6552,6594,6447,6066,5772,5438,5379,5161,3904,3948,3845,Upgrade
39,Total Liabilities & Equity,22450,20771,20487,18870,17549,16002,14666,13264,13264,12594,11060,11049,8928,8324,8309,7964,8145,7830,7253,7378,Upgrade
40,Total Debt,10805,9763,9765,7731,7028,5537,4901,3635,3585,3194,2439,2466,781.61,680.01,741.9,797.19,1171,2212,1781,2029,Upgrade
41,Net Cash (Debt),-9657,-8322,-8891,-5420,-5479,-3285,-2941,-1210,-487.27,-164.11,-249.37,-107.29,-268,-226.87,-189.45,-116.44,-709.44,-1312,-918.16,-748.49,Upgrade
42,Net Cash Per Share,-13.04,-10.93,-11.91,-3.76,-6.84,-4.52,-4.09,-1.56,-0.69,-0.22,-0.36,-0.15,-0.38,-0.32,-0.27,-0.14,-1.09,-2.14,-1.49,-1.21,Upgrade
43,Filing Date Shares Outstanding,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.97,705.97,705.97,705.97,705.97,705.97,705.97,705.97,612.01,612,612,Upgrade
44,Total Common Shares Outstanding,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.98,705.97,705.97,705.97,705.97,705.97,705.97,705.97,705.97,612.01,612,612,Upgrade
45,Working Capital,3029,2655,2476,2093,2472,2055,2490,2895,3421,3784,4046,3989,2033,1878,1656,1721,1676,1612,1706,1613,Upgrade
46,Book Value Per Share,11.18,10.80,10.76,10.38,9.97,9.69,9.91,9.74,9.54,9.24,9.30,9.09,8.55,8.14,7.67,7.58,7.28,6.35,6.43,6.26,Upgrade
47,Tangible Book Value,6926,6658,6624,6349,6163,5968,6123,6097,6054,5995,6040,5893,5520,5224,4906,4845,4636,3408,3451,3346,Upgrade
48,Tangible Book Value Per Share,9.81,9.43,9.38,8.99,8.73,8.45,8.67,8.64,8.58,8.49,8.56,8.35,7.82,7.40,6.95,6.86,6.57,5.57,5.64,5.47,Upgrade
49,Buildings,-,1941,-,1775,-,1557,-,1472,-,1328,-,1289,-,1259,-,1172,-,985.86,-,915.25,Upgrade
50,Machinery,-,4964,-,4455,-,3878,-,3688,-,3421,-,3217,-,3069,-,2858,-,2535,-,2328,Upgrade
51,Construction In Progress,-,6559,-,4339,-,2017,-,1152,-,576.35,-,356.71,-,220.03,-,275.47,-,422.37,-,342.33,Upgrade
