,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Market Capitalization,111583,108333,121874,86428,135721,111629,117549,118181,81360,63930,46758,71535,76650,125785,113038,167600,167504,121712,77456,56800,34248,Upgrade
1,Market Cap Growth,-2.95%,-2.95%,3.68%,-26.87%,66.82%,74.61%,151.40%,65.21%,6.14%,-49.18%,-58.64%,-57.32%,-54.24%,3.35%,45.94%,195.07%,389.09%,233.42%,67.51%,-,-,Upgrade
2,Enterprise Value,89449,86199,102504,63043,110695,86603,96945,101164,67091,49662,33980,56640,63921,113057,101812,154899,155079,109287,67812,47308,25037,Upgrade
3,Last Close Price,97.85,95.00,106.20,75.31,115.43,94.94,97.43,98.28,66.71,52.42,38.34,58.82,62.00,101.74,91.43,135.85,134.90,98.02,62.38,45.75,27.29,Upgrade
4,PE Ratio,19.81,19.38,21.93,13.75,20.44,20.16,28.60,40.31,36.78,25.74,14.23,18.67,19.64,32.18,31.28,50.37,53.46,45.31,31.66,27.48,19.30,Upgrade
5,Forward PE,17.02,16.02,18.98,14.60,21.55,18.66,24.02,30.32,21.48,16.64,11.37,14.27,16.05,28.91,28.76,45.83,45.52,-,-,-,-,Upgrade
6,PS Ratio,1.61,1.58,1.73,1.20,1.93,1.79,2.19,2.44,1.82,1.37,0.94,1.44,1.56,2.55,2.33,3.58,3.86,3.22,2.31,1.98,1.31,Upgrade
7,PB Ratio,5.50,5.30,5.96,4.59,6.78,6.14,6.29,7.05,4.96,4.03,3.00,4.85,5.14,8.95,8.76,14.47,14.61,11.58,7.94,6.42,3.95,Upgrade
8,P/TBV Ratio,5.47,5.47,6.15,4.75,7.01,6.36,6.50,7.30,5.12,4.17,3.11,5.04,5.33,9.28,9.16,15.13,15.27,12.16,8.50,6.91,4.25,Upgrade
9,P/FCF Ratio,-,-,120.85,-,-,10.09,10.05,13.40,27.24,56.11,18.03,-,-,38.13,47.42,-,-,30.51,18.58,24.56,-,Upgrade
10,P/OCF Ratio,-,-,69.91,-,-,9.39,9.43,12.31,21.13,32.30,13.52,-,18.31,31.15,38.19,-,-,28.25,17.07,20.72,-,Upgrade
11,PEG Ratio,3.16,4.74,7.47,1.02,0.51,0.51,7.35,7.35,7.09,5.61,1.12,0.76,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/Sales Ratio,1.30,1.25,1.45,0.88,1.57,1.39,1.81,2.09,1.50,1.07,0.68,1.14,1.30,2.29,2.10,3.31,3.57,2.89,2.03,1.65,0.96,Upgrade
13,EV/EBITDA Ratio,13.23,12.72,16.32,9.26,14.54,13.65,20.41,31.57,28.99,-,9.44,13.40,15.02,25.81,23.31,36.22,36.62,30.77,20.71,19.49,11.95,Upgrade
14,EV/EBIT Ratio,13.63,13.13,16.89,9.55,14.88,14.01,21.08,33.09,30.92,-,9.80,13.84,15.48,26.57,24.00,37.25,37.71,31.80,21.42,20.34,12.49,Upgrade
15,EV/FCF Ratio,-,-,101.65,-,-,7.83,8.29,11.47,22.47,43.59,13.11,-,-,34.28,42.71,-,-,27.40,16.26,20.46,-,Upgrade
16,Debt / Equity Ratio,0.13,0.13,0.13,0.14,0.14,0.12,0.15,0.14,0.16,0.11,0.14,0.16,0.08,0.09,0.14,0.15,0.16,0.11,0.07,0.09,0.01,Upgrade
17,Debt / EBITDA Ratio,0.39,0.33,0.33,0.66,0.38,0.36,0.28,0.32,1.13,-,0.58,0.63,0.28,0.42,0.28,0.47,0.37,0.48,0.12,0.22,0.04,Upgrade
18,Debt / FCF Ratio,-,-,2.60,-,-,0.20,0.24,0.26,0.90,1.50,0.84,-,-,0.37,0.75,-,-,0.30,0.17,0.33,-,Upgrade
19,Asset Turnover,-,1.47,1.49,1.48,1.67,1.69,1.74,1.16,1.33,1.58,1.49,1.39,1.79,1.83,1.69,1.68,2.08,2.10,1.78,1.27,Upgrade,
20,Inventory Turnover,-,-,4.48,4.72,4.91,6.22,6.89,7.92,4.88,5.01,4.78,4.22,4.33,5.78,5.05,4.82,5.60,7.88,6.83,5.56,4.44,Upgrade
21,Quick Ratio,-,-,1.28,1.21,1.23,1.23,1.32,1.42,1.63,1.67,1.42,1.20,1.32,1.33,1.24,1.15,1.16,1.27,1.25,1.35,1.35,Upgrade
22,Current Ratio,-,-,1.81,1.80,1.76,1.68,1.72,1.81,2.11,2.23,2.01,1.87,1.96,1.88,1.84,1.79,1.73,1.70,1.72,1.88,1.98,Upgrade
23,Return on Equity (ROE),32.27%,21.90%,25.32%,34.26%,36.33%,40.84%,38.13%,12.99%,5.38%,15.84%,23.22%,21.94%,30.81%,37.43%,32.29%,29.02%,27.83%,37.79%,33.78%,16.73%,Upgrade,
24,Return on Assets (ROA),-,10.58%,4.98%,9.65%,7.69%,14.37%,12.08%,4.35%,-1.28%,6.99%,6.65%,8.62%,4.93%,13.58%,8.17%,11.35%,5.97%,17.16%,11.55%,7.64%,Upgrade,
