,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+6 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Operating Revenue,17491,17433,16376,17443,18297,18443,15306,9273,9895,13268,11709,11055,12763,13269,11252,11252,12019,11674,7653,5645,Upgrade
1,Other Revenue,-,-739.46,739.46,-,975.21,-450.19,450.19,-,668.47,-344.83,344.83,-,875.78,-348.75,348.75,-,802.36,-548.4,548.4,-,Upgrade
2,Revenue,17491,16693,17115,17443,19273,17993,15756,9273,10564,12923,12053,11055,13639,12920,11601,11252,12821,11125,8201,5645,Upgrade
3,Revenue Growth (YoY),-9.24%,-7.22%,8.63%,88.10%,82.44%,39.23%,30.72%,-16.12%,-22.54%,0.03%,3.90%,-1.75%,6.38%,16.13%,41.46%,99.34%,51.00%,75.17%,46.42%,15.12%,Upgrade
4,Cost of Revenue,21993,12829,13778,13579,14946,13389,12236,7107,8450,10179,9539,8687,11141,10031,9103,8819,10552,8212,6130,4153,Upgrade
5,Gross Profit,-4501,3864,3337,3864,4326,4604,3520,2166,2114,2745,2514,2369,2497,2889,2498,2433,2269,2914,2071,1491,Upgrade
6,"Selling, General & Admin",-5066,1782,1567,1716,2141,1509,1212,1151,1419,1269,1239,963.66,1265,965.73,1342,966.9,1130,1180,1050,827.91,Upgrade
7,Research & Development,-1824,641.03,594.63,588.78,564.62,618.63,539.18,533.55,576.47,611.96,494.31,395.3,473.92,397.35,323.87,315.74,398.79,334.51,245.98,178.39,Upgrade
8,Other Operating Expenses,439.6,-416.7,208.51,-231.41,195.75,-36.74,14.25,-59.91,288.56,-68.42,-103.22,-91.97,185.5,-42.58,-81.99,-57.52,144.06,-52.06,-99.11,-48.55,Upgrade
9,Operating Expenses,-6418,1947,2423,2048,2906,2151,1770,1608,2276,1833,1652,1274,1897,1352,1599,1214,1682,1461,1218,948.35,Upgrade
10,Operating Income,1917,1917,914.18,1816,1421,2452,1749,558.69,-161.95,911.69,861.72,1094,599.69,1537,898.58,1220,587.14,1453,853.42,543,Upgrade
11,Interest Expense,-762.55,-16.46,-21.5,-18.14,-23.34,-20.6,-19.02,-16.31,-27.09,-19.76,-11.89,-8.11,-15.4,-6.26,-7.48,-7.73,-1.6,-3.82,-2.94,-,Upgrade
12,Interest & Investment Income,56.11,223.07,298.25,241.23,71.03,43.09,132.81,251.89,43.02,36.68,43.08,35.37,39.84,43.15,38.81,45.73,36.47,38.56,37.63,36.95,Upgrade
13,Currency Exchange Gain (Loss),-,8.86,-8.86,-,3.58,-10.4,10.4,-,74.55,-37.02,37.02,-,-192.77,100.7,-100.7,-,-528.34,138.16,-138.16,-,Upgrade
14,Other Non Operating Income (Expenses),379.65,-271.15,51.6,-44.54,-3.62,-48.93,31.11,-60.08,-180.43,157.63,35.14,-58.33,73.51,-122.38,10.27,-33.47,270.75,-312.45,77.85,-76.7,Upgrade
15,EBT Excluding Unusual Items,1590,1862,1234,1995,1468,2415,1904,734.19,-251.9,1049,965.07,1063,504.87,1552,839.49,1224,364.41,1313,827.8,503.25,Upgrade
16,Gain (Loss) on Sale of Investments,74.24,1.52,-146.61,70.85,7.53,18.67,-25.23,-69.13,-24.42,-98.65,20.53,-52.71,407.38,50.05,31.39,-69.98,26.82,-16.12,-17.71,16.32,Upgrade
17,Gain (Loss) on Sale of Assets,1.35,-0.42,0.12,-1.04,3.04,-3.42,-0.14,0.27,-0.32,-0.45,0.01,0.57,3.15,0.92,0.04,-0.19,-1.19,0.11,0.02,0,Upgrade
18,Asset Writedown,234.7,-233.64,80.5,-81.55,233.75,-233.96,27.2,-27.63,222.89,-223.17,52.71,-52.72,212.49,-212.65,149.97,-150.25,155.88,-164.62,94.44,-94.44,Upgrade
19,Other Unusual Items,-,-301.46,301.18,0.28,261.03,-,-,-,323.67,-,-,-,234.79,-1.09,1.09,-,192.94,-0.09,0.09,-,Upgrade
20,Pretax Income,1900,1328,1469,1983,1974,2197,1906,637.7,269.92,726.95,1038,958.31,1363,1390,1022,1004,738.86,1132,904.64,425.14,Upgrade
