,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Gain (Loss) on Sale of Investments (Rev),-,7,-,2.9,0.8,-2.6,14.7,-40.6,-47.3,20.7,Upgrade
1,Other Revenue,744.1,834.9,761.3,669.8,1143,539,451.9,152.6,327.6,1031,Upgrade
2,Total Revenue,745.4,842,768.4,684,1153,542.5,474.2,133.4,308.5,1099,Upgrade
3,Revenue Growth (YoY,-2.99%,23.10%,-33.36%,26.08%,143.17%,306.67%,53.71%,-87.86%,-74.61%,-19.27%,Upgrade
4,Property Expenses,552.4,598.4,541.5,554.6,418.7,428.9,322.2,247.6,345.3,573.2,Upgrade
5,"Selling, General & Administrative",139.4,139.5,130.9,144.9,141.2,159.1,119.1,83.5,103.6,126.4,Upgrade
6,Depreciation & Amortization,302.2,307.5,311.1,313.1,310.7,267.8,269.3,261.2,261.3,264,Upgrade
7,Other Operating Expenses,-1,-11,-21.4,-28.6,-9.8,-87.5,-1.4,-74.3,-0.1,-41.2,Upgrade
8,Total Operating Expenses,993,1034,962.1,984,860.8,768.3,709.2,518,710.1,922.4,Upgrade
9,Operating Income,-247.6,-192.4,-193.7,-300,292.3,-225.8,-235,-384.6,-401.6,176.6,Upgrade
10,Interest Expense,-514.1,-552.5,-411.2,-316.2,-143.1,-131.1,-128.3,-107.4,-174.2,-216.2,Upgrade
11,Interest & Investment Income,87.4,63.5,64.2,66.6,31.6,26,68,113.3,94.9,117.8,Upgrade
12,Other Non-Operating Income,2.3,-3.4,-1.9,-2.3,-1.9,-3.3,-4.1,-4,-4.5,-4.9,Upgrade
13,EBT Excluding Unusual Items,-672,-684.8,-542.6,-551.9,178.9,-334.2,-299.4,-382.7,-485.4,73.3,Upgrade
14,Gain (Loss) on Sale of Investments,-932.9,-663.2,-258.2,-18.9,-69.8,59.7,24.2,453.4,-306.2,31.8,Upgrade
15,Gain (Loss) on Sale of Assets,69.2,241.6,-,-,-,4,-,-,-,-,Upgrade
16,Asset Writedown,-131.1,-11.5,-32.4,-11.1,3.8,26,-26.1,-101.1,-61.9,-27.1,Upgrade
17,Other Unusual Items,-,-,-,-,23.7,-,-,-,-,-,Upgrade
18,Pretax Income,-1667,-1118,-833.2,-581.9,136.6,-244.5,-301.3,-30.4,-853.5,78,Upgrade
19,Income Tax Expense,-1.8,-9.5,-10,-35,1,-10.8,-7.4,6.9,6,3.3,Upgrade
20,Earnings From Continuing Operations,-1665,-1108,-823.2,-546.9,135.6,-233.7,-293.9,-37.3,-859.5,74.7,Upgrade
21,Minority Interest in Earnings,65.8,79.1,60.6,50.3,2.7,15.7,17.5,4.7,6.2,0.8,Upgrade
22,Net Income,-1599,-1029,-762.6,-496.6,138.3,-218,-276.4,-32.6,-853.3,75.5,Upgrade
23,Preferred Dividends & Other Adjustments,57.2,57.2,57.4,57.4,57.4,56.8,56.8,56.7,56.7,57.5,Upgrade
24,Net Income to Common,-1656,-1087,-820,-554,80.9,-274.8,-333.2,-89.3,-910,18,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-,-,-70.24%,Upgrade
26,Basic Shares Outstanding,899,899,899,899,899,899,899,899,899,899,Upgrade
27,Diluted Shares Outstanding,899,899,899,899,899,899,899,899,899,899,Upgrade
28,EPS (Basic),-1.84,-1.21,-0.91,-0.62,0.09,-0.31,-0.37,-0.10,-1.01,0.02,Upgrade
29,EPS (Diluted),-1.84,-1.21,-0.91,-0.62,0.09,-0.31,-0.37,-0.10,-1.01,0.02,Upgrade
30,EPS Growth,-,-,-,-,-,-,-,-,-,-90.82%,Upgrade
31,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.060,Upgrade
32,Dividend Growth,-,-,-,-,-,-,-,-,-,-57.14%,Upgrade
33,Operating Margin,-33.22%,-22.85%,-25.21%,-43.86%,25.35%,-41.62%,-49.56%,-288.31%,-130.18%,16.07%,Upgrade
34,Profit Margin,-222.22%,-129.04%,-106.72%,-80.99%,7.02%,-50.65%,-70.27%,-66.94%,-294.98%,1.64%,Upgrade
35,Free Cash Flow Margin,16.68%,42.16%,26.17%,28.10%,1.50%,53.40%,-24.34%,455.77%,156.14%,14.53%,Upgrade
36,EBITDA,-86,-25.7,-23.1,-127.7,462.5,-79,-81,-239.7,-257.5,322.5,Upgrade
37,D&A For Ebitda,161.6,166.7,170.6,172.3,170.2,146.8,154,144.9,144.1,145.9,Upgrade
38,EBIT,-247.6,-192.4,-193.7,-300,292.3,-225.8,-235,-384.6,-401.6,176.6,Upgrade
