,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",17753,18278,18606,18872,19168,19460,19449,19514,19508,19160,Upgrade
1,Cash & Equivalents,400.4,987.1,1125,1429,1062,1872,2754,2338,1055,1433,Upgrade
2,Accounts Receivable,208.4,195.3,204.6,277,407.7,172.5,247.8,270.9,188.7,203,Upgrade
3,Other Receivables,18.5,19.4,30.8,17.6,22,24.2,30.5,18.9,61.9,28.1,Upgrade
4,Investment In Debt and Equity Securities,523.7,582.5,734.5,757.6,726.2,659.9,654.7,743.6,700.8,755.8,Upgrade
5,Other Intangible Assets,3.6,3.6,6.8,6.8,6.4,3.6,-,-,-,-,Upgrade
6,Loans Receivable Current,857,847.2,358.3,382.2,330.4,137.5,357.3,535.9,354,390.8,Upgrade
7,Restricted Cash,550.2,531.1,366.7,151.6,107.5,99.2,88.7,88.5,71.8,76,Upgrade
8,Other Current Assets,1313,1293,1737,1714,1630,1649,1472,1515,1427,1496,Upgrade
9,Trading Asset Securities,163.9,1040,1704,1933,2212,2014,2015,1941,2188,2456,Upgrade
10,Deferred Long-Term Tax Assets,47.7,47.7,47.7,47.7,47.7,47.7,48.2,50.1,47.5,47.5,Upgrade
11,Other Long-Term Assets,4310,4693,4575,4659,4579,4657,4920,5444,7034,6656,Upgrade
12,Total Assets,26149,28519,29496,30248,30299,30796,32038,32459,32636,32702,Upgrade
13,Current Portion of Long-Term Debt,754.9,2954,4233,7355,1964,2010,9941,10133,1358,1747,Upgrade
14,Current Portion of Leases,9.7,11.7,11.6,10.8,11.7,10.6,11.3,12,16,16.6,Upgrade
15,Long-Term Debt,14864,13214,11568,8221,12858,13203,6095,5880,14394,14026,Upgrade
16,Long-Term Leases,3.1,6.5,12.3,15.7,20.5,21.5,9.4,15.8,29.7,36.5,Upgrade
17,Accounts Payable,45,79.8,55.1,38.5,41,41.8,31.7,31.7,24.7,52.9,Upgrade
18,Accrued Expenses,25.8,24.2,40.9,32.4,17,26.7,22.7,20.4,18.7,60.3,Upgrade
19,Current Income Taxes Payable,23.5,20.1,25.6,21.6,56.8,31.3,31.1,27.3,30.3,59.8,Upgrade
20,Current Unearned Revenue,67.2,54.9,56.8,53.9,287.5,127.7,97.8,53.6,44.3,43.3,Upgrade
21,Other Current Liabilities,257.4,287.6,275.1,318.6,255.5,339.7,218.3,222.6,215.9,218.9,Upgrade
22,Long-Term Deferred Tax Liabilities,634.9,647.1,669.2,687.6,717.1,747.3,774.2,801.8,819.1,839.7,Upgrade
23,Other Long-Term Liabilities,106.3,108.1,113.3,101.6,103.8,104.8,105.3,104.5,102.1,145,Upgrade
24,Total Liabilities,16792,17408,17061,16856,16333,16665,17338,17303,17053,17246,Upgrade
25,Common Stock,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,Upgrade
26,Additional Paid-In Capital,404.7,404.7,404.7,404.7,404.7,404.7,404.7,404.7,404.7,404.7,Upgrade
27,Retained Earnings,5992,7948,9402,10222,10776,10695,10970,11303,11392,12356,Upgrade
28,Comprehensive Income & Other,2751,2484,2275,2343,2271,2482,2716,2742,3025,1881,Upgrade
29,Total Common Equity,9238,10927,12172,13060,13542,13671,14181,14539,14912,14732,Upgrade
30,Minority Interest,119.8,184,263.1,331.9,423.9,460.1,519,617,671.6,724.2,Upgrade
31,Shareholders' Equity,9357,11111,12435,13391,13966,14131,14700,15156,15584,15456,Upgrade
32,Total Liabilities & Equity,26149,28519,29496,30248,30299,30796,32038,32459,32636,32702,Upgrade
33,Total Debt,15632,16186,15825,15602,14854,15245,16057,16041,15798,15826,Upgrade
34,Net Cash / Debt,-15068,-14159,-12996,-12241,-11581,-11360,-11288,-11762,-12555,-11938,Upgrade
35,Net Cash Per Share,-16.76,-15.75,-14.46,-13.62,-12.88,-12.64,-12.56,-13.09,-13.97,-13.28,Upgrade
36,Filing Date Shares Outstanding,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,Upgrade
37,Total Common Shares Outstanding,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,Upgrade
38,Book Value Per Share,8.35,12.16,11.61,14.53,13.14,15.21,13.85,14.25,14.66,14.46,Upgrade
39,Tangible Book Value,9234,10923,12165,13053,13535,13668,14181,14539,14912,14732,Upgrade
40,Tangible Book Value Per Share,8.35,12.15,11.61,14.52,13.13,15.21,13.85,14.25,14.66,14.46,Upgrade
41,Land,-,-,-,-,-,-,-,-,-,5267,Upgrade
42,Buildings,-,7472,-,7475,-,7475,-,5267,-,-,Upgrade
43,Construction In Progress,-,236.3,-,222.7,-,268.8,-,4470,-,3561,Upgrade
