,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+18 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+18 Quarters
0,Operating Revenue,993.99,1066,786.63,772.39,650.94,720.43,566.11,565.23,539.98,621.18,575.07,489.66,420.52,430.57,375.49,317.37,305.3,320.49,285.81,238.83,Upgrade
1,Other Revenue,-,-68.42,68.42,-,98.89,-66.07,66.07,-,99.33,-21.91,21.91,-,49.97,-30.48,30.48,-,16.12,-8.47,8.47,-,Upgrade
2,Revenue,993.99,997.76,855.05,772.39,749.84,654.36,632.18,565.23,639.31,599.27,596.98,489.66,470.48,400.09,405.98,317.37,321.42,312.02,294.28,238.83,Upgrade
3,Revenue Growth (YoY),32.56%,52.48%,35.25%,36.65%,17.29%,9.19%,5.90%,15.43%,35.88%,49.79%,47.05%,54.29%,46.38%,28.23%,37.96%,32.89%,25.38%,40.90%,62.99%,43.34%,Upgrade
4,Cost of Revenue,1398,659.83,653.5,525.43,592.92,428.26,495.83,385.37,482.15,405.13,426.57,342.95,377.62,278.56,319.83,222.42,270.2,204.91,217.08,158.2,Upgrade
5,Gross Profit,-404.46,337.92,201.55,246.96,156.92,226.1,136.36,179.86,157.16,194.14,170.41,146.71,92.86,121.52,86.14,94.94,51.22,107.1,77.19,80.62,Upgrade
6,"Selling, General & Admin",-246.12,90.35,86.62,69.16,93.83,74.69,76.11,69.74,66.42,83.7,67.63,50.2,60.74,38.08,39.61,33.69,27.99,34.14,38.31,34.44,Upgrade
7,Research & Development,-165.12,63.26,46.37,55.49,55.85,38.02,41.11,36.78,40.03,23.67,33.85,27.04,26.37,26.79,23.97,21.14,23.8,19.18,19.5,11.34,Upgrade
8,Other Operating Expenses,4.03,0.12,-0.67,-3.49,18.64,-5.23,-2.62,-3.74,26.37,-6.11,-10.26,-0.16,33.89,-24.23,-0.21,-0.26,-6.23,-0.89,-0.48,2.22,Upgrade
9,Operating Expenses,-425.39,158.25,130.44,136.69,173.65,115.28,112.52,105.04,129.77,98.48,99.84,78.43,122.24,41.13,63.66,57.75,44.9,53.7,57.64,50.03,Upgrade
10,Operating Income,20.92,179.67,71.11,110.26,-16.73,110.82,23.84,74.82,27.39,95.66,70.57,68.28,-29.38,80.4,22.48,37.19,6.32,53.4,19.55,30.6,Upgrade
11,Interest Expense,-14.97,-14.01,-11.55,-10.03,-10.9,-5.85,-6.36,-4.61,-13.14,-23.44,-16,-14.51,-13.31,-16.15,-9.67,-8.05,-6.59,-5.26,-5.04,-4.71,Upgrade
12,Interest & Investment Income,35.59,5.7,4.49,4.77,13.98,2.48,32.09,5.27,0.89,-,52,1.14,1.89,1.25,-,1.04,0.32,0.73,0.41,0.55,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,-0.12,0.08,Upgrade
14,Currency Exchange Gain (Loss),-,-10.87,10.87,-,19.99,-27.84,27.84,-,47.48,-28.7,28.7,-,-1.32,-1.32,1.32,-,-15,-1.32,1.32,-,Upgrade
15,Other Non Operating Income (Expenses),1.17,-3.05,-3.32,3.33,-29.32,27.36,5.08,-7.73,-59.97,59.14,-6.15,0.92,6.58,-7.68,-5.49,5.36,5.79,-7.17,1.6,1.22,Upgrade
16,EBT Excluding Unusual Items,42.72,157.45,71.6,108.33,-22.99,106.96,82.5,67.76,2.65,102.66,129.12,55.82,-35.55,56.5,8.64,35.54,-9.16,40.43,17.73,27.74,Upgrade
17,Gain (Loss) on Sale of Investments,-4.14,33.37,-12.18,-17.05,29.43,-10.76,-1.35,10.53,5.64,-13.18,-0.02,-13.79,-2.75,-7.96,27.03,-7.9,35.34,51.91,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.22,0.17,-0.2,-0.18,0.06,0.32,0.13,-,0.03,0.01,-0,0,-0.07,-,0,-,-,-,0.03,-,Upgrade
19,Asset Writedown,81.61,-81.61,41.46,-41.46,40.74,-41.06,19.55,-19.55,21.72,-21.72,8.34,-8.34,14.25,-14.25,7.44,-7.44,16.43,-16.43,4.99,-4.99,Upgrade
20,Other Unusual Items,-26.77,10.6,12.16,4.01,27.19,-,-,-,26.69,-,-,-,30.9,-,-,-,-,-,-,-,Upgrade
21,Pretax Income,93.63,119.98,112.85,53.64,74.43,55.47,100.83,58.73,56.72,67.78,137.44,33.69,6.78,34.28,43.12,20.2,42.61,75.91,22.75,22.74,Upgrade
22,Income Tax Expense,-85.47,25.6,26.24,12.89,26.93,22.81,11.69,7.6,29.97,6.75,18.91,4.35,-3.69,-1.18,5.31,4.61,7.6,8.27,-1.45,6.51,Upgrade
23,Earnings From Continuing Operations,179.1,94.38,86.61,40.76,47.5,32.66,89.15,51.13,26.75,61.03,118.53,29.34,10.48,35.46,37.81,15.59,35.01,67.63,24.2,16.24,Upgrade
24,Minority Interest in Earnings,-65.08,31.31,14.88,18.89,14.85,7.48,8.18,4.53,15.56,6.47,2.57,4.1,0.9,-0.84,5.24,2,2.21,1.48,-0.09,0.49,Upgrade
25,Net Income,114.02,125.69,101.49,59.65,62.34,40.14,97.33,55.66,42.3,67.5,121.09,33.44,11.37,34.62,43.05,17.59,37.22,69.12,24.11,16.73,Upgrade
26,Net Income to Common,114.02,125.69,101.49,59.65,62.34,40.14,97.33,55.66,42.3,67.5,121.09,33.44,11.37,34.62,43.05,17.59,37.22,69.12,24.11,16.73,Upgrade
27,Net Income Growth,82.89%,213.13%,4.27%,7.16%,47.38%,-40.53%,-19.63%,66.43%,271.97%,94.98%,181.30%,90.15%,-69.44%,-49.91%,78.57%,5.15%,17.56%,268.85%,692.00%,55.65%,Upgrade
28,Shares Outstanding (Basic),265,268,257,271,271,266,262,265,259,233,222,239,227,231,229,220,225,230,221,209,Upgrade
29,Shares Outstanding (Diluted),265,268,257,271,271,266,262,265,259,233,222,239,227,231,229,220,225,230,245,209,Upgrade
30,Shares Change (YoY),-2.10%,0.86%,-2.02%,2.29%,4.67%,14.44%,18.02%,10.96%,13.93%,0.57%,-3.00%,8.66%,1.11%,0.59%,-6.26%,5.15%,-4.33%,10.41%,-0.05%,-2.72%,Upgrade
31,EPS (Basic),0.43,0.47,0.39,0.22,0.23,0.15,0.37,0.21,0.16,0.29,0.54,0.14,0.05,0.15,0.19,0.08,0.17,0.30,0.11,0.08,Upgrade
32,EPS (Diluted),0.43,0.47,0.39,0.22,0.23,0.15,0.37,0.21,0.16,0.29,0.54,0.14,0.05,0.15,0.19,0.08,0.17,0.30,0.10,0.08,Upgrade
33,EPS Growth,86.81%,210.45%,6.43%,4.76%,40.80%,-48.03%,-31.90%,50.00%,226.49%,93.87%,190.00%,75.00%,-69.78%,-50.21%,90.50%,0%,22.88%,234.08%,692.43%,60.00%,Upgrade
34,Free Cash Flow,-,-258.08,-374.06,-489.61,-240.76,-62.07,-125.22,-169.92,-82.61,-433.39,-115.45,-159.33,-50.93,22.59,-7.31,-182.33,-58.31,-63.27,-64.45,-98.57,Upgrade
35,Free Cash Flow Per Share,-,-0.96,-1.45,-1.81,-0.89,-0.23,-0.48,-0.64,-0.32,-1.86,-0.52,-0.67,-0.22,0.10,-0.03,-0.83,-0.26,-0.28,-0.26,-0.47,Upgrade
36,Dividend Per Share,-,-,-,-,0.200,-,-,-,0.206,-,-,-,0.100,-,-,-,0.136,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-,-2.92%,-,-,-,106.01%,-,-,-,-26.44%,-,-,-,126.58%,-,-,-,Upgrade
38,Gross Margin,-40.69%,33.87%,23.57%,31.97%,20.93%,34.55%,21.57%,31.82%,24.58%,32.40%,28.55%,29.96%,19.74%,30.37%,21.22%,29.92%,15.94%,34.33%,26.23%,33.76%,Upgrade
39,Operating Margin,2.11%,18.01%,8.32%,14.28%,-2.23%,16.94%,3.77%,13.24%,4.28%,15.96%,11.82%,13.94%,-6.24%,20.09%,5.54%,11.72%,1.97%,17.12%,6.64%,12.81%,Upgrade
