,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,47.02,-,20.49,-,44.85,71.48,43.47,39.01,5.12,3.49,Upgrade
1,Other Revenue,-,-,-,-,5.5,4.44,4.24,8.31,13.74,34.66,Upgrade
2,Revenue,47.02,-,20.49,-,50.34,75.92,47.71,47.32,18.87,38.16,Upgrade
3,Revenue Growth (YoY),129.48%,-,-59.30%,-,5.53%,60.45%,152.87%,24.01%,-42.83%,7.18%,Upgrade
4,Cost of Revenue,37.42,-,11.83,-,-,-7.73,-,106.33,-,34.62,Upgrade
5,Gross Profit,9.6,-,8.66,-,5.34,10.95,-7.03,-123.05,0.36,-24.06,Upgrade
6,"Selling, General & Admin",21.86,-,23.69,-,31.01,36.57,29.39,96.72,26.98,37.34,Upgrade
7,Other Operating Expenses,-,-,0.13,-,0.08,-0.13,0.13,-0.62,0.62,-0.15,Upgrade
8,Operating Expenses,21.86,-,23.82,-,31.08,45.86,29.51,96.1,27.6,37.19,Upgrade
9,Operating Income,-12.26,-,-15.16,-,-25.74,-34.91,-36.54,-219.15,-27.24,-61.25,Upgrade
10,Interest Expense,-0.14,-,-,-,-0.01,-0.02,-0.06,-0.39,-,-,Upgrade
11,Interest & Investment Income,0.07,-,-,-,1.75,0.91,2.46,3.82,3.49,6.43,Upgrade
12,Earnings From Equity Investments,-15.88,-,1.63,-,0.91,19.17,2.17,-23.79,18.13,16.18,Upgrade
13,Currency Exchange Gain (Loss),-0.03,-,-,-,-0.13,0.09,0.09,17.8,-0.01,-0.65,Upgrade
14,Other Non Operating Income (Expenses),-1.32,-,-8.18,-,-15.4,0.14,0.02,43.44,-28.43,21.76,Upgrade
15,EBT Excluding Unusual Items,-29.57,-,-21.71,-,-38.63,-14.63,-31.86,-178.28,-34.06,-17.53,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-9.37,Upgrade
17,Gain (Loss) on Sale of Investments,-0.87,-,-,-,-16.45,2.82,-1.65,-3.78,-29.74,-2.78,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-94.15,-,-5.68,Upgrade
19,Asset Writedown,-13.14,-,-,-,-,-10.7,-,8,-9.01,0.65,Upgrade
20,Other Unusual Items,-,-,-,-,-,-2.55,-,-2.02,0.45,-,Upgrade
21,Pretax Income,-43.57,-,-21.71,-,-55.08,-25.06,-33.51,-270.25,-72.36,-34.72,Upgrade
22,Income Tax Expense,0.02,-,-,-,0.39,4.22,-0.09,14.05,-0.08,-0.17,Upgrade
23,Earnings From Continuing Operations,-43.59,-,-21.71,-,-55.47,-29.28,-33.43,-284.3,-72.28,-34.54,Upgrade
24,Earnings From Discontinued Operations,-,-,-0.94,-,-,-,-,-,-,-,Upgrade
25,Net Income to Company,-43.59,-,-22.64,-,-55.47,-29.28,-33.43,-284.3,-72.28,-34.54,Upgrade
26,Minority Interest in Earnings,-,-,-,-,17.85,12.16,9.93,89.08,24.57,9.73,Upgrade
27,Net Income,-43.59,-,-22.64,-,-37.61,-17.12,-23.5,-195.22,-47.71,-24.82,Upgrade
28,Net Income to Common,-43.59,-,-22.64,-,-37.61,-17.12,-23.5,-195.22,-47.71,-24.82,Upgrade
29,Shares Outstanding (Basic),1687,-,1687,-,1687,1687,1687,1616,1403,1192,Upgrade
30,Shares Outstanding (Diluted),1687,-,1687,-,1687,1687,1687,1616,1403,1192,Upgrade
31,Shares Change (YoY),-,-,-,-,-,4.40%,20.28%,35.60%,17.69%,0.00%,Upgrade
32,EPS (Basic),-0.03,-,-0.01,-,-0.02,-0.01,-0.01,-0.12,-0.03,-0.02,Upgrade
33,EPS (Diluted),-0.03,-,-0.01,-,-0.02,-0.01,-0.01,-0.12,-0.03,-0.02,Upgrade
34,Free Cash Flow,-12.24,-,-19.42,-,-13.33,-18.89,-86.76,-165.76,-76.78,-263.49,Upgrade
35,Free Cash Flow Per Share,-0.01,-,-0.01,-,-0.01,-0.01,-0.05,-0.10,-0.05,-0.22,Upgrade
36,Operating Margin,-26.08%,-,-73.96%,-,-51.13%,-45.98%,-76.60%,-463.15%,-144.40%,-160.53%,Upgrade
37,Profit Margin,-92.70%,-,-110.50%,-,-74.72%,-22.55%,-49.26%,-412.57%,-252.90%,-65.03%,Upgrade
38,Free Cash Flow Margin,-26.03%,-,-94.79%,-,-26.48%,-24.87%,-181.87%,-350.31%,-406.96%,-690.52%,Upgrade
39,EBITDA,-12.13,-,-14.68,-,-25.31,-34.99,-36.08,-218.94,-26.54,-60.29,Upgrade
40,D&A For EBITDA,0.13,0.36,0.48,0.39,0.43,-0.08,0.46,0.21,0.7,0.96,Upgrade
41,EBIT,-12.26,-,-15.16,-,-25.74,-34.91,-36.54,-219.15,-27.24,-61.25,Upgrade
42,Revenue as Reported,47.02,-,20.49,-,-,123.63,-,-,-,-,Upgrade
