,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6076,5275,5217,5599,5144,4539,4956,4470,4112,4092,4569,5086,5314,5244,4917,5314,5552,6278,6148,7003,5244,Upgrade
1,Market Cap Growth,16.22%,16.22%,5.26%,25.27%,25.09%,10.92%,8.48%,-12.11%,-22.62%,-21.97%,-7.07%,-4.30%,-4.29%,-16.46%,-20.03%,-24.11%,5.87%,22.48%,25.56%,36.36%,33.33%,Upgrade
2,Enterprise Value,4748,3680,3765,4023,3568,2811,3324,2959,2601,2418,2986,3756,3985,3966,3593,4415,4653,5472,5465,6785,5027,Upgrade
3,Last Close Price,7.00,5.90,5.61,5.87,5.37,4.41,4.81,4.34,3.99,3.97,4.44,4.94,5.16,5.09,4.77,5.16,5.39,6.09,5.97,6.80,5.09,Upgrade
4,PE Ratio,16.14,12.93,13.61,15.55,14.75,15.76,20.94,16.19,15.32,19.44,19.77,18.43,14.35,14.37,11.69,12.10,13.02,7.59,8.02,10.05,8.06,Upgrade
5,Forward PE,-,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.68,10.05,11.22,9.10,9.82,10.01,9.71,9.77,10.45,12.15,13.24,20.00,15.76,Upgrade
6,PS Ratio,1.69,1.36,1.37,1.54,1.46,1.37,1.60,1.39,1.25,1.26,1.37,1.55,1.51,1.55,1.44,1.55,1.67,1.87,1.91,2.05,1.54,Upgrade
7,PB Ratio,1.63,1.32,1.36,1.41,1.28,1.16,1.30,1.19,1.10,-,1.29,1.47,1.55,1.55,1.49,1.68,1.82,2.09,2.14,2.57,1.99,Upgrade
8,P/TBV Ratio,1.40,1.40,1.43,1.49,1.35,1.22,1.37,1.25,1.16,-,1.35,1.54,1.63,1.63,1.56,1.76,1.92,2.19,2.26,2.72,2.13,Upgrade
9,P/FCF Ratio,79.94,-,57.15,-,107.43,-,57.09,-,-43.82,-,10.00,-,13.51,10.50,-,-,10.95,18.45,15.68,-,16.27,Upgrade
10,P/OCF Ratio,21.93,-,20.74,-,29.37,-,27.90,-,-1424.47,-,8.32,-,11.21,9.06,-,-,9.47,15.36,13.28,-,12.90,Upgrade
11,PEG Ratio,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,Upgrade
12,EV/Sales Ratio,1.22,0.95,0.99,1.11,1.01,0.85,1.07,0.92,0.79,0.74,0.90,1.15,1.13,1.17,1.05,1.29,1.40,1.63,1.70,1.99,1.48,Upgrade
13,EV/EBITDA Ratio,9.90,7.73,8.26,8.82,8.02,7.48,10.92,8.11,7.15,6.50,7.34,8.80,7.57,8.78,6.90,8.36,9.04,9.41,10.61,14.10,11.04,Upgrade
14,EV/EBIT Ratio,11.50,8.92,9.68,10.42,9.60,9.42,14.66,10.33,9.12,8.25,9.00,10.69,8.80,10.45,8.13,9.78,10.71,11.02,12.73,17.43,13.88,Upgrade
15,EV/FCF Ratio,62.47,-,41.25,-,74.52,-,38.28,-,-27.72,-,6.54,-,10.13,7.94,-,-,9.18,16.08,13.94,-,15.60,Upgrade
16,Debt / Equity Ratio,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.05,0.04,-,0.08,0.10,0.11,0.13,0.13,0.15,0.14,0.14,0.15,0.15,0.14,Upgrade
17,Debt / EBITDA Ratio,0.37,0.26,0.57,0.78,0.22,0.27,0.50,0.92,0.33,-,0.49,1.79,0.76,0.92,0.67,0.82,3.18,0.55,0.66,0.77,0.94,Upgrade
18,Debt / FCF Ratio,2.34,-,2.03,-,3.44,-,1.90,-,-1.61,-,0.61,-,0.96,0.86,-,-,0.87,1.20,1.10,-,1.17,Upgrade
19,Asset Turnover,0.68,0.57,0.47,0.79,0.68,0.50,0.41,-,-,0.58,0.48,0.66,0.60,0.58,0.69,0.61,0.70,0.68,0.72,0.69,Upgrade,
20,Inventory Turnover,3.84,4.03,3.57,3.13,5.14,4.07,2.98,2.60,-,-,3.83,3.43,4.45,3.89,3.40,4.20,3.42,3.72,3.38,3.09,2.46,Upgrade
21,Quick Ratio,2.20,2.20,2.15,2.46,2.41,2.63,2.47,2.38,2.25,-,2.11,2.10,2.01,1.99,1.94,1.93,1.78,1.86,1.91,1.83,1.57,Upgrade
22,Current Ratio,2.54,2.54,2.47,2.82,2.71,3.00,2.86,2.74,2.55,-,2.38,2.39,2.27,2.27,2.22,2.18,2.07,2.16,2.23,2.19,2.01,Upgrade
23,Return on Equity (ROE),14.43%,6.94%,4.66%,17.17%,12.09%,4.74%,3.76%,-,-,9.86%,3.24%,5.88%,10.33%,15.59%,15.20%,5.53%,18.58%,20.39%,14.88%,77.86%,Upgrade,
24,Return on Assets (ROA),6.13%,2.40%,1.69%,6.35%,5.70%,2.44%,1.16%,-,-,5.02%,1.14%,3.88%,4.44%,6.18%,5.88%,0.77%,8.15%,7.72%,5.94%,4.05%,Upgrade,
25,Return on Capital (ROIC),9.57%,3.64%,2.51%,9.34%,8.23%,3.58%,1.75%,-,-,7.65%,1.72%,5.86%,6.62%,9.20%,8.91%,1.18%,12.09%,11.26%,8.98%,7.29%,Upgrade,
26,Return on Capital Employed (ROCE),9.90%,9.90%,9.64%,9.27%,8.82%,7.25%,5.69%,7.31%,7.35%,-,8.99%,9.82%,12.74%,11.03%,13.16%,13.96%,13.98%,16.24%,14.70%,13.99%,13.55%,Upgrade
27,Earnings Yield,6.72%,7.73%,7.35%,6.43%,6.78%,6.35%,4.78%,6.18%,6.53%,5.14%,5.06%,5.43%,6.97%,6.96%,8.56%,8.26%,7.68%,13.17%,12.47%,9.95%,12.40%,Upgrade
28,FCF Yield,1.25%,1.44%,1.75%,0.43%,0.93%,3.87%,1.75%,2.07%,-2.28%,3.96%,10.00%,5.47%,7.40%,9.52%,8.17%,11.23%,9.13%,5.42%,6.38%,2.57%,6.14%,Upgrade
29,Dividend Yield,2.80%,-,-,-,3.72%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
