,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,87.8,8.99,138.9,226.92,83.99,37.91,16.68,120.04,159.07,62.66,469.36,265.25,322.66,252.85,381.63,435.26,522.08,404.69,100.41,171.72,Upgrade
1,Accounts Receivable,54.7,36.5,63.32,95.31,55.75,25.92,21.54,50.39,48.2,18.1,47.69,69.74,46.79,29.06,48.94,67.6,55.66,22.66,24.25,52.14,Upgrade
2,Other Receivables,335.18,336.83,336.66,345.75,345.84,347.49,541.37,7.45,0.86,0.81,0.81,199.69,199.28,1.25,1.46,1.89,3.68,2.22,2.23,2.37,Upgrade
3,Inventory,59.14,86.02,19.18,15.12,119.05,162.88,122.92,45,88.34,132.54,102.1,150.13,222.99,302.72,232.34,70.65,117.48,125.39,35.65,28.36,Upgrade
4,Other Current Assets,99.35,20.29,4.43,4.95,63.91,3.66,59.37,255.39,404.3,56.63,43.39,148.64,121.06,385.71,294.49,254.84,272.45,279.51,293.96,321.83,Upgrade
5,Total Current Assets,636.18,488.64,562.49,688.06,668.54,577.87,761.87,478.27,700.76,270.74,663.35,833.46,912.77,971.58,958.85,830.23,971.34,834.48,456.49,576.41,Upgrade
6,"Property, Plant & Equipment",2068,2090,2118,2134,2131,2034,2054,2017,1941,2107,1791,1874,1864,1725,1710,1706,1702,1658,1573,1565,Upgrade
7,Other Intangible Assets,-,-,-,-,-,-,-,-,-,0.81,0.81,0.82,0.82,0.82,0.83,0.83,0.84,0.84,0.85,0.86,Upgrade
8,Long-Term Deferred Tax Assets,0.01,-,-,-,-,-,-,14.54,14.54,14.79,15.54,15.24,15.54,16.33,16.62,17.17,17.16,18.19,18.18,18.63,Upgrade
9,Long-Term Deferred Charges,0.35,0.16,0.3,0.43,0.57,0.74,0.92,1.12,1.35,1.57,1.79,2.01,1.97,2.25,2.54,2.56,2.84,3.11,3.39,3.67,Upgrade
