,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,2808,2885,2861,4042,2929,3281,2970,1962,2120,2055,1784,2181,1643,1667,1626,1436,1485,1598,1659,1764,1829,Upgrade
1,Market Cap Growth,-12.08%,-12.08%,-3.68%,105.98%,38.17%,59.65%,66.44%,-10.02%,29.06%,23.30%,9.70%,51.83%,10.63%,4.30%,-1.95%,-18.58%,-18.81%,-14.50%,-18.81%,-19.11%,-17.67%,Upgrade
2,Enterprise Value,4182,4434,4342,5433,4319,4833,4600,3313,3330,3391,2818,3468,2942,2967,2732,2364,2305,2677,2518,2552,2653,Upgrade
3,PE Ratio,-,-,-,-,16.17,-,-,43.39,-,-,-,-,-11.09,-,-,-,4090.32,165.47,-,-,-218.15,Upgrade
4,PS Ratio,4.46,4.59,4.50,6.36,4.54,5.19,3.74,2.47,2.68,2.55,2.75,3.36,2.53,2.53,2.42,2.14,2.22,2.37,2.38,2.47,2.54,Upgrade
5,PB Ratio,6.97,7.16,6.58,7.95,5.11,5.99,5.08,3.01,5.40,4.66,3.30,3.62,2.58,2.79,2.33,1.91,1.89,2.15,2.36,2.37,2.31,Upgrade
6,P/FCF Ratio,-,-21.46,-,-,-,-11.17,-,-,-,-58.87,-,12.92,-,-7.86,-,-,-,-24.23,-,-,-,Upgrade
7,P/OCF Ratio,-,-60.40,-,-,-,-47.81,-,-,-,6.18,-,3.96,-,25.79,-,-,-,10.33,-,-,-,Upgrade
8,EV/Sales Ratio,6.65,7.05,6.84,8.54,6.69,7.64,5.79,4.17,4.21,4.20,4.34,5.35,4.53,4.50,4.07,3.52,3.44,3.97,3.62,3.58,3.69,Upgrade
9,EV/EBITDA Ratio,48.57,56.59,-,-,71.08,-243.93,-,-,-,-,-,-,-662.85,-,-,-,17.67,20.80,-,-,31.08,Upgrade
10,EV/EBIT Ratio,-,-91.56,-,-,-80.75,-,-,-,-,-,-,-,-30.73,-,-,-,48.63,51.29,-,-,118.34,Upgrade
11,EV/FCF Ratio,-31.12,-32.99,-,-,-,-16.45,-,-,-,-97.14,-,20.55,-,-13.98,-,-,-,-40.59,-,-,-,Upgrade
12,Debt / Equity Ratio,3.63,3.63,3.58,3.19,2.82,2.69,2.72,2.53,3.74,3.10,2.59,2.50,2.44,2.42,2.22,1.98,1.73,1.81,2.11,1.29,1.21,Upgrade
13,Debt / EBITDA Ratio,16.98,9.25,-,-,5.41,12.66,-,-,-,-,-,-,5.65,-,-,-,3.53,4.19,-,-,2.53,Upgrade
14,Debt / FCF Ratio,-,-10.88,-,-,-,-5.01,-,-,-,-39.23,-,8.91,-,-6.81,-,-,-,-20.36,-,-,-,Upgrade
15,Quick Ratio,0.28,0.28,0.28,0.39,0.47,0.35,0.38,0.48,0.15,0.14,0.07,0.41,0.42,0.41,0.36,0.63,0.56,0.54,0.46,0.12,0.20,Upgrade
16,Current Ratio,0.38,0.38,0.35,0.41,0.49,0.49,0.54,0.63,0.41,0.49,0.25,0.53,0.65,0.66,1.22,1.40,0.92,0.90,0.89,0.44,0.52,Upgrade
17,Asset Turnover,0.34,0.00,0.03,0.55,0.34,0.00,0.04,0.58,0.62,0.00,0.03,0.56,0.34,0.00,0.04,0.61,0.37,0.00,0.04,0.73,Upgrade,
18,Return on Equity (ROE),-28.22%,-63.62%,-49.25%,18.02%,-23.33%,-44.24%,197.08%,-48.27%,-81.61%,-43.12%,-21.55%,25.04%,-62.85%,-27.52%,-18.18%,22.74%,22.52%,-23.51%,-21.52%,27.64%,Upgrade,
19,Return on Assets (ROA),0.55%,-6.18%,-3.07%,3.98%,-0.06%,-5.87%,-3.15%,-2.95%,-7.07%,-5.00%,-2.31%,4.11%,-4.75%,-4.10%,-4.18%,7.02%,5.50%,-4.23%,-5.36%,8.89%,Upgrade,
20,Return on Capital (ROIC),0.76%,-7.93%,-3.93%,5.34%,-0.08%,-7.16%,-4.06%,-4.18%,-9.58%,-6.36%,-2.95%,5.39%,-6.13%,-4.96%,-5.03%,8.75%,6.75%,-5.00%,-6.59%,11.73%,Upgrade,
21,Return on Capital Employed (ROCE),-,-4.69%,-,-,-3.75%,-,-,-,-,-,-,-,-6.52%,-,-,-,2.83%,3.20%,-,-,2.09%,Upgrade
22,Earnings Yield,-5.20%,-5.06%,-5.22%,-3.53%,6.18%,3.22%,1.29%,2.30%,-11.58%,-7.62%,-8.87%,-6.72%,-9.02%,-8.59%,-0.04%,0.47%,0.02%,0.60%,0.19%,0.36%,-0.46%,Upgrade
23,Earnings Yield,-5.20%,-5.06%,-5.22%,-3.53%,6.18%,3.22%,1.29%,2.30%,-11.58%,-7.62%,-8.87%,-6.72%,-9.02%,-8.59%,-0.04%,0.47%,0.02%,0.60%,0.19%,0.36%,-0.46%,Upgrade
24,FCF Yield,-4.79%,-4.66%,-4.99%,-2.38%,-8.35%,-8.95%,-10.40%,-26.80%,-0.98%,-1.70%,1.97%,7.74%,-15.72%,-12.73%,-11.09%,-12.98%,-4.45%,-4.13%,-9.73%,-6.41%,-4.41%,Upgrade
25,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20%,-,-,-,Upgrade
26,Payout Ratio,0.00%,-,-,-,87.58%,-,-,7.85%,-,-,-,-,50.99%,-,-,-,19.52%,24.96%,-,-,21.97%,Upgrade
27,Buyback Yield / Dilution,0.05%,0.19%,0.59%,-0.17%,-0.41%,-1.04%,1.84%,-0.92%,0.10%,-0.10%,-1.36%,2.34%,-0.84%,-0.38%,-4.19%,1.43%,0.82%,0.15%,4.16%,-4.51%,-0.34%,Upgrade
28,Total Shareholder Return,0.05%,0.19%,0.59%,-0.17%,-0.41%,-1.04%,1.84%,-0.92%,0.10%,-0.10%,-1.36%,2.34%,-0.84%,-0.38%,-4.19%,1.43%,0.82%,0.36%,4.16%,-4.51%,-0.34%,Upgrade
