,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,564.7,568.57,485.69,513.65,615.86,548.57,544.28,621.67,653.67,845.63,886.56,1123,1245,1175,886.84,801.18,658.45,570.11,459.94,1132,Upgrade
1,Other Revenue,-13.91,13.91,-,18.07,-8.4,8.4,-,14.9,-8.53,8.53,-,22.14,-10.87,10.87,-,14.52,-5.75,5.75,-,13.71,Upgrade
2,Revenue,550.78,582.48,485.69,531.71,607.46,556.97,544.28,636.57,645.14,854.16,886.56,1145,1234,1186,886.84,815.69,652.7,575.86,459.94,1146,Upgrade
3,Revenue Growth (YoY),-9.33%,4.58%,-10.77%,-16.47%,-5.84%,-34.79%,-38.61%,-44.41%,-47.73%,-28.00%,-0.03%,40.39%,89.12%,106.01%,92.82%,-28.83%,53.31%,40.51%,24.80%,141.89%,Upgrade
4,Cost of Revenue,517.73,542.48,452.57,492.2,553.5,511.63,498.14,575.38,609.68,768.64,789.13,1047,1032,1012,738.35,692.57,547.69,486,394.22,922.51,Upgrade
5,Gross Profit,33.05,40.01,33.12,39.51,53.96,45.33,46.14,61.18,35.46,85.52,97.43,98.43,202.18,174.09,148.49,123.12,105.01,89.86,65.72,223.63,Upgrade
6,"Selling, General & Admin",18.42,18.12,16.23,18.72,17.98,16.82,18.2,11.92,6.6,34.4,21.91,4.13,47.45,20.5,26.24,14.44,30.09,18.45,18.39,59.87,Upgrade
7,Research & Development,9.62,13.18,11.35,11.62,11.7,11.2,10.87,12.97,12.7,21.24,10.37,18.98,22.02,20.53,15.35,14.03,13.31,11.66,9.58,31.6,Upgrade
8,Other Operating Expenses,-4.46,1.5,1.22,-6.8,1.66,1.53,1.25,9.82,-0.06,-1.71,2.08,5.32,3.52,3.03,1.74,2.22,0.42,0.69,0.59,11.61,Upgrade
9,Operating Expenses,24.4,32.43,29.24,23.57,31.24,29.53,30.35,34.48,18.7,54.24,34.54,28.02,73.78,44.06,43.37,30.7,43.78,30.58,28.62,103.41,Upgrade
10,Operating Income,8.65,7.58,3.88,15.94,22.73,15.8,15.78,26.7,16.76,31.28,62.89,70.41,128.41,130.03,105.12,92.42,61.23,59.28,37.11,120.22,Upgrade
11,Interest Expense,-0.43,-0.34,-0.35,-1.1,-2.32,-1.66,-0.48,-2.3,-1.35,-1.8,-1.41,-6.13,-4.24,-2.51,-1.87,-2.63,-1.23,-1.49,-1.87,-2.63,Upgrade
12,Interest & Investment Income,6.39,8.45,9.19,8.2,6.23,6.61,6.55,7.13,7.59,8.16,5.57,4.8,3.4,4.62,4.01,2.83,2.88,2.19,2.61,7.94,Upgrade
13,Currency Exchange Gain (Loss),-1.24,1.24,-,2.4,-3.29,3.29,-,-0.3,2.05,-2.05,-,1.04,-0.26,0.26,-,2,-0.54,0.54,-,-1.26,Upgrade
14,Other Non Operating Income (Expenses),-0.48,-0.9,0.46,-3.12,2.79,-0.97,0.43,0.85,-1.29,-0.02,-1.2,-0.61,-1.36,0.43,-1.93,-1.63,0.27,-0.65,-0.03,-0.6,Upgrade
15,EBT Excluding Unusual Items,12.89,16.03,13.17,22.32,26.15,23.06,22.28,32.08,23.76,35.58,65.84,69.52,125.95,132.84,105.33,92.98,62.61,59.87,37.81,123.67,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,0.06,-,-,-,0.08,-0.3,0.3,-,0.44,Upgrade
17,Gain (Loss) on Sale of Assets,-0.11,0,-0.23,-0.06,0.04,-0.04,-,-0.79,0.02,484.61,-,-0.28,0.03,-0.03,-,2.39,0.01,-0.01,-,-0.36,Upgrade
18,Asset Writedown,1.85,-0.61,0.61,0.75,-0.75,0.51,-0.51,-2.03,2.03,0.16,-0.16,4.1,-4.1,0.21,-0.21,0.45,-0.45,0.93,-0.93,-2.18,Upgrade
19,Other Unusual Items,-2.79,1.95,0.82,1.66,-,-,-,9.05,-,-,-,2.63,-,-,-,1.86,-,-,-,10.1,Upgrade
20,Pretax Income,11.84,17.37,14.38,24.67,25.43,23.54,21.77,38.31,25.8,520.35,65.68,76.03,121.88,133.03,105.12,97.76,61.88,61.08,36.88,131.67,Upgrade
21,Income Tax Expense,0.25,4.11,2.51,0.04,2.21,3.21,3.32,1.59,3.86,78.02,9.89,3.12,18.17,18.37,21.82,9.09,10.04,8.6,5.82,15.01,Upgrade
22,Net Income,11.59,13.25,11.88,24.63,23.23,20.32,18.45,36.72,21.94,442.33,55.79,72.91,103.71,114.65,83.29,88.67,51.84,52.49,31.07,116.66,Upgrade
23,Net Income to Common,11.59,13.25,11.88,24.63,23.23,20.32,18.45,36.72,21.94,442.33,55.79,72.91,103.71,114.65,83.29,88.67,51.84,52.49,31.07,116.66,Upgrade
24,Net Income Growth,-50.12%,-34.79%,-35.64%,-32.93%,5.86%,-95.41%,-66.92%,-49.63%,-78.84%,285.80%,-33.02%,-17.78%,100.06%,118.44%,168.12%,-23.99%,117.60%,202.88%,704.51%,6109.60%,Upgrade
25,Shares Outstanding (Basic),1159,1325,1188,130,1781,1016,923,902,879,882,930,912,943,874,925,877,851,1080,777,1664,Upgrade
26,Shares Outstanding (Diluted),1159,1325,1188,130,1781,1016,923,902,879,882,930,912,943,874,925,877,851,1080,777,1664,Upgrade
27,Shares Change (YoY),-34.96%,30.43%,28.72%,-85.57%,102.75%,15.27%,-0.76%,-1.07%,-6.81%,0.86%,0.46%,3.97%,10.78%,-19.08%,19.16%,-47.27%,42.90%,5.21%,101.13%,139.17%,Upgrade
28,EPS (Basic),0.01,0.01,0.01,0.19,0.01,0.02,0.02,0.04,0.02,0.50,0.06,0.08,0.11,0.13,0.09,0.10,0.06,0.05,0.04,0.07,Upgrade
29,EPS (Diluted),0.01,0.01,0.01,0.19,0.01,0.02,0.02,0.04,0.02,0.50,0.06,0.08,0.11,0.13,0.09,0.10,0.06,0.05,0.04,0.07,Upgrade
30,EPS Growth,-23.30%,-50.00%,-50.00%,364.88%,-47.79%,-96.01%,-66.67%,-49.09%,-77.30%,282.51%,-33.33%,-20.91%,80.60%,169.94%,125.00%,44.15%,52.27%,187.89%,300.00%,2496.26%,Upgrade
