,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1281,1565,1749,2037,2282,965.61,1026,921.45,1250,1441,1360,1161,930.03,828.96,1025,1024,294.68,283.88,257.5,581.19,Upgrade
1,Short-Term Investments,-,185,-,190,-,-,-,-,-,20,-,20,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,255,123,130,140.25,196,150,225,100.1,-,-,15,100.06,87.5,20,60,75.08,135.07,90.3,95.63,70.44,Upgrade
3,Cash & Short-Term Investments,1536,1873,1879,2367,2478,1116,1251,1022,1250,1461,1375,1282,1018,848.96,1085,1099,429.75,374.18,353.12,651.63,Upgrade
4,Cash Growth,-38.02%,67.91%,50.25%,131.69%,98.19%,-23.64%,-9.05%,-20.29%,22.86%,72.09%,26.80%,16.57%,136.77%,126.88%,207.13%,68.70%,28.57%,60.61%,15.34%,50.41%,Upgrade
5,Accounts Receivable,902.96,965.06,1003,1025,1075,1113,1085,1227,1245,1577,1657,1945,1948,1665,1286,1159,698.94,638.31,567.06,963.32,Upgrade
6,Other Receivables,3.64,0.08,2.43,0.04,1.69,80.36,82.72,80.43,10.86,9.41,7.07,1.25,3.49,41.77,44.15,40.99,0.33,0.01,0.65,0.02,Upgrade
7,Receivables,906.6,965.14,1005,1025,1077,1194,1168,1308,1256,1587,1664,1946,1952,1707,1330,1200,699.27,638.32,567.7,963.34,Upgrade
8,Inventory,123.82,140.21,129.88,112.96,137.99,117.34,140.07,145.93,155.51,206.71,245.21,247.22,263.47,210.65,188.24,174.04,92.53,105.72,112.25,129.65,Upgrade
9,Other Current Assets,399.24,82.13,343.37,44.87,26.96,31.62,23.71,27.84,64.15,19.74,183.46,138.42,116.29,111.45,120.39,110.91,105.83,99.78,103.55,125.06,Upgrade
10,Total Current Assets,2965,3061,3358,3550,3720,2458,2582,2503,2725,3274,3468,3613,3349,2878,2723,2584,1327,1218,1137,1870,Upgrade
11,"Property, Plant & Equipment",1349,1231,1041,960.26,883.86,852.01,825.84,816,745.36,745.69,752.02,764.51,760.15,770.92,779.51,789.18,459.34,465.42,470.4,684.78,Upgrade
12,Long-Term Investments,-,40,-,70,-,60,-,150,-,70,-,60,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,119.35,120.56,114.46,115.32,116.44,117.56,117.8,118.91,69.4,70.07,36.79,37.39,38,29.13,29.49,29.86,28.11,28.27,26.37,28.75,Upgrade
14,Long-Term Deferred Tax Assets,1.7,1.7,3.09,3.09,2.15,2.15,1.72,1.72,2.33,2.33,65.51,65.48,36.67,36.67,36.37,36.37,6.92,6.92,5.31,5.57,Upgrade
15,Long-Term Deferred Charges,0.99,1.08,1.17,1.27,1.44,1.61,1.79,1.96,2.13,0.56,0.65,0.74,0.83,0.75,-,0.07,-,-,-,0.26,Upgrade
