,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7485,5920,5319,6339,7122,5003,4655,5242,4492,4772,5071,5261,6680,6815,6218,6090,4673,2992,3078,2593,2617,Upgrade
1,Market Cap Growth,18.32%,18.32%,14.26%,20.93%,58.54%,4.83%,-8.20%,-0.34%,-32.75%,-29.97%,-18.46%,-13.63%,42.94%,127.77%,102.01%,134.89%,78.53%,27.15%,25.56%,0%,22.77%,Upgrade
2,Enterprise Value,6202,4186,3618,4189,4972,4186,3631,4091,3341,3517,3903,4347,5767,6090,5237,5703,4285,2673,2765,2383,2407,Upgrade
3,Last Close Price,6.60,5.22,4.69,5.53,6.22,5.59,5.10,5.52,4.73,5.02,5.34,5.26,6.69,6.82,6.15,5.79,4.61,4.23,4.36,3.63,3.66,Upgrade
4,PE Ratio,102.26,96.50,72.87,79.19,82.21,50.68,47.77,10.09,8.07,8.05,7.52,15.16,17.83,17.46,18.37,22.04,20.86,11.87,13.74,13.73,16.19,Upgrade
5,PS Ratio,2.92,2.75,2.41,2.91,3.18,2.13,1.95,1.96,1.49,1.35,1.23,1.18,1.50,1.65,1.76,2.08,1.87,1.06,1.18,1.06,1.11,Upgrade
6,PB Ratio,2.18,1.73,1.56,1.83,2.07,1.46,2.01,2.12,1.83,2.04,2.19,2.46,3.21,3.39,3.20,2.96,2.37,2.49,2.63,2.20,1.60,Upgrade
7,P/TBV Ratio,1.79,1.79,1.61,1.89,2.14,1.51,2.12,2.23,1.92,2.10,2.26,2.51,3.27,3.46,3.24,3.01,2.41,2.55,2.70,2.25,1.63,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-41.43,-,-44.77,-,-,8.47,13.20,22.28,36.11,-,-,23.29,20.79,21.38,57.14,-,Upgrade
9,P/OCF Ratio,46.97,46.97,25.91,-,25.17,47.71,-,50.53,-,-,7.54,12.11,19.82,36.52,-,-,14.53,6.54,8.05,10.89,25.40,Upgrade
10,EV/Sales Ratio,2.88,1.95,1.64,1.92,2.22,1.79,1.52,1.53,1.11,1.00,0.95,0.98,1.30,1.48,1.48,1.95,1.71,0.94,1.06,0.98,1.02,Upgrade
11,EV/EBITDA Ratio,69.45,46.83,34.97,37.37,40.11,31.08,28.21,28.37,17.46,14.96,11.39,9.86,12.03,12.25,12.17,16.11,14.98,8.52,9.96,9.80,11.63,Upgrade
12,EV/EBIT Ratio,179.38,116.13,72.18,71.80,70.77,51.68,48.39,45.19,24.27,19.39,13.32,11.10,13.29,13.36,13.47,17.93,17.14,9.62,11.27,11.32,13.51,Upgrade
13,EV/FCF Ratio,-14.33,-,-,-,-,-34.67,-,-34.94,-,-,6.52,10.91,19.23,32.26,-,-,21.36,18.58,19.21,52.50,-,Upgrade
14,Debt / Equity Ratio,0.07,0.07,0.04,0.05,0.10,0.10,0.13,0.09,0.05,0.04,0.09,0.10,0.05,0.05,0.06,0.05,0.05,0.04,0.05,0.03,0.10,Upgrade
15,Debt / EBITDA Ratio,2.83,2.86,1.68,2.56,2.94,2.26,2.53,1.94,0.74,0.81,1.14,0.68,0.32,0.19,0.22,0.22,0.25,0.15,0.21,0.21,0.32,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-2.71,-,-1.94,-,-,0.34,0.52,0.36,0.55,-,-,0.51,0.29,0.39,0.88,-,Upgrade
17,Asset Turnover,0.49,0.52,0.42,0.45,0.59,0.63,0.60,0.70,0.66,0.80,0.79,1.05,1.25,1.30,1.01,1.24,1.47,1.37,0.87,2.10,Upgrade,
18,Inventory Turnover,15.32,15.69,16.07,14.91,15.69,17.34,15.90,13.93,15.27,13.47,13.61,12.82,16.40,17.42,20.30,16.30,20.78,22.10,17.84,13.04,34.21,Upgrade
19,Quick Ratio,2.61,2.61,3.05,3.07,3.02,2.92,2.15,2.30,2.05,1.89,1.65,1.36,1.31,1.37,1.44,1.59,1.56,1.80,1.83,2.13,1.80,Upgrade
20,Current Ratio,3.17,3.17,3.29,3.58,3.16,3.06,2.29,2.45,2.20,2.06,1.78,1.55,1.47,1.54,1.62,1.80,1.76,2.12,2.20,2.63,2.08,Upgrade
