,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,799.36,857.04,821.5,879.05,896.04,936.75,804.99,756.07,781.57,958.4,Upgrade
1,Gain (Loss) on Sale of Assets (Rev),-,-,-,-,-,-,-,654,-,-,Upgrade
2,Total Revenue,799.36,857.04,821.5,879.05,896.04,936.75,804.99,1410,781.57,958.4,Upgrade
3,Revenue Growth (YoY,-2.70%,-2.50%,-8.32%,-6.16%,11.31%,-33.57%,3.00%,47.13%,-12.05%,9.85%,Upgrade
4,Property Expenses,150.94,156.57,143.29,183.55,153.95,196.02,145.97,147.83,653.57,159.42,Upgrade
5,"Selling, General & Administrative",69.15,92.88,76.51,143.7,87.42,140.76,94.23,134.99,116.53,135.67,Upgrade
6,Other Operating Expenses,100.77,138.37,67.54,1.22,0.33,30.85,389.54,-93.13,-52.7,-29.55,Upgrade
7,Total Operating Expenses,320.86,387.81,287.33,328.47,241.69,367.63,629.74,189.7,717.41,265.54,Upgrade
8,Operating Income,478.5,469.23,534.17,550.58,654.35,569.12,175.26,1220,64.16,692.86,Upgrade
9,Interest Expense,-367,-391.12,-386.42,-381.38,-420.4,-464.13,-449.42,-470.86,-475.85,-389.93,Upgrade
10,Interest & Investment Income,2.53,7.37,2.48,1.22,1.98,33.21,22.52,25.18,38.18,38.25,Upgrade
11,Currency Exchange Gain (Loss),-0.01,1.82,-0.03,-0.02,-0,-1.05,0.62,25.38,6.53,41.42,Upgrade
12,Other Non-Operating Income,-0.36,-0.38,-0.28,-0.11,-0.3,-0.27,-0.43,-0.29,-0.29,-0.6,Upgrade
13,EBT Excluding Unusual Items,113.66,86.92,149.93,170.29,235.63,136.88,-251.46,799.79,-367.26,382.01,Upgrade
14,Gain (Loss) on Sale of Investments,-10.08,-4.43,5.05,21.63,57.87,60.18,30.2,27.44,17.81,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-670.67,687.12,56.34,Upgrade
16,Asset Writedown,-88.09,-142.26,-49,3.03,19.38,-,289,1100,-,615.66,Upgrade
17,Pretax Income,15.49,-59.77,105.98,194.94,312.88,197.06,67.73,1256,337.67,1054,Upgrade
18,Income Tax Expense,124.66,135,91.28,324.09,119.23,243.98,144.76,923.44,133.16,301.48,Upgrade
19,Earnings From Continuing Operations,-109.17,-194.77,14.7,-129.15,193.65,-46.92,-77.03,332.92,204.51,752.53,Upgrade
20,Minority Interest in Earnings,1.62,1.26,-1.09,-0.21,-3.08,-3.96,-3.19,-7.22,-0.64,13.99,Upgrade
21,Net Income,-107.55,-193.51,13.61,-129.36,190.57,-50.88,-80.22,325.69,203.87,766.52,Upgrade
22,Net Income to Common,-107.55,-193.51,13.61,-129.36,190.57,-50.88,-80.22,325.69,203.87,766.52,Upgrade
23,Net Income Growth,-,-,-92.86%,-,-,-,-,-57.51%,-63.90%,-7.82%,Upgrade
24,Basic Shares Outstanding,5200,5200,5200,5200,5200,5200,5200,5201,5198,5194,Upgrade
25,Diluted Shares Outstanding,5200,5200,5200,5200,5200,5200,5200,5201,5198,5194,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-0.02%,0.02%,0.13%,0.11%,0.04%,Upgrade
27,EPS (Basic),-0.02,-0.04,0.00,-0.02,0.04,-0.01,-0.02,0.06,0.04,0.15,Upgrade
28,EPS (Diluted),-0.02,-0.04,0.00,-0.03,0.04,-0.01,-0.02,0.06,0.04,0.15,Upgrade
29,EPS Growth,-,-,-92.86%,-,-,-,-,-59.35%,-63.94%,-7.18%,Upgrade
30,Operating Margin,59.86%,54.75%,65.02%,62.63%,73.03%,60.75%,21.77%,86.55%,8.21%,72.29%,Upgrade
31,Profit Margin,-13.45%,-22.58%,1.66%,-14.72%,21.27%,-5.43%,-9.96%,23.10%,26.08%,79.98%,Upgrade
32,Free Cash Flow Margin,13.75%,36.14%,40.68%,22.67%,-37.32%,-1.27%,8.47%,-15.48%,54.67%,61.29%,Upgrade
33,EBITDA,485.79,499.81,541.26,661.37,661.39,621.96,182.12,1217,187.77,891.71,Upgrade
34,D&A For Ebitda,7.29,30.58,7.09,110.78,7.03,52.85,6.86,-3.1,123.61,198.85,Upgrade
35,EBIT,478.5,469.23,534.17,550.58,654.35,569.12,175.26,1220,64.16,692.86,Upgrade
36,Revenue as Reported,-,-,-,-,-,-,-,738.92,1453,-,Upgrade
