,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",64060,64362,64603,64759,64535,64747,64765,64497,62824,63140.0,Upgrade
1,Cash & Equivalents,768.14,769.46,627.25,345.73,461.53,734.7,1492,396.8,746.42,1207.0,Upgrade
2,Accounts Receivable,355.72,374.97,424.27,444.45,396.99,216.91,179.5,198.65,225.1,190.78,Upgrade
3,Other Receivables,153.47,160.81,192.83,222.9,224.09,238.72,211.15,222.44,270.2,264.02,Upgrade
4,Investment In Debt and Equity Securities,266.3,274.09,281.57,266.9,234.84,164.24,89.19,52.05,48.17,32.32,Upgrade
5,Other Intangible Assets,-,0.02,0.05,0.07,0.11,0.56,0.6,0.7,1.57,2.49,Upgrade
6,Other Current Assets,1741,1776,1865,1893,2421,3431,3306,4366,4837,3721.0,Upgrade
7,Deferred Long-Term Tax Assets,778.91,831.26,857.71,846.35,851.38,840.72,993.89,898.19,767.56,637.04,Upgrade
8,Other Long-Term Assets,68.74,68.74,68.74,68.74,68.74,72.1,72.1,72.1,547.01,535.03,Upgrade
9,Total Assets,68192,68618,68921,68847,69193,70447,71110,70704,70267,69729.0,Upgrade
10,Current Portion of Long-Term Debt,7749,5178,5042,13453,1613,1664,1182,1012,840.04,1632.0,Upgrade
11,Current Portion of Leases,-,-,-,-,-,-,-,-,-,30.98,Upgrade
12,Long-Term Debt,7942,10707,11006,2732,15117,16334,17341,17458,18020,16366.0,Upgrade
13,Long-Term Leases,-,-,-,-,-,-,-,-,-,227.17,Upgrade
14,Accounts Payable,903.08,911.64,955.86,959.84,973.92,1018,1083,1149,1193,1398.0,Upgrade
15,Accrued Expenses,90.21,99.47,85.12,211.53,115.1,111.07,110.09,310.48,67.46,90.35,Upgrade
16,Current Income Taxes Payable,1671,1690,1770,1795,1662,1662,1689,1930,1775,1733.0,Upgrade
17,Current Unearned Revenue,491.56,620.72,626.85,553.51,583.41,386.16,218.9,161.83,152.84,313.19,Upgrade
18,Other Current Liabilities,2037,1952,1800,1610,1270,2120,1225,1310,1245,1244.0,Upgrade
19,Long-Term Deferred Tax Liabilities,9933,9955,9905,9835,9701,9596,9526,9293,8862,8705.0,Upgrade
20,Other Long-Term Liabilities,303.95,308.82,329.36,328.85,427.48,456.43,465.66,399.74,383.79,467.15,Upgrade
21,Total Liabilities,31120,31423,31519,31479,31869,33347,33246,33431,32945,32613.0,Upgrade
22,Common Stock,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,Upgrade
23,Additional Paid-In Capital,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,Upgrade
24,Retained Earnings,36676,36783,36977,36963,36946,36755,37500,36886,36828,36624.0,Upgrade
25,Comprehensive Income & Other,-638.48,-623.98,-612.73,-630.13,-656.32,-688.54,-665.22,-638.07,-659.27,-661.01,Upgrade
26,Total Common Equity,36145,36267,36472,36441,36397,36174,36942,36356,36276,36071.0,Upgrade
27,Minority Interest,926.69,928.15,929.93,927.9,926.78,925.62,921.36,917.94,1046,1046.0,Upgrade
28,Shareholders' Equity,37072,37195,37402,37369,37324,37100,37864,37274,37322,37116.0,Upgrade
29,Total Liabilities & Equity,68192,68618,68921,68847,69193,70447,71110,70704,70267,69729.0,Upgrade
30,Total Debt,15691,15885,16047,16185,17136,17998,18929,18876,19267,18663.0,Upgrade
31,Net Cash / Debt,-14923,-15116,-15420,-15839,-16675,-17263,-17437,-18479,-18520,-17456.0,Upgrade
32,Net Cash Per Share,-2.87,-2.91,-2.97,-3.05,-3.21,-3.32,-3.35,-3.55,-3.56,-3.36,Upgrade
33,Filing Date Shares Outstanding,5200,5200,5200,5200,5200,5200,5200,5200,5200,5197.0,Upgrade
34,Total Common Shares Outstanding,5200,5200,5200,5200,5200,5200,5200,5200,5200,5197.0,Upgrade
35,Book Value Per Share,6.95,6.98,7.01,7.01,7.00,6.96,7.10,6.99,6.98,6.94,Upgrade
36,Tangible Book Value,36145,36267,36472,36441,36397,36174,36942,36355,36275,36068.0,Upgrade
37,Tangible Book Value Per Share,6.95,6.98,7.01,7.01,7.00,6.96,7.10,6.99,6.98,6.94,Upgrade
38,Buildings,-,1146,-,1146,-,1206,-,1718,-,1791.0,Upgrade
