,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,15.61,15.61,4.37,4.37,7.2,-,1.37,-,8.08,-,19.68,-,2.34,-,3.42,-,4.19,-,4.49,-,Upgrade
1,Short-Term Investments,-,-,0.86,0.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.76,-,Upgrade
3,Cash & Short-Term Investments,15.61,15.61,5.23,5.23,7.2,1.37,1.37,8.08,8.08,19.68,19.68,-,2.34,3.42,3.42,-,4.19,35.25,35.25,-,Upgrade
4,Cash Growth,116.78%,1036.93%,280.70%,-35.31%,-10.88%,-93.02%,-93.02%,-,245.74%,476.00%,476.00%,-,-44.22%,-90.31%,-90.31%,-,-6.28%,373.01%,373.01%,-,Upgrade
5,Accounts Receivable,26.9,26.9,38.85,38.85,22.87,-,21.89,-,9.65,-,4.08,-,3.29,-,7.65,-,10.49,-,10.65,-,Upgrade
6,Other Receivables,-,-,-,-,-,-,0.01,-,3.59,-,0.06,-,1.74,-,0.56,-,1.17,-,1.21,-,Upgrade
7,Receivables,26.9,26.9,38.85,38.85,22.87,-,21.9,-,13.25,-,4.14,-,5.03,-,8.21,-,11.65,-,11.85,-,Upgrade
8,Inventory,0.55,0.55,0.88,0.88,3.22,-,3.86,-,5.21,-,6.79,-,17.47,-,20.78,-,49.59,-,56.63,-,Upgrade
9,Prepaid Expenses,0.03,0.03,0.03,0.03,0.09,-,0.11,-,0.22,-,3.97,-,0.25,-,3.6,-,0.7,-,0.63,-,Upgrade
10,Other Current Assets,1.32,1.32,0.52,0.52,4.28,-,1.74,-,1.69,-,3.23,-,0.49,-,5.42,-,8.67,-,19.46,-,Upgrade
11,Total Current Assets,44.41,44.41,45.5,45.5,37.66,-,28.99,-,28.44,-,37.8,-,25.58,-,41.42,-,74.8,-,123.82,-,Upgrade
12,"Property, Plant & Equipment",3.54,3.54,2.88,2.88,3.48,-,4.21,-,8.24,-,5.82,-,7.18,-,7.47,-,7.43,-,18.31,-,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,0.82,-,0.82,-,0.82,-,0.82,-,Upgrade
14,Other Long-Term Assets,-,-,-,-,0.22,-,0.22,-,1.01,-,1.06,-,4.13,-,1.02,-,1.49,-,3.15,-,Upgrade
15,Total Assets,47.95,47.95,48.38,48.38,41.36,-,33.42,-,37.69,-,44.68,-,37.72,-,50.73,-,84.54,-,146.1,-,Upgrade
16,Accounts Payable,17.69,17.69,20.17,20.17,6.95,-,3.52,-,1.25,-,2.88,-,20.07,-,8.9,-,12.09,-,12.43,-,Upgrade
17,Accrued Expenses,13.15,13.15,9.35,9.35,13.3,-,5.57,-,4.91,-,5.64,-,17.9,-,9.19,-,-,-,12.76,-,Upgrade
18,Short-Term Debt,11.89,11.89,11.89,11.89,11.73,-,12.43,-,11.73,-,12.9,-,11.6,-,11.9,-,27.98,-,64.63,-,Upgrade
19,Current Portion of Leases,1.25,1.25,-,-,-,-,0.16,-,2.5,-,3.93,-,6.32,-,7.4,-,9.63,-,15.93,-,Upgrade
20,Current Income Taxes Payable,0.12,0.12,0.12,0.12,-,-,-,-,-,-,-,-,-,-,0.63,-,0.6,-,0.2,-,Upgrade
21,Current Unearned Revenue,-,-,-,-,-,-,0.04,-,0.1,-,0.1,-,10.98,-,12.98,-,0.38,-,0.1,-,Upgrade
22,Other Current Liabilities,-,-,1.08,1.08,0.16,-,1.25,-,1.2,-,1.43,-,1.04,-,19.25,-,34.2,-,0.24,-,Upgrade
23,Total Current Liabilities,44.09,44.09,42.61,42.61,32.15,-,22.97,-,21.68,-,26.88,-,67.9,-,70.24,-,84.89,-,106.3,-,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.77,-,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,-,-,1.79,-,1.13,-,2.4,-,2.24,-,7.79,-,9.7,-,Upgrade
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,0.22,-,0.22,-,0.87,-,-,-,-,-,Upgrade
27,Total Liabilities,44.09,44.09,42.61,42.61,32.15,-,22.97,-,23.47,-,28.23,-,70.52,-,73.35,-,92.89,-,136.32,-,Upgrade
28,Common Stock,42.31,42.31,42.31,42.31,42.31,-,42.31,-,42.31,-,42.31,-,9.62,-,9.22,-,4.62,-,4.62,-,Upgrade
29,Additional Paid-In Capital,118.41,118.41,118.41,118.41,118.41,-,118.41,-,118.41,-,118.41,-,99.66,-,99.21,-,68.12,-,68.12,-,Upgrade
30,Retained Earnings,-156.86,-156.86,-154.96,-154.96,-151.51,-,-150.27,-,-146.5,-,-144.27,-,-142.09,-,-128.83,-,-83.22,-,-63.99,-,Upgrade
31,Comprehensive Income & Other,0.01,0.01,0.01,0.01,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,-2.21,-,2.13,-,1.03,-,Upgrade
32,Shareholders' Equity,3.86,3.86,5.77,5.77,9.21,10.45,10.45,14.22,14.22,16.46,16.46,-,-32.8,-22.62,-22.62,-,-8.35,9.78,9.78,-,Upgrade
33,Total Liabilities & Equity,47.95,47.95,48.38,48.38,41.36,-,33.42,-,37.69,-,44.68,-,37.72,-,50.73,-,84.54,-,146.1,-,Upgrade
34,Total Debt,13.14,13.14,11.89,11.89,11.73,12.59,12.59,16.02,16.02,17.96,17.96,-,20.32,21.54,21.54,-,45.41,110.03,110.03,-,Upgrade
35,Net Cash (Debt),2.48,2.48,-6.66,-6.66,-4.53,-11.22,-11.22,-7.94,-7.94,1.72,1.72,-,-17.98,-18.12,-18.12,-,-41.22,-74.78,-74.78,-,Upgrade
36,Net Cash Per Share,0.09,0.09,-0.25,-0.25,-0.17,-0.42,-0.42,-0.30,-0.30,0.07,0.08,-,-3.04,-3.15,-,-,-14.29,-25.93,-,-,Upgrade
37,Filing Date Shares Outstanding,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,6.61,6.01,6.01,5.76,5.29,2.88,2.88,2.88,2.5,Upgrade
38,Total Common Shares Outstanding,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,26.44,6.61,6.01,6.01,5.76,5.29,2.88,2.88,2.88,2.5,Upgrade
39,Working Capital,0.32,0.32,2.89,2.89,5.51,-,6.02,-,6.76,-,10.93,-,-42.32,-,-28.82,-,-10.09,-,17.52,-,Upgrade
40,Book Value Per Share,0.15,0.15,0.22,0.22,0.35,0.40,0.40,0.54,0.54,0.62,0.62,-,-5.46,-3.93,-3.93,-,-2.90,3.39,3.39,-,Upgrade
41,Tangible Book Value,3.86,3.86,5.77,5.77,9.21,10.45,10.45,14.22,14.22,16.46,16.46,-,-32.8,-22.62,-22.62,-,-8.35,9.78,9.78,-,Upgrade
42,Tangible Book Value Per Share,0.15,0.15,0.22,0.22,0.35,0.40,0.40,0.54,0.54,0.62,0.62,-,-5.46,-3.93,-3.93,-,-2.90,3.39,3.39,-,Upgrade
43,Buildings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.87,-,Upgrade
44,Machinery,-,-,6.33,6.33,-,-,6.33,-,-,-,11.97,-,-,-,10.14,-,-,-,45.36,-,Upgrade
45,Leasehold Improvements,-,-,0.58,0.58,-,-,0.63,-,-,-,0.73,-,-,-,5.3,-,-,-,11.25,-,Upgrade
