,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,866.29,1025,927.27,861.89,965.83,1197,1144,1323,1326,1275,1229,1121,1103,1265,1118,685.27,643.17,666.63,739.79,611.99,Upgrade
1,Other Revenue,-7.66,7.66,-,16.19,-7.98,7.98,-,14.25,-6.57,6.57,-,12.56,-4.86,4.86,-,7.43,-2.74,2.74,-,3.25,Upgrade
2,Revenue,858.63,1032,927.27,878.08,957.85,1205,1144,1338,1319,1281,1229,1134,1098,1270,1118,692.7,640.43,669.37,739.79,615.23,Upgrade
3,Revenue Growth (YoY),-10.36%,-14.29%,-18.97%,-34.35%,-27.41%,-5.99%,-6.90%,17.97%,20.17%,0.93%,9.98%,63.68%,71.45%,89.66%,51.09%,12.59%,32.20%,18.48%,46.28%,24.34%,Upgrade
4,Cost of Revenue,94.16,131.2,99.74,90.78,119.47,135.51,134.14,128.99,200.45,137.53,115.18,100.29,166.05,244.25,187.83,73.48,160.56,85.84,64.03,75.52,Upgrade
5,Gross Profit,764.48,901.18,827.53,787.29,838.38,1069,1010,1209,1119,1144,1114,1034,931.95,1025,929.9,619.22,479.86,583.53,675.76,539.72,Upgrade
6,"Selling, General & Admin",333.93,330.6,387.08,268.52,335.17,394.35,444.19,330.47,536.99,467.5,406.81,514.69,336.14,380.27,326.28,130.42,154.81,133.39,115.59,128.51,Upgrade
7,Research & Development,192.29,205.4,185.75,127.54,181.99,195.43,174.4,128.36,165.68,208.28,170.29,131.18,152.43,178.05,146.96,134.1,95.89,93.35,107.23,102.75,Upgrade
8,Other Operating Expenses,6.59,5.72,2.41,29.11,5.05,4.13,-26.53,22.82,-7.68,-4.71,-14.28,-17.87,1.7,2.68,-6.2,16.62,-7.85,-1.34,-4.8,15.98,Upgrade
9,Operating Expenses,532.03,539.15,578.34,422.18,522.74,593.36,591.45,486.92,689.71,670.93,562.98,624.05,487.36,553.06,471.35,260.11,251,218.9,224.88,255.16,Upgrade
10,Operating Income,232.45,362.03,249.19,365.11,315.64,475.68,418.78,721.67,429.32,472.87,551.07,409.45,444.59,472.22,458.54,359.12,228.86,364.64,450.89,284.56,Upgrade
11,Interest Expense,-0.4,-0.45,-0.44,-12.89,-0.46,-0.46,-0.19,-,-0.39,-0.09,-0.09,-0.16,-0.16,-0.31,-0.39,-0.47,-0.56,-7.22,-0.72,-0.84,Upgrade
12,Interest & Investment Income,48.84,59.72,80.09,-,25.02,57.24,61.65,101.19,32.36,6.46,11.31,48.12,27.37,268.47,74.63,22.59,98.26,-,17.81,11.52,Upgrade
13,Currency Exchange Gain (Loss),-20.73,20.73,-,31.51,-68.98,68.98,-,172.72,-104.25,104.25,-,-35.12,10.52,-10.52,-,-49.04,-6.9,6.9,-,2.86,Upgrade
14,Other Non Operating Income (Expenses),-5.71,-9.62,9.69,-62.69,59.46,24.65,-25.96,-204.24,205.44,15.32,-10.6,8.91,-7.93,-11.7,8.86,17.96,-16.8,-13.1,6.68,-12.32,Upgrade
15,EBT Excluding Unusual Items,254.45,432.41,338.53,321.05,330.68,626.09,454.27,791.34,562.49,598.82,551.7,431.2,474.4,718.17,541.64,350.14,302.86,351.22,474.65,285.78,Upgrade
16,Gain (Loss) on Sale of Investments,19.45,-50.27,6.12,-54.21,0.42,-1.69,2.56,-148.75,-7.69,-15.33,1.39,-38.6,5.29,-0.6,0.15,25.35,18.12,3.98,18.62,-60.98,Upgrade
17,Gain (Loss) on Sale of Assets,-0.03,0,-0.02,-0,0.16,0.16,-,-0.02,-0.03,-0.03,-,0,-0,-0,0.02,-0.03,0,-0.01,0,0,Upgrade
18,Asset Writedown,-55.01,-,-,7.72,-13.66,0.15,-0.15,-19.6,-17.98,-,-,11.73,-11.73,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-0.76,1.82,5.61,26.41,-,-,-,18.62,-,-,-,-6.76,-,-,-,12.98,-,-,-,24.4,Upgrade
20,Pretax Income,218.1,383.96,350.24,300.97,317.62,624.71,456.67,641.6,536.79,583.46,553.09,397.57,467.96,717.57,541.81,388.45,320.99,355.2,493.27,249.2,Upgrade
21,Income Tax Expense,23.78,58.21,51.31,-36.47,87.7,111.89,75.75,-1.8,114.75,142.71,99.78,80.49,85.1,108.35,98.44,53.26,47,52.18,73.93,44.92,Upgrade
22,Earnings From Continuing Operations,194.31,325.75,298.93,337.43,229.91,512.82,380.92,643.4,422.04,440.75,453.31,317.08,382.86,609.22,443.37,335.18,273.99,303.02,419.34,204.28,Upgrade
23,Minority Interest in Earnings,-54.64,-61.28,-45.57,-71.62,-46.58,-143.4,-74.37,-194.25,-98.64,-102.07,-103.66,-54.09,-78.19,-73.63,-78.13,-83.46,-29.35,-75.16,-97.14,-65.03,Upgrade
24,Net Income,139.67,264.46,253.36,265.81,183.34,369.42,306.55,449.15,323.4,338.68,349.65,262.99,304.68,535.59,365.24,251.72,244.64,227.86,322.2,139.25,Upgrade
25,Net Income to Common,139.67,264.46,253.36,265.81,183.34,369.42,306.55,449.15,323.4,338.68,349.65,262.99,304.68,535.59,365.24,251.72,244.64,227.86,322.2,139.25,Upgrade
26,Net Income Growth,-23.82%,-28.41%,-17.35%,-40.82%,-43.31%,9.08%,-12.33%,70.78%,6.15%,-36.77%,-4.27%,4.48%,24.54%,135.06%,13.36%,80.76%,19.65%,-9.59%,50.95%,-35.56%,Upgrade
27,Shares Outstanding (Basic),72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,Upgrade
28,Shares Outstanding (Diluted),72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,Upgrade
29,Shares Change (YoY),0.23%,0.11%,0.26%,0.23%,0.34%,0.39%,-0.01%,0.00%,-0.16%,0.18%,-0.14%,0.20%,0.07%,-0.08%,0.19%,-0.06%,0.27%,-0.62%,0.52%,0.68%,Upgrade
30,EPS (Basic),1.93,3.66,3.52,3.69,2.54,5.13,4.27,6.25,4.50,4.71,4.87,3.66,4.23,7.46,5.08,3.51,3.40,3.17,4.50,1.94,Upgrade
31,EPS (Diluted),1.93,3.66,3.52,3.69,2.54,5.12,4.27,6.25,4.50,4.71,4.87,3.66,4.23,7.46,5.08,3.51,3.40,3.17,4.49,1.94,Upgrade
32,EPS Growth,-23.99%,-28.49%,-17.56%,-40.96%,-43.50%,8.65%,-12.32%,70.78%,6.32%,-36.88%,-4.13%,4.27%,24.46%,135.24%,13.14%,80.88%,19.33%,-9.03%,50.17%,-35.99%,Upgrade
33,Free Cash Flow,228.67,356.54,222.93,358.28,210.94,318.21,242.39,458.46,541.97,382.52,325.84,682.16,696.83,698.66,321.31,454.49,245.01,423.73,340.33,412.26,Upgrade
34,Free Cash Flow Per Share,3.16,4.93,3.10,4.97,2.93,4.41,3.38,6.38,7.54,5.32,4.54,9.49,9.68,9.73,4.47,6.34,3.41,5.90,4.74,5.74,Upgrade
35,Dividend Per Share,2.000,4.500,-,-,-,7.000,-,3.000,14.000,-,-,16.000,-,-,-,12.000,-,-,-,5.000,Upgrade
36,Dividend Growth,-,-35.71%,-,-,-,-,-,-81.25%,-,-,-,33.33%,-,-,-,140.00%,-,-,-,-50.00%,Upgrade
37,Gross Margin,89.03%,87.29%,89.24%,89.66%,87.53%,88.75%,88.28%,90.36%,84.81%,89.27%,90.63%,91.15%,84.88%,80.76%,83.20%,89.39%,74.93%,87.18%,91.34%,87.73%,Upgrade
38,Operating Margin,27.07%,35.07%,26.87%,41.58%,32.95%,39.49%,36.59%,53.95%,32.54%,36.90%,44.83%,36.11%,40.49%,37.20%,41.02%,51.84%,35.74%,54.47%,60.95%,46.25%,Upgrade
39,Profit Margin,16.27%,25.62%,27.32%,30.27%,19.14%,30.67%,26.79%,33.58%,24.51%,26.43%,28.44%,23.20%,27.75%,42.19%,32.68%,36.34%,38.20%,34.04%,43.55%,22.63%,Upgrade
40,Free Cash Flow Margin,26.63%,34.54%,24.04%,40.80%,22.02%,26.42%,21.18%,34.28%,41.07%,29.85%,26.51%,60.17%,63.46%,55.03%,28.75%,65.61%,38.26%,63.30%,46.00%,67.01%,Upgrade
41,EBITDA,248.38,377.57,265.13,381.04,331.92,491.76,435.06,737.95,445.64,488.92,567.39,425.77,460.2,488.73,474.15,374.72,235.52,380.21,457.54,291.21,Upgrade
42,EBITDA Margin,28.93%,36.57%,28.59%,43.40%,34.65%,40.82%,38.02%,55.17%,33.77%,38.16%,46.16%,37.55%,41.91%,38.50%,42.42%,54.10%,36.77%,56.80%,61.85%,47.33%,Upgrade
43,D&A For EBITDA,15.93,15.54,15.93,15.93,16.28,16.07,16.28,16.28,16.32,16.05,16.32,16.32,15.61,16.51,15.61,15.61,6.65,15.57,6.65,6.65,Upgrade
44,EBIT,232.45,362.03,249.19,365.11,315.64,475.68,418.78,721.67,429.32,472.87,551.07,409.45,444.59,472.22,458.54,359.12,228.86,364.64,450.89,284.56,Upgrade
45,EBIT Margin,27.07%,35.07%,26.87%,41.58%,32.95%,39.49%,36.59%,53.95%,32.54%,36.90%,44.83%,36.11%,40.49%,37.20%,41.02%,51.84%,35.74%,54.47%,60.95%,46.25%,Upgrade
