,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,4195,2847,2566,2932,3033,2801,2505,2801,2328,1892,2036,2854,2096,1947,2130,2454,2499,2517,3327,3826,3708,Upgrade
1,Market Cap Growth,1.66%,1.66%,2.40%,4.67%,30.27%,48.06%,23.02%,-1.86%,11.09%,-2.83%,-4.40%,16.28%,-16.15%,-22.67%,-35.97%,-35.85%,-32.61%,-29.30%,0.98%,-15.55%,20.01%,Upgrade
2,Enterprise Value,4637,3327,2885,2988,3089,2787,2472,2754,2281,1891,2034,2784,2026,1857,2122,2377,2422,2419,3240,3708,3590,Upgrade
3,Last Close Price,18.87,13.84,12.41,14.18,14.67,13.67,12.23,13.62,11.32,9.20,9.87,13.83,10.16,9.43,10.32,11.86,12.08,12.16,16.08,18.45,17.89,Upgrade
4,PE Ratio,125.86,99.23,79.94,-,92.31,93.20,110.17,-,106.20,62.55,86.66,-,118.19,44.48,51.20,-,150.46,-563.05,-,-,96.31,Upgrade
5,PS Ratio,1.98,1.56,1.48,1.89,2.23,2.30,2.22,2.42,2.05,1.73,2.00,3.18,2.37,1.96,2.27,2.83,3.21,3.80,4.63,4.44,4.29,Upgrade
6,PB Ratio,5.11,3.79,3.51,3.96,3.78,3.65,3.34,3.77,3.10,2.54,2.74,3.94,2.85,2.69,2.95,3.39,3.44,3.62,4.87,5.53,5.22,Upgrade
7,P/TBV Ratio,4.41,4.41,3.63,4.08,3.83,3.68,3.36,3.80,3.12,2.55,2.76,3.97,2.87,2.71,2.98,3.43,3.48,3.71,4.90,5.63,5.36,Upgrade
8,P/FCF Ratio,-,-,-,-,-50.31,-,-,-,-24.70,-,-,-,-467.37,-,-74.26,-,-34.45,-,-,-,-25.34,Upgrade
9,P/OCF Ratio,-,-,-,-,40.91,26.55,21.32,-,17.93,8.34,10.06,-,13.01,22.35,22.62,-,56.49,-400.23,-,-,-57.94,Upgrade
10,EV/Sales Ratio,2.55,1.83,1.66,1.92,2.27,2.29,2.19,2.38,2.01,1.73,2.00,3.10,2.29,1.87,2.26,2.74,3.11,3.65,4.51,4.30,4.15,Upgrade
11,EV/EBITDA Ratio,53.43,41.62,44.04,43.11,59.84,70.70,66.42,-,-,62.36,108.59,-,212.90,36.60,74.61,-,-1561.21,-,-,-,104.17,Upgrade
12,EV/EBIT Ratio,70.38,50.50,54.09,52.39,74.92,90.16,84.46,-,-,73.36,146.71,-,459.96,40.98,90.50,-,-372.34,-,-,-,114.15,Upgrade
13,EV/FCF Ratio,-21.45,-,-,-,-51.25,-,-,-,-24.20,-,-,-,-451.78,-,-73.99,-,-33.39,-,-,-,-24.54,Upgrade
14,Debt / Equity Ratio,0.96,0.96,0.82,0.60,0.39,0.40,0.40,0.40,0.39,0.39,0.46,0.47,0.47,0.46,0.46,0.45,0.44,0.46,0.46,0.09,0.10,Upgrade
15,Debt / EBITDA Ratio,8.27,5.22,7.17,7.60,6.64,3.81,3.04,-,28.45,4.13,4.57,-,6.69,13.57,13.50,-,1.72,-,-,-,1.53,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-5.12,-,-,-,-3.14,-,-,-,-76.72,-,-11.63,-,-4.43,-,-,-,-0.50,Upgrade
17,Asset Turnover,0.87,1.14,0.98,1.17,0.88,0.81,0.54,0.85,0.64,0.87,0.47,0.74,0.48,0.60,0.46,1.08,0.37,0.48,0.30,0.96,Upgrade,
18,Inventory Turnover,6.29,7.03,8.12,5.94,6.28,4.18,3.75,2.49,3.60,2.34,2.85,1.58,2.58,1.69,2.31,1.84,3.81,1.26,1.52,0.83,2.85,Upgrade
19,Quick Ratio,1.10,1.10,1.18,1.27,1.41,1.34,1.35,1.29,1.35,1.19,1.19,1.15,1.28,1.43,1.64,1.73,1.70,1.67,1.41,1.15,1.34,Upgrade
20,Current Ratio,1.39,1.39,1.59,1.75,1.92,1.97,1.97,1.94,1.94,1.89,1.91,2.05,1.97,2.29,2.36,2.54,2.29,2.57,2.51,2.26,2.12,Upgrade
21,Return on Equity (ROE),9.39%,7.12%,4.47%,4.23%,9.62%,9.48%,-4.45%,2.83%,4.69%,9.85%,-6.28%,6.45%,0.52%,2.86%,-2.68%,22.41%,-3.22%,-11.04%,-10.17%,7.21%,Upgrade,
22,Return on Assets (ROA),3.86%,2.43%,1.64%,1.07%,2.89%,3.30%,-0.76%,-0.52%,2.57%,2.14%,-1.36%,0.66%,0.77%,0.21%,-0.95%,7.51%,-2.99%,-3.35%,-3.77%,2.26%,Upgrade,
23,Return on Capital (ROIC),5.51%,3.38%,2.40%,1.61%,4.31%,4.95%,-1.15%,-0.79%,3.93%,3.20%,-2.06%,0.99%,1.12%,0.30%,-1.39%,10.96%,-4.27%,-4.86%,-5.69%,3.35%,Upgrade,
24,Return on Capital Employed (ROCE),6.15%,6.15%,5.09%,5.41%,3.71%,2.88%,2.78%,-,-,2.48%,1.34%,-,0.43%,4.55%,2.36%,-,-0.66%,-,-,-,4.43%,Upgrade
25,Earnings Yield,0.68%,1.01%,1.25%,1.36%,1.08%,1.07%,0.91%,0.85%,0.94%,1.60%,1.15%,0.40%,0.85%,2.25%,1.95%,1.02%,0.66%,-0.18%,-0.05%,0.81%,1.04%,Upgrade
26,FCF Yield,-5.15%,-7.59%,-9.00%,-4.79%,-1.99%,-2.64%,-1.67%,-0.88%,-4.05%,-0.68%,-2.67%,1.28%,-0.21%,-3.11%,-1.35%,-6.42%,-2.90%,-4.39%,-2.94%,-2.65%,-3.95%,Upgrade
27,Dividend Yield,0.32%,-,-,-,0.41%,-,-,-,0.44%,-,-,-,0.30%,-,-,-,0.25%,-,-,-,0.17%,Upgrade
28,Payout Ratio,69.71%,107.56%,61.07%,-,-,-,78.29%,-,0.86%,66.99%,11.24%,-,1.87%,18.10%,126.77%,-,0.69%,95.50%,-,-,7.14%,Upgrade
29,Buyback Yield / Dilution,2.51%,9.17%,-20.71%,41.33%,-23.83%,21.51%,-17.40%,-3.26%,14.45%,-48.43%,21.69%,-4.81%,19.01%,16.21%,-21.32%,6.42%,-9.79%,2.79%,-18.75%,2.52%,12.86%,Upgrade
30,Total Shareholder Return,2.82%,9.17%,-20.71%,41.33%,-23.42%,21.51%,-17.40%,-3.26%,14.89%,-48.43%,21.69%,-4.81%,19.31%,16.21%,-21.32%,6.42%,-9.54%,2.79%,-18.75%,2.52%,13.03%,Upgrade
