,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,378.54,342.99,79.5,351.85,374.68,1528,597.5,1839,1165,-,Upgrade
1,Other Revenue,0.22,3.1,1.76,2.54,38.04,2.66,13.59,1.96,9.88,-,Upgrade
2,Revenue,378.76,346.1,81.26,354.4,412.72,1530,611.09,1841,1174,-,Upgrade
3,Revenue Growth (YoY),366.12%,-2.34%,-80.31%,-76.84%,-32.46%,-16.86%,-47.97%,-,169.48%,-,Upgrade
4,Cost of Revenue,361.46,321.73,67.45,362.24,327.58,1500,563.72,1792,1131,-,Upgrade
5,Gross Profit,17.3,24.37,13.81,-7.84,85.15,29.97,47.38,49.03,43.09,-,Upgrade
6,"Selling, General & Admin",23.98,22.88,20.73,6.48,36.69,28.81,17.46,26,12.35,-,Upgrade
7,Other Operating Expenses,-,-,-,-,-,-,-,-0.63,0.63,-,Upgrade
8,Operating Expenses,20.78,35.34,68.36,26.07,35.37,28.81,17.46,25.37,12.98,-,Upgrade
9,Operating Income,-3.49,-10.97,-54.55,-33.91,49.78,1.17,29.92,23.66,30.11,-,Upgrade
10,Interest Expense,-16.76,-12.56,-12.51,-14.66,-17.21,-22.54,-25.44,-21.65,-15.34,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-0,0,-,Upgrade
12,Other Non Operating Income (Expenses),-0.03,-27.16,-1.73,-1.76,0.51,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-20.28,-50.69,-68.8,-50.32,33.08,-21.37,4.48,2.01,14.78,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-24.55,-,-0,-,0,-,-0,-0.01,-,Upgrade
15,Asset Writedown,-16.4,-52.18,-3.23,-1.09,0.68,1.13,15.29,6.97,9.7,-,Upgrade
16,Other Unusual Items,-,-,-,0.82,-,0.2,-,0.44,-,-,Upgrade
17,Pretax Income,-36.68,-127.43,-72.03,-50.6,33.76,-20.05,19.77,9.42,24.47,-,Upgrade
18,Income Tax Expense,0.13,0.55,2.15,-5.07,2.5,-1.57,6.95,5.02,7.59,-,Upgrade
19,Earnings From Continuing Operations,-36.81,-127.98,-74.17,-45.53,31.27,-18.48,12.83,4.4,16.88,-,Upgrade
20,Net Income to Company,-36.81,-127.98,-74.17,-45.53,31.27,-18.48,12.83,4.4,16.88,-,Upgrade
21,Minority Interest in Earnings,-,0.34,0.07,0,-,-,-,-,-,-,Upgrade
22,Net Income,-36.81,-127.64,-74.1,-45.53,31.27,-18.48,12.83,4.4,16.88,-,Upgrade
23,Net Income to Common,-36.81,-127.64,-74.1,-45.53,31.27,-18.48,12.83,4.4,16.88,-,Upgrade
24,Net Income Growth,-,-,-,-,143.75%,-,-24.01%,-,-58.89%,-,Upgrade
25,Shares Outstanding (Basic),4680,4032,3900,3900,3900,3909,3441,2900,2900,-,Upgrade
26,Shares Outstanding (Diluted),4680,4032,3900,3900,3900,3909,3441,2900,2900,-,Upgrade
27,Shares Change (YoY),20.00%,3.40%,-,-0.24%,13.32%,34.80%,18.67%,-,-,-,Upgrade
28,EPS (Basic),-0.01,-0.03,-0.02,-0.01,0.01,-0.00,0.00,0.00,0.01,-,Upgrade
29,EPS (Diluted),-0.01,-0.03,-0.02,-0.01,0.01,-0.00,0.00,0.00,0.01,-,Upgrade
30,EPS Growth,-,-,-,-,115.08%,-,-35.96%,-,-58.89%,-,Upgrade
31,Free Cash Flow,-60.45,16.81,26.74,34.11,-90.04,32.82,-273.79,-98.07,243.85,-,Upgrade
32,Free Cash Flow Per Share,-0.01,0.00,0.01,0.01,-0.02,0.01,-0.08,-0.03,0.08,-,Upgrade
33,Operating Margin,-0.92%,-3.17%,-67.13%,-9.57%,12.06%,0.08%,4.90%,1.29%,2.56%,-,Upgrade
34,Profit Margin,-9.72%,-36.88%,-91.19%,-12.85%,7.58%,-1.21%,2.10%,0.24%,1.44%,-,Upgrade
35,Free Cash Flow Margin,-15.96%,4.86%,32.91%,9.62%,-21.82%,2.14%,-44.80%,-5.33%,20.76%,-,Upgrade
36,EBITDA,1.9,-4.37,-50.07,-27.53,55.36,2.19,30.95,24.71,31.17,-,Upgrade
37,D&A For EBITDA,5.39,6.61,4.49,6.38,5.58,1.02,1.04,1.05,1.06,6.67,Upgrade
38,EBIT,-3.49,-10.97,-54.55,-33.91,49.78,1.17,29.92,23.66,30.11,-,Upgrade
