,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",11998.0,12055,12082,12097,9346,9322,9246,9218,9515,9890,Upgrade
1,Cash & Equivalents,231.84,222.89,339.88,202.43,154.35,156.05,160.25,154.44,144.01,124.99,Upgrade
2,Accounts Receivable,46.52,45.3,47.74,48.4,32.58,37.71,27.75,24.02,25.56,28.34,Upgrade
3,Other Receivables,19.89,33.77,36.48,45.03,4.19,1.1,1.98,0.18,12.24,0.03,Upgrade
4,Investment In Debt and Equity Securities,88.22,-,-,-,-,-,-,-,-,-,Upgrade
5,Restricted Cash,308.68,326.53,338.7,366.84,338.49,320.22,316.47,313.92,332.37,382.12,Upgrade
6,Other Current Assets,9.57,102.21,10,170.88,25.63,13.19,4.91,2.33,10.56,4.32,Upgrade
7,Trading Asset Securities,102.46,-,154.28,-,132.52,33.41,8.65,-,-,-,Upgrade
8,Total Assets,12805.0,12786,13009,12931,10034,9884,9766,9713,10040,10429,Upgrade
9,Current Portion of Long-Term Debt,506.26,109.14,66.31,64,-,427.68,445.62,-,-,4.1,Upgrade
10,Current Portion of Leases,0.3,0.34,0.25,0.1,0.06,0.09,0.12,0.17,0.21,0.14,Upgrade
11,Long-Term Debt,4691.0,4987,5065,4793,3089,2533,2561,3041,3239,3705,Upgrade
12,Long-Term Leases,10.93,10.82,11.28,10.51,10.36,10.92,11.35,11.34,11.14,11.94,Upgrade
13,Accrued Expenses,112.63,155.45,132.19,164.9,46.51,40.16,31.9,33.73,45.38,56.15,Upgrade
14,Current Income Taxes Payable,38.34,39.87,40.81,37.88,4,2.89,2.98,2.67,1.07,2.17,Upgrade
15,Current Unearned Revenue,60.77,59.68,58.65,52.38,42.57,44.06,47.64,43.3,39.5,46.85,Upgrade
16,Other Current Liabilities,59.69,71.82,85.67,64.76,37.29,50.43,56.88,49.32,47.47,31.04,Upgrade
17,Long-Term Deferred Tax Liabilities,117.66,110.15,100.06,97.31,3.92,2.76,-,-,-,-,Upgrade
18,Other Long-Term Liabilities,144.53,139.73,120.34,139.8,114.39,100.21,93.1,98.67,100.82,124.37,Upgrade
19,Total Liabilities,5742.0,5684,5680,5425,3348,3212,3250,3280,3485,3982,Upgrade
20,Common Stock,6078.0,6131,6371,6559,6685,6672,6515,6433,6556,6448,Upgrade
21,Total Common Equity,6078.0,6131,6371,6559,6685,6672,6515,6433,6556,6448,Upgrade
22,Minority Interest,984.95,971.15,957.99,947.17,-,-,-,-,-,-,Upgrade
23,Shareholders' Equity,7063.0,7102,7329,7506,6685,6672,6515,6433,6556,6448,Upgrade
24,Total Liabilities & Equity,12805.0,12786,13009,12931,10034,9884,9766,9713,10040,10429,Upgrade
25,Total Debt,5208.0,5107,5143,4868,3100,2972,3018,3052,3250,3721,Upgrade
26,Net Cash / Debt,-4874.0,-4884,-4648,-4666,-2813,-2782,-2849,-2898,-3106,-3596,Upgrade
27,Net Cash Per Share,-3.36,-3.39,-3.12,-3.14,-1.90,-1.89,-1.94,-1.99,-2.14,-2.24,Upgrade
28,Filing Date Shares Outstanding,1450.0,1439,1435,1485,1482,1472,1466,1461,1455,1446,Upgrade
29,Total Common Shares Outstanding,1450.0,1440,1494,1485,1479,1472,1466,1461,1455,1286,Upgrade
30,Book Value Per Share,4.19,4.26,4.27,4.42,4.52,4.53,4.44,4.40,4.51,5.01,Upgrade
31,Tangible Book Value,6078.0,6131,6371,6559,6685,6672,6515,6433,6556,6448,Upgrade
32,Tangible Book Value Per Share,4.19,4.26,4.27,4.42,4.52,4.53,4.44,4.40,4.51,5.01,Upgrade
