,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4734,16592,10941,9966,8745,17512,32510,39551,28243,26861,Upgrade
1,Revenue Growth (YoY),-56.73%,66.49%,25.11%,-43.09%,-73.10%,-55.72%,15.11%,47.24%,19.32%,54.92%,Upgrade
2,Cost of Revenue,4938,18788,10199,9282,8588,37279,24678,31752,19961,18886,Upgrade
3,Gross Profit,-203.39,-2195,741.58,684.13,156.76,-19767,7832,7799,8282,7975,Upgrade
4,"Selling, General & Admin",759.66,1711,1377,1707,1880,3799,2658,3296,2565,2476,Upgrade
5,Operating Expenses,759.66,1711,1377,1707,1880,3799,2658,3296,2565,2476,Upgrade
6,Operating Income,-963.05,-3907,-635.51,-1023,-1724,-23566,5174,4503,5717,5500,Upgrade
7,Interest Expense,-2630,-167.26,-120.3,-274.04,-153.73,-1433,-343.92,-562.4,-443.77,-441.76,Upgrade
8,Interest & Investment Income,13.16,81.94,28.2,118.15,34.53,490.64,456.43,469.12,493.11,296.87,Upgrade
9,Earnings From Equity Investments,138.11,59.23,205.81,243.97,-294.72,-389.08,-129.58,-71.67,-146.87,-76.75,Upgrade
10,Currency Exchange Gain (Loss),-24.95,668.82,-1239,-1300,-1536,576.43,228.84,2053,-213.39,-253.9,Upgrade
11,Other Non Operating Income (Expenses),-42.2,230.24,-24.72,-216.72,168.93,-8638,35.58,67.43,2.37,-73.92,Upgrade
12,EBT Excluding Unusual Items,-3509,-3034,-1785,-2451,-3505,-32959,5422,6459,5409,4950,Upgrade
13,Impairment of Goodwill,-,-55.15,-,-45.79,-,-593.79,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-115.05,72.84,119.52,-46.36,86.06,-2151,-77.11,372.78,-40.3,4.33,Upgrade
15,Gain (Loss) on Sale of Assets,-242.97,-1984,-506.77,-506.01,-410.85,-3106,425.53,618.42,691.9,170.64,Upgrade
16,Asset Writedown,-,-416.87,-224.67,-1286,93.09,-3512,314.2,38.55,59.91,30.12,Upgrade
17,Other Unusual Items,26500,-,-,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,22632,-5417,-2397,-4336,-3736,-42322,6084,7488,6120,5155,Upgrade
19,Income Tax Expense,531.97,1327,499.11,643.12,-219.01,-3992,3242,3277,3280,2734,Upgrade
20,Earnings From Continuing Operations,22100,-6744,-2896,-4979,-3517,-38330,2843,4211,2840,2422,Upgrade
21,Minority Interest in Earnings,211.5,155.68,-48.62,56.52,596.55,3167,-753.91,-719.7,-423.8,-492.93,Upgrade
22,Net Income,22312,-6589,-2945,-4922,-2921,-35163,2089,3491,2416,1929,Upgrade
23,Net Income to Common,22312,-6589,-2945,-4922,-2921,-35163,2089,3491,2416,1929,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-13.55%,81.01%,6.35%,61.73%,Upgrade
25,Shares Outstanding (Basic),3381,2966,2966,2966,2966,2750,2697,2703,2696,2690,Upgrade
26,Shares Outstanding (Diluted),4326,2966,2966,2966,2966,2750,2697,2703,2699,2697,Upgrade
27,Shares Change (YoY),45.87%,-,-,7.85%,9.95%,1.73%,-0.08%,0.23%,0.60%,0.70%,Upgrade
28,EPS (Basic),6.60,-2.22,-0.99,-1.66,-0.98,-12.79,0.77,1.29,0.90,0.72,Upgrade
29,EPS (Diluted),5.16,-2.22,-0.99,-1.66,-0.98,-12.79,0.77,1.29,0.90,0.72,Upgrade
30,EPS Growth,-,-,-,-,-,-,-13.49%,80.60%,5.72%,60.60%,Upgrade
31,Free Cash Flow,-26.33,-322.52,-302.08,3831,-5341,-13069,-1452,-3351,-8652,-2267,Upgrade
32,Free Cash Flow Per Share,-0.01,-0.11,-0.10,1.29,-1.80,-4.75,-0.54,-1.24,-3.21,-0.84,Upgrade
33,Operating Margin,-20.34%,-23.55%,-5.81%,-10.27%,-19.71%,-134.57%,15.92%,11.39%,20.24%,20.47%,Upgrade
34,Profit Margin,471.29%,-39.71%,-26.92%,-49.39%,-33.40%,-200.80%,6.42%,8.83%,8.55%,7.18%,Upgrade
35,Free Cash Flow Margin,-0.56%,-1.94%,-2.76%,38.44%,-61.08%,-74.63%,-4.47%,-8.47%,-30.63%,-8.44%,Upgrade
36,EBITDA,-798.61,-3854,-451.09,-866.32,-1539,-23366,5401,4718,5816,5595,Upgrade
37,D&A For EBITDA,164.45,52.86,184.42,156.69,184.45,200.35,226.74,215.35,98.98,95.63,Upgrade
38,EBIT,-963.05,-3907,-635.51,-1023,-1724,-23566,5174,4503,5717,5500,Upgrade
39,Revenue as Reported,4734,16592,10941,9966,8745,17512,32510,39551,28243,26861,Upgrade
