,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1600,1859,3374,5110,3196,9262,60645,52504,53027,58043,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,1700,-,755,704.5,Upgrade
2,Trading Asset Securities,30.61,30.6,30.6,68.4,65.97,52.34,503.28,791.04,484.38,574.4,Upgrade
3,Cash & Short-Term Investments,1630,1889,3405,5179,3262,9315,62849,53295,54266,59321,Upgrade
4,Cash Growth,-52.12%,-63.52%,4.38%,-44.40%,-94.81%,-82.52%,15.82%,-10.16%,6.04%,56.67%,Upgrade
5,Accounts Receivable,600.69,710.48,934.18,1052,2200,1117,2871,29167,25468,26259,Upgrade
6,Other Receivables,35237,35038,36961,34694,42712,38693,34535,30790,12026,7531,Upgrade
7,Receivables,35838,36397,37895,36496,44912,41250,38762,61286,38307,34542,Upgrade
8,Inventory,118360,125644,137788,142918,152829,152690,156299,158547,160325,159015,Upgrade
9,Prepaid Expenses,2403,2575,2193,3887,3788,4756,1971,-,-,-,Upgrade
10,Other Current Assets,9765,11305,15673,20885,20355,23952,18310,17522,16499,9579,Upgrade
11,Total Current Assets,167996,177811,196954,209365,225146,231963,278190,290649,269398,262458,Upgrade
12,"Property, Plant & Equipment",3788,3994,4280,4594,4885,5244,5670,5812,4295,4239,Upgrade
13,Long-Term Investments,4192,4173,3924,3454,3597,5058,12950,11623,7875,6111,Upgrade
14,Goodwill,623.68,623.68,678.83,829.95,875.74,875.74,995.25,688.14,3.49,3.49,Upgrade
15,Other Intangible Assets,-,-,-,78.86,85.38,91.93,1238,282.04,3.64,4.32,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,-,-,259.43,360.9,308.6,Upgrade
17,Long-Term Deferred Tax Assets,1376,1929,3474,3478,4155,4012,1668,1637,1194,998.44,Upgrade
18,Other Long-Term Assets,10659,10841,12509,12626,13007,14179,15443,14702,15144,15731,Upgrade
19,Total Assets,188634,199371,221821,234426,251752,261423,316155,325678,298587,289880,Upgrade
20,Accounts Payable,18068,19121,20334,19828,20623,20035,20751,21561,17562,18074,Upgrade
21,Accrued Expenses,12512,5491,13974,6981,20818,6866,29687,30803,8110,29657,Upgrade
22,Short-Term Debt,-,57253,1201,57138,1267,3407,1219,1131,775.77,1017,Upgrade
23,Current Portion of Long-Term Debt,53409,38647,103100,42423,104199,109932,51723,52267,47512,41873,Upgrade
24,Current Portion of Leases,358.86,394.84,322.18,353.57,108.96,196.73,183.41,148.04,272.49,242.84,Upgrade
25,Current Income Taxes Payable,10038,10095,10170,9677,9257,10281,12074,11733,9007,8081,Upgrade
26,Current Unearned Revenue,34463,38711,52221,62997,69508,70955,63410,69040,78728,86056,Upgrade
27,Other Current Liabilities,35821,43190,32149,39836,26964,42043,21087,19470,36970,11847,Upgrade
28,Total Current Liabilities,164671,212903,233470,239234,252745,263715,200134,206152,198937,196847,Upgrade
29,Long-Term Debt,22796,11666,5772,9604,6498,1632,59589,62606,55536,53891,Upgrade
30,Long-Term Leases,1189,1119,1106,1162,1358,1447,610.92,521.36,609.34,703.74,Upgrade
31,Long-Term Unearned Revenue,571.68,574.18,576.17,579.14,585.26,587.22,183.2,186.87,-,-,Upgrade
32,Long-Term Deferred Tax Liabilities,1180,1193,1428,1484,2064,1571,2347,1960,1411,1442,Upgrade
33,Total Liabilities,190407,227455,242353,252063,263250,268953,262864,271426,256493,252884,Upgrade
34,Common Stock,35.01,27.73,27.73,27.73,27.73,27.73,25.51,25.57,25.57,25.45,Upgrade
35,Additional Paid-In Capital,5212,5103,5103,5103,5103,5103,4285,4326,4326,4255,Upgrade
36,Retained Earnings,-15322,-37634,-31080,-28135,-23213,-20292,14871,14858,11357,10455,Upgrade
37,Comprehensive Income & Other,4467,322.15,358.18,286.85,-409.13,-343.49,-803.84,-656.68,-445.13,294.56,Upgrade
38,Total Common Equity,-5608,-32181,-25591,-22717,-18491,-15505,18377,18553,15264,15030,Upgrade
