,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,291.58,407.84,593.72,545.48,434.73,440.84,530.66,571.83,501.39,286.25,161.14,243.24,210.8,247.43,282.46,312.64,321.02,385.32,443.38,315.26,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,0.49,0.39,0.45,0.37,0.31,0.31,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,291.58,407.84,593.72,545.48,434.73,440.84,530.66,571.83,501.39,286.74,161.53,243.7,211.17,247.74,282.77,312.64,321.02,385.32,443.38,315.26,Upgrade
3,Cash Growth,-32.93%,-7.49%,11.88%,-4.61%,-13.30%,53.74%,228.53%,134.65%,137.43%,15.74%,-42.88%,-22.05%,-34.22%,-35.71%,-36.22%,-0.83%,8.60%,28.21%,23.03%,-13.09%,Upgrade
4,Accounts Receivable,801.84,831.3,814.92,762.01,747.61,724.63,658.48,724.06,842.18,807.24,765.85,785.61,823.22,859.72,854.51,811.76,843.54,734.73,667.28,756,Upgrade
5,Other Receivables,14.73,18.08,23.66,35.14,18.57,20.44,25.97,28.82,60.84,52.7,32.33,43.93,98.67,69.24,65.58,59.21,58.74,63.35,63.1,71.29,Upgrade
6,Receivables,816.57,849.39,838.58,797.15,766.17,745.07,684.45,752.88,903.02,859.94,798.18,829.54,921.89,928.96,920.09,870.97,902.28,798.09,730.38,827.29,Upgrade
7,Inventory,734.02,701.39,729.77,711.32,819.92,821.02,823.77,776.65,885.54,884.34,892.29,774.73,872.3,822.47,808.03,698.93,723.64,740.78,733.91,684.89,Upgrade
8,Prepaid Expenses,-,19.98,-,-,-,25.87,-,-,-,54.49,-,-,-,38.29,-,26.61,-,-,-,22.67,Upgrade
9,Other Current Assets,229.47,249.7,237.72,229.94,171.55,156.29,176.95,147.23,140.15,69.22,132.9,101.07,107.8,73.69,103.07,71.05,104.57,88.77,85.94,59.97,Upgrade
10,Total Current Assets,2072,2228,2400,2284,2192,2189,2216,2249,2430,2155,1985,1949,2113,2111,2114,1980,2052,2013,1994,1910,Upgrade
11,"Property, Plant & Equipment",1276,1280,1270,1293,1350,1390,1350,1345,1259,1247,1255,1287,1309,1354,1355,1126,1091,1109,1120,1152,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,698.08,700,707.62,721.1,751.57,767.7,769.36,801.54,1135,1130,1109,1109,Upgrade
14,Other Intangible Assets,254.45,244.88,253.44,262.32,298.11,308.92,301.97,303.48,305.68,308.45,311.3,316.74,319.77,329.95,340.65,346.11,369.31,363.56,344.7,349.22,Upgrade
15,Long-Term Accounts Receivable,-,-,-,9.75,-,18.93,-,18.72,-,23.28,-,29.81,-,36.15,-,45.94,65.3,44.48,67.97,48.24,Upgrade
16,Long-Term Deferred Tax Assets,119.8,118.26,117.25,115.29,120.13,123.09,115.96,103.07,109.86,106.28,106.44,102.6,92.65,93.71,86.78,89.46,96.52,98.29,112.38,99.71,Upgrade
17,Long-Term Deferred Charges,106.24,116.14,112.37,115.78,89.3,95.83,94.93,98.92,97.33,97.61,98.59,101.43,96.11,95.59,90.36,106.09,106.1,114.87,131.63,118.44,Upgrade
18,Other Long-Term Assets,91.76,83.68,92.49,79.75,119.61,122.57,133.61,112.4,165.09,176.08,191.13,152.68,168,115.34,141.95,111.64,111.26,135.06,117.73,118.93,Upgrade
19,Total Assets,3920,4071,4246,4160,4169,4249,4213,4230,5065,4814,4655,4660,4851,4904,4898,4607,5026,5009,4996,4956,Upgrade
20,Accounts Payable,908.82,787.37,842.61,860.8,790.18,832.72,885.99,861.81,829.48,859.73,768.79,739.56,725.04,742.85,772.68,856.14,715.36,617.52,629.19,648.04,Upgrade
21,Accrued Expenses,133.98,208.34,123.8,145.8,96.18,166.31,117.49,162.89,73.51,120.49,71.88,106.25,72.26,133.36,94.16,132.91,92.15,206.29,80.33,95.66,Upgrade
22,Short-Term Debt,237.92,234.76,229.42,213.12,275.31,274.4,289.44,299.65,321.43,382.06,338.66,410.73,415.15,424.24,388.81,308.13,352.49,261.63,247.05,171,Upgrade
23,Current Portion of Long-Term Debt,189.98,375.57,386.51,325.76,171.97,59.28,184.43,47.03,-,35.87,-,36.75,-,56.92,-,-,-,22.17,-,17.27,Upgrade
24,Current Portion of Leases,-,62.86,-,129.05,-,122.66,-,124.61,-,66.77,-,59.36,-,58.14,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,32.6,21.09,31.11,15.67,25.88,19.18,21.01,12.15,26.77,12.76,32.19,18.65,38.19,16.11,47.73,17.77,42.86,12.79,28.21,26.12,Upgrade
