,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1108,1216,1059,1048,1074,1102,1049,1082,1029,991.79,897.93,885.11,838.44,942.49,966.77,1001,958.35,575.75,827.45,969.82,Upgrade
1,Other Revenue,-12.41,12.41,-,26.22,-12.44,12.44,-,34.35,-17.53,17.53,-,31.03,-11.73,11.73,-,23.9,-8.13,8.13,-,27.34,Upgrade
2,Revenue,1095,1228,1059,1074,1062,1115,1049,1117,1011,1009,897.93,916.14,826.72,954.22,966.77,1025,950.22,583.88,827.45,997.16,Upgrade
3,Revenue Growth (YoY),3.14%,10.18%,1.02%,-3.80%,4.99%,10.43%,16.79%,21.89%,22.34%,5.77%,-7.12%,-10.60%,-13.00%,63.43%,16.84%,2.77%,1.33%,-44.23%,-5.88%,-2.11%,Upgrade
4,Cost of Revenue,919.11,948.67,820.77,859.77,855.38,891.93,853.37,1003,838.37,844.94,711.12,773.78,656.58,726.72,728.14,839.11,718.56,474.1,619.63,735.06,Upgrade
5,Gross Profit,176.1,279.36,238.62,214.49,206.53,222.61,195.33,113.25,173.07,164.38,186.82,142.36,170.13,227.5,238.63,185.64,231.67,109.77,207.82,262.09,Upgrade
6,"Selling, General & Admin",97.47,209.57,155.93,159.11,122.06,142.34,146.28,160.07,130.26,133.12,121.95,104.26,116.84,142.92,138.63,90.74,117.4,122.24,142.23,154.52,Upgrade
7,Research & Development,44.35,42.71,45.85,46.45,44.43,46.64,47.45,64.81,53.16,41.09,48.62,30.56,53.63,51.89,44.69,47.5,45.04,35.09,42.2,64.42,Upgrade
8,Other Operating Expenses,-6.15,4.96,0.82,4.31,1.59,-1.72,0.35,15.14,2.54,-3.41,-0.65,23.75,-5.99,-2.6,-1.68,16.56,-2.24,0.91,1.21,9.18,Upgrade
9,Operating Expenses,138.19,256.26,204.4,210.51,169.93,186.57,193.56,237.69,183.99,178.09,165.21,161.74,162.76,192.75,182.63,163.3,161.94,154.38,185.64,232.04,Upgrade
10,Operating Income,37.91,23.1,34.21,3.99,36.6,36.04,1.77,-124.44,-10.92,-13.71,21.61,-19.38,7.38,34.75,56,22.34,69.73,-44.61,22.18,30.05,Upgrade
11,Interest Expense,-13.8,-17.81,-20.88,-20.46,-19.65,-19.23,-21.09,-22.07,-16.14,-20.18,-14.76,-14.55,-19.17,-18.88,-23.55,-23.06,-22.48,-22.13,-22,-30.05,Upgrade
12,Interest & Investment Income,0.6,1.55,2.55,0.08,3.37,1.86,1.08,1.32,1.1,0.22,0.5,0.38,0.72,0.75,0.89,-,1.64,0.48,0.21,0.84,Upgrade
13,Currency Exchange Gain (Loss),-1.64,1.64,-,-3.89,2.78,-2.78,-,-0.77,-4.52,4.52,-,12.7,-2.79,2.79,-,-23.79,-5.99,5.99,-,19.32,Upgrade
14,Other Non Operating Income (Expenses),2.85,1.73,-2.2,9.06,-9.05,14.22,-15.05,-7.34,7.71,3.26,-4.57,-3.51,2.5,-6.12,5.08,6.57,-6.84,-11.71,9.2,-26.53,Upgrade
15,EBT Excluding Unusual Items,25.93,10.2,13.69,-11.23,14.05,30.11,-33.29,-153.29,-22.78,-25.9,2.78,-24.37,-11.36,13.28,38.41,-17.95,36.06,-71.97,9.59,-6.38,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-709.93,-,-,-,-,-,-,-,-333.29,-,-,-,-20,Upgrade
17,Gain (Loss) on Sale of Investments,-0.33,-0.57,-0.37,-0.55,-0.34,-0.08,-0.31,-0.13,-0.53,-0.54,-0.76,-6.83,-0.58,-0.4,-0.7,-3.01,-,-,-,-0.88,Upgrade
18,Gain (Loss) on Sale of Assets,-1.84,0.2,-0.74,0.17,-0.08,0.08,-0.08,-0.86,9.67,-0.07,0,-1.79,0.1,-0.24,-0.05,-1.32,-3.82,0.62,-0.67,-0.21,Upgrade
