,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,482.41,469.69,531.5,555.32,417.19,451.23,510.71,506.32,541.46,507.57,284.61,455.6,307.07,344.69,445.1,440.21,746.38,246.22,263.93,299.63,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,-,Upgrade
2,Trading Asset Securities,-,51.06,50.67,80.26,30.11,30.42,20.22,70.14,1.36,1.36,261.46,185.36,282.16,295.39,204.5,372.38,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,482.41,520.75,582.17,635.58,447.31,481.65,530.93,576.46,542.82,508.93,546.07,640.96,589.23,640.08,649.6,812.59,746.38,291.22,263.93,299.63,Upgrade
4,Cash Growth,7.85%,8.12%,9.65%,10.26%,-17.60%,-5.36%,-2.77%,-10.06%,-7.88%,-20.49%,-15.94%,-21.12%,-21.06%,119.79%,146.12%,171.20%,130.51%,-16.02%,6.07%,-17.95%,Upgrade
5,Accounts Receivable,659.56,605.25,556.19,508.19,579.66,520.07,538.16,492.89,649.26,640.46,576.59,515,490.55,427.73,448.97,415.86,437.77,373.11,336.73,308.3,Upgrade
6,Other Receivables,8.16,8.54,11.62,15.6,21.75,18.13,15.68,18.07,19.32,21.64,23.4,26.16,23.71,24.75,26.13,19.29,26.86,31.76,23.33,25.51,Upgrade
7,Receivables,667.72,613.79,567.82,523.79,601.41,538.2,553.84,510.95,668.58,662.1,600,541.16,514.26,452.48,475.1,435.15,464.63,404.86,360.07,333.82,Upgrade
8,Inventory,27.59,32.21,26.8,20.84,87.1,80.07,70.35,53.07,76.77,74.7,76.13,58.95,71.02,55.48,56.3,50.01,10.71,8.26,6.78,2.81,Upgrade
