,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Jan '22 Jan 1, 2022","Jun '21 Jun 30, 2021","Jan '21 Jan 1, 2021","Jun '20 Jun 30, 2020","Jan '20 Jan 1, 2020",+2 Quarters
0,Cash & Equivalents,16337,18677,18395,17301,14670,13602,11794,12249,7535,10072,Upgrade
1,Short-Term Investments,2339,2339,1.59,1.28,1.59,300.7,1.59,598.69,1953,1980,Upgrade
2,Trading Asset Securities,-,603.15,-,202.38,-,1.59,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,18676,21620,18396,17504,14672,13904,11796,12847,9488,12052,Upgrade
4,Cash Growth,1.52%,23.51%,25.39%,25.89%,24.38%,8.23%,24.33%,6.60%,-7.46%,-4.30%,Upgrade
5,Accounts Receivable,16962,15884,19030,17300,19592,19298,22422,20831,20833,19388,Upgrade
6,Other Receivables,2004,1670,1333,2613,1562,1552,1094,1122,1163,854.71,Upgrade
7,Receivables,19192,17779,20512,20202,22204,22160,24443,22778,23034,21281,Upgrade
8,Inventory,13980,10977,11380,9405,10879,9277,8989,8246,9492,9288,Upgrade
9,Other Current Assets,10590,10251,8325,6412,5376,6159,5262,4807,2959,3105,Upgrade
10,Total Current Assets,62438,60627,58613,53524,53131,51501,50490,48678,44973,45726,Upgrade
11,"Property, Plant & Equipment",5782,5661,6119,6195,6128,6163,5692,5760,5936,6165,Upgrade
12,Long-Term Investments,1884,1833,1349,1222,658.78,634.4,1304,1266,1414,1113,Upgrade
13,Goodwill,34.52,34.52,34.52,23.92,23.92,23.92,25,-,-,-,Upgrade
14,Other Intangible Assets,898,1015,984.66,920.27,925.14,961.52,985.38,968.45,943.4,982.04,Upgrade
15,Long-Term Accounts Receivable,541.87,554.31,504.28,398.96,263.78,251.45,488.26,294.24,62.05,1.54,Upgrade
16,Long-Term Deferred Tax Assets,626.12,625.36,752.4,723.81,715.77,738.01,538.94,538.05,514.7,515.64,Upgrade
17,Long-Term Deferred Charges,157.84,136.98,106.04,102.62,139.97,113.71,109.69,61.19,373.54,303.55,Upgrade
18,Other Long-Term Assets,948.01,810.74,868,172.97,201.85,192.1,327.94,370.14,238.86,242.01,Upgrade
19,Total Assets,73314,71297,69331,63284,62188,60610,59985,57961,54478,55083,Upgrade
20,Accounts Payable,23806,22349,23784,20845,22056,21134,19695,19255,16799,17427,Upgrade
21,Accrued Expenses,503.76,1337,426.67,1243,450.66,854.17,437.73,967.17,479.95,853.51,Upgrade
22,Short-Term Debt,3446,3285,4895,4813,6065,5375,5716,5247,5612,5334,Upgrade
23,Current Portion of Long-Term Debt,1111,1073,940.93,376.8,846.79,1189,-,-,-,300,Upgrade
24,Current Portion of Leases,0.54,1.07,-,25.26,-,-,1.13,0.43,1.12,0.5,Upgrade
25,Current Income Taxes Payable,360.2,15.29,454.46,4.95,332.93,23.06,236.59,25.5,75.08,14.27,Upgrade
26,Current Unearned Revenue,24765,23134,21551,17430,14707,15046,13175,12018,12329,12252,Upgrade
27,Other Current Liabilities,1454,1675,888.71,1121,718.15,831.57,797.36,893.49,928.48,718.16,Upgrade
28,Total Current Liabilities,55446,52869,52941,45859,45176,44452,40060,38406,36225,36899,Upgrade
29,Long-Term Debt,1044,1748,1737,2392,2268,1033,2202,1885,905.37,565.6,Upgrade
30,Long-Term Leases,10.38,11.01,2.95,88.42,0.43,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,165.9,179.97,232.22,236.32,279.14,264.22,283.19,265.82,157.9,134.15,Upgrade
32,Long-Term Deferred Tax Liabilities,6.58,6.58,17.18,10.22,-,-,-,-,-,-,Upgrade
33,Other Long-Term Liabilities,1348,1574,1825,1978,1775,2280,1044,1052,1288,1451,Upgrade
34,Total Liabilities,58340,56709,57097,50910,49884,48416,43741,41761,38753,39227,Upgrade
35,Common Stock,2236,2236,1707,1707,1707,1707,1707,1707,1707,1707,Upgrade
36,Additional Paid-In Capital,-,5461,4339,4298,4334,4339,4343,4341,4230,4249,Upgrade
37,Retained Earnings,6619,6213,5672,5587,5545,5489,9627,9608,9643,9613,Upgrade
38,Comprehensive Income & Other,5403,-45.32,-192.38,135.96,57.41,34.63,-25.43,20.82,-80.78,10.63,Upgrade
39,Total Common Equity,14258,13865,11525,11728,11643,11569,15651,15677,15499,15580,Upgrade
40,Minority Interest,716.72,723.09,709.54,645.91,660.67,625.99,592.4,522.84,226.61,276.53,Upgrade
41,Shareholders' Equity,14975,14588,12235,12374,12303,12195,16243,16200,15725,15856,Upgrade
42,Total Liabilities & Equity,73314,71297,69331,63284,62188,60610,59985,57961,54478,55083,Upgrade
43,Total Debt,5611,6119,7576,7695,9180,7597,7920,7132,6519,6200,Upgrade
44,Net Cash (Debt),13065,15501,10820,9809,5492,6307,3876,5715,2969,5852,Upgrade
45,Net Cash Growth,20.75%,58.03%,97.01%,55.53%,41.68%,10.36%,30.56%,-2.33%,-52.48%,-42.75%,Upgrade
46,Net Cash Per Share,5.84,7.88,6.34,5.79,3.22,3.69,2.27,2.96,1.74,3.41,Upgrade
47,Filing Date Shares Outstanding,2236,2236,1707,1707,1707,1707,1707,1707,1707,1707,Upgrade
48,Total Common Shares Outstanding,2236,2236,1707,1707,1707,1707,1707,1707,1707,1707,Upgrade
49,Working Capital,6992,7757,5672,7665,7955,7049,10430,10272,8748,8827,Upgrade
50,Book Value Per Share,6.38,6.20,6.75,6.87,6.82,6.78,9.17,9.19,9.08,9.13,Upgrade
51,Tangible Book Value,13325,12816,10506,10784,10694,10583,14641,14709,14555,14598,Upgrade
52,Tangible Book Value Per Share,5.96,5.73,6.16,6.32,6.27,6.20,8.58,8.62,8.53,8.55,Upgrade
53,Buildings,-,5148,-,5642,-,5203,-,5027,-,4922,Upgrade
54,Machinery,-,8827,-,9989,-,9680,-,9211,-,9112,Upgrade
55,Construction In Progress,920.77,652.74,-,209.9,-,750.21,-,114.31,-,247.41,Upgrade
